BX = 000 Event : 0
0x00 0000101|0000000|01100110111110000|01101000|1101111101|000111001  0x028066f8346fa39
0x01 0000101|0000001|01100110110101010|01101001|1101111100|000111001  0x028166d534ef839
0x02 0000101|0000010|01100111011101000|01101010|1110000000|000111010  0x02826774357003a
0x03 0000101|0000011|01100111011110010|01101011|1110000000|000111011  0x0283677935f003b
0x04 0000101|0000100|01100110110001000|01101000|1101111011|000111001  0x028466c4346f639
0x05 0000101|0000101|01100110100110010|01101001|1101111010|000111001  0x0285669934ef439
0x06 0000101|0000110|01111011110111110|01111011|0000001111|001001001  0x02867bdf3d81e49
0x07 0000101|0001000|01101011000000000|01111110|1110011001|001001100  0x02886b003f7324c
0x08 0000101|0001010|01100110001100010|01101001|1101110111|000111001  0x028a663134eee39
0x09 0000101|0001011|01100101110110100|01101001|1101110101|000111001  0x028b65da34eea39
