BX = 000 Event : 1
4 6 0011110|111|0101 0x0F75
4 7 0011111|111|0101 0x0FF5
5 0 0100111|110|0100 0x13E4
5 1 0101000|001|0101 0x1415
5 2 0101011|101|0111 0x15D7
6 0 0101110|100|0111 0x1747
7 0 0110001|110|0111 0x18E7
BX = 011 Event : 28
1 0 0111111|110|0110 0x1FE6
1 1 1000001|110|0111 0x20E7
2 0 1000011|010|0010 0x21A2
2 1 1000100|010|0010 0x2222
3 0 0000100|110|0001 0x0261
3 1 0000101|010|0010 0x02A2
3 2 0001010|110|0011 0x0563
3 3 0001100|001|0011 0x0613
3 4 0010011|010|0110 0x09A6
3 5 0010100|101|0111 0x0A57
5 0 0011100|100|0111 0x0E47
6 0 0011110|010|0001 0x0F21
6 1 0100010|101|0011 0x1153
6 2 0100100|111|0101 0x1275
6 3 0100101|101|0101 0x12D5
6 4 0101000|000|0111 0x1407
7 0 0101001|110|0000 0x14E0
7 1 0101010|000|0001 0x1501
7 2 0101011|001|0010 0x1592
7 3 0101101|110|0010 0x16E2
BX = 100 Event : 29
3 0 0000000|001|0000 0x0010
4 0 0000110|010|0000 0x0320
4 1 0000111|000|0001 0x0381
4 2 0001000|110|0010 0x0462
4 3 0001001|110|0010 0x04E2
4 4 0001010|100|0010 0x0542
4 5 0001011|001|0010 0x0592
4 6 0001100|001|0010 0x0612
4 7 0001101|001|0010 0x0692
4 8 0010000|101|0010 0x0852
4 9 0010001|010|0100 0x08A4
4 a 0010010|011|0101 0x0935
5 0 0010100|010|0000 0x0A20
5 1 0010110|010|0011 0x0B23
5 2 0010111|110|0011 0x0BE3
5 3 0011000|110|0100 0x0C64
7 0 0011011|110|0001 0x0DE1
7 1 0011110|101|0010 0x0F52
BX = 101 Event : 30
0 0 0110010|010|0011 0x1923
0 1 0110011|100|0011 0x19C3
2 0 0111101|000|0100 0x1E84
2 1 0111110|101|0100 0x1F54
3 0 0000111|000|0001 0x0381
4 0 0001001|011|0001 0x04B1
4 1 0001010|011|0001 0x0531
4 2 0010000|101|0111 0x0857
6 0 0100010|010|0111 0x1127
7 0 0101011|011|0111 0x15B7
BX = 110 Event : 31
1 0 0111100|000|0000 0x1E00
1 1 0111110|011|0100 0x1F34
2 0 0000010|101|0111 0x0157
2 1 1000100|011|0010 0x2232
2 2 1000110|010|0010 0x2322
3 0 0000101|000|0001 0x0281
3 1 0001001|001|0010 0x0492
3 2 0001110|110|0100 0x0764
4 0 0010101|100|0010 0x0AC2
4 1 0010110|100|0010 0x0B42
4 2 0010111|100|0010 0x0BC2
BX = 111 Event : 32
1 0 1000111|100|0000 0x23C0
1 1 1001010|110|0010 0x2562
1 2 1001100|100|0100 0x2644
1 3 1001101|111|0101 0x26F5
1 4 1001111|101|0111 0x27D7
3 0 0000000|010|0011 0x0023
4 0 0000110|100|0000 0x0340
4 1 0001001|110|0010 0x04E2
5 0 0001110|010|0000 0x0720
5 1 0001111|101|0010 0x07D2
5 2 0010000|111|0001 0x0871
5 3 0010001|001|0001 0x0891
5 4 0010010|111|0001 0x0971
5 5 0010011|100|0001 0x09C1
5 6 0010100|100|0001 0x0A41
5 7 0010110|011|0010 0x0B32
5 8 0011010|000|0110 0x0D06
5 9 0011101|110|0111 0x0EE7
6 0 0011111|110|0011 0x0FE3
6 1 0100000|010|0011 0x1023
6 2 0100001|111|0011 0x10F3
6 3 0100010|100|0011 0x1143
6 4 0100011|011|0101 0x11B5
6 5 0100100|010|0101 0x1225
6 6 0100110|111|0111 0x1377
6 7 0100111|100|0111 0x13C7
6 8 0101000|000|0111 0x1407
6 9 0101001|101|0111 0x14D7
7 0 0100101|101|0000 0x12D0
7 1 0101010|100|0001 0x1541
7 2 0101011|000|0010 0x1582
7 3 0101100|101|0010 0x1652
7 4 0101101|110|0100 0x16E4
7 5 0101110|001|0100 0x1714
7 6 0110001|000|0111 0x1887
BX = 000 Event : 33
0 0 0100011|010|0101 0x11A5
1 0 0100100|010|0010 0x1222
1 1 0101001|100|0110 0x14C6
2 0 0000000|011|0111 0x0037
2 1 0110000|110|0100 0x1864
2 2 0110010|001|0110 0x1916
4 0 0001001|100|0110 0x04C6
5 0 0001101|010|0100 0x06A4
5 1 0001111|011|0101 0x07B5
5 2 0010000|101|0110 0x0856
6 0 0010101|000|0011 0x0A83
6 1 0010111|101|0111 0x0BD7
7 0 0011000|101|0001 0x0C51
BX = 001 Event : 34
0 0 0110111|110|0000 0x1BE0
0 1 0111011|010|0011 0x1DA3
0 2 0111100|010|0011 0x1E23
0 3 0111111|010|0101 0x1FA5
1 0 1000011|110|0111 0x21E7
2 0 1000100|011|0100 0x2234
4 0 0001100|000|0010 0x0602
4 1 0001111|101|0011 0x07D3
5 0 0011001|010|0110 0x0CA6
7 0 0100110|101|0111 0x1357
BX = 010 Event : 35
1 0 0101101|011|0100 0x16B4
2 0 0110001|011|0010 0x18B2
2 1 0110100|001|0110 0x1A16
3 0 0000011|010|0101 0x01A5
3 1 0000101|101|0101 0x02D5
3 2 0001011|011|0110 0x05B6
3 3 0001110|011|0111 0x0737
4 0 0010001|110|0100 0x08E4
5 0 0010111|000|0101 0x0B85
7 0 0100001|010|0111 0x10A7
BX = 011 Event : 36
1 0 0100110|110|0000 0x1360
1 1 0100111|100|0100 0x13C4
2 0 0101100|101|0010 0x1652
2 1 0101101|110|0010 0x16E2
3 0 0000001|001|0000 0x0090
3 1 0000100|111|0001 0x0271
3 2 0000111|101|0101 0x03D5
3 3 0001001|100|0101 0x04C5
4 0 0001011|000|0011 0x0583
4 1 0001100|001|0011 0x0613
5 0 0001110|110|0000 0x0760
7 0 0010101|101|0111 0x0AD7
7 1 0010110|010|0111 0x0B27
7 2 0010111|001|0111 0x0B97
BX = 100 Event : 37
1 0 0110011|111|0100 0x19F4
2 0 0111010|001|0001 0x1D11
2 1 0111100|010|0001 0x1E21
2 2 0111110|011|0110 0x1F36
2 3 0111111|101|0110 0x1FD6
4 0 0001011|110|0001 0x05E1
4 1 0001110|110|0011 0x0763
4 2 0010001|000|0101 0x0885
4 3 0101011|000|0011 0x1583
5 0 0011000|001|0110 0x0C16
6 0 0011010|011|0011 0x0D33
6 1 0011011|010|0101 0x0DA5
7 0 0100000|101|0100 0x1054
7 1 0100001|000|0111 0x1087
BX = 101 Event : 38
0 0 0101111|110|0000 0x17E0
4 0 0001011|000|0100 0x0584
5 0 0001101|111|0000 0x06F0
5 1 0001110|100|0000 0x0740
5 2 0010001|010|0001 0x08A1
5 3 0010010|010|0001 0x0921
5 4 0011001|100|0110 0x0CC6
5 5 0011010|011|0110 0x0D36
5 6 0011011|011|0111 0x0DB7
6 0 0011110|011|0010 0x0F32
6 1 0100001|110|0011 0x10E3
6 2 0100010|000|0011 0x1103
6 3 0100100|110|0101 0x1265
7 0 0100110|001|0010 0x1312
7 1 0100111|000|0101 0x1385
7 2 0101001|010|0100 0x14A4
7 3 0101011|010|0111 0x15A7
BX = 110 Event : 39
2 0 0110010|101|0001 0x1951
2 1 0110011|011|0001 0x19B1
3 0 0000000|101|0010 0x0052
3 1 0000010|010|0011 0x0123
3 2 0000011|010|0101 0x01A5
3 3 0000100|101|0101 0x0255
3 4 0000101|110|0110 0x02E6
3 5 0000110|100|0111 0x0347
3 6 0001001|100|0111 0x04C7
3 7 0001010|000|0111 0x0507
4 0 0001100|100|0000 0x0640
4 1 0010001|110|0110 0x08E6
4 2 0010011|100|0111 0x09C7
4 3 0010100|001|0111 0x0A17
5 0 0010110|001|0000 0x0B10
BX = 111 Event : 40
0 0 0100100|110|0101 0x1265
0 1 0100101|100|0101 0x12C5
1 0 0100111|011|0010 0x13B2
1 1 0101000|000|0010 0x1402
1 2 0101011|011|0100 0x15B4
2 0 0000000|101|0111 0x0057
2 1 0101100|111|0001 0x1671
2 2 0101101|111|0010 0x16F2
2 3 0101110|011|0100 0x1734
2 4 0110000|100|0100 0x1844
2 5 0110001|000|0101 0x1885
4 0 0000110|011|0000 0x0330
5 0 0001100|010|0000 0x0620
5 1 0001110|100|0011 0x0743
6 0 0010001|010|0011 0x08A3
6 1 0010011|000|0101 0x0985
6 2 0010101|110|0101 0x0AE5
7 0 0010111|011|0000 0x0BB0
BX = 000 Event : 41
0 0 0101001|010|0011 0x14A3
2 0 0111010|111|0011 0x1D73
3 0 0000001|100|0001 0x00C1
3 1 0000101|111|0110 0x02F6
4 0 0000111|110|0000 0x03E0
6 0 0011000|010|0101 0x0C25
7 0 0011101|000|0010 0x0E82
BX = 001 Event : 42
2 0 0000000|111|0111 0x0077
2 1 0000001|110|0111 0x00E7
2 2 1100011|010|0011 0x31A3
2 3 1100100|010|0011 0x3223
2 4 1100101|000|0100 0x3284
2 5 1100110|000|0100 0x3304
3 0 0000011|111|0010 0x01F2
3 1 0000101|011|0011 0x02B3
4 0 0010001|110|0100 0x08E4
4 1 0010010|010|0100 0x0924
4 2 0010011|111|0100 0x09F4
4 3 0010100|011|0100 0x0A34
4 4 0010101|100|0100 0x0AC4
4 5 0010110|011|0100 0x0B34
4 6 0011000|010|0100 0x0C24
4 7 0011001|111|0100 0x0CF4
5 0 0011111|100|0000 0x0FC0
5 1 0100000|011|0000 0x1030
6 0 0101010|111|0001 0x1571
6 1 0101100|111|0101 0x1675
BX = 010 Event : 43
2 0 0110010|011|0011 0x1933
4 0 0011110|001|0001 0x0F11
6 0 0010001|010|0000 0x08A0
6 1 0010110|010|0101 0x0B25
7 0 0011001|101|0010 0x0CD2
BX = 011 Event : 44
1 0 0101010|111|0101 0x1575
2 0 0000000|110|0111 0x0067
2 1 0011100|101|0111 0x0E57
2 2 0101111|110|0100 0x17E4
3 0 0000011|111|0001 0x01F1
3 1 0000101|001|0010 0x0292
3 2 0000110|011|0010 0x0332
3 3 0000111|001|0010 0x0392
3 4 0001000|110|0010 0x0462
5 0 0010010|010|0100 0x0924
5 1 0100100|110|0000 0x1260
6 0 0010011|010|0001 0x09A1
6 1 0010100|110|0010 0x0A62
6 2 0010101|011|0010 0x0AB2
BX = 100 Event : 45
2 0 0110110|110|0001 0x1B61
3 0 0000010|101|0001 0x0151
3 1 0000101|000|0100 0x0284
3 2 0100000|000|0000 0x1000
5 0 0001111|010|0010 0x07A2
5 1 0010000|110|0100 0x0864
5 2 0010100|001|0111 0x0A17
BX = 101 Event : 46
0 0 0100101|001|0000 0x1290
0 1 0101001|100|0101 0x14C5
1 0 0101011|100|0000 0x15C0
1 1 0101100|000|0000 0x1600
1 2 0101110|001|0010 0x1712
1 3 0110001|101|0111 0x18D7
2 0 0110101|110|0011 0x1AE3
4 0 0000111|010|0100 0x03A4
4 1 0001010|001|0101 0x0515
4 2 0001011|100|0101 0x05C5
5 0 0001101|011|0000 0x06B0
6 0 0011000|110|0000 0x0C60
6 1 0011100|000|0101 0x0E05
BX = 110 Event : 47
2 0 1000110|101|0100 0x2354
3 0 0101010|101|0011 0x1553
3 1 0101100|100|0100 0x1644
3 2 0101101|101|0100 0x16D4
3 3 0101111|100|0100 0x17C4
3 4 0110000|000|0100 0x1804
4 0 0010111|000|0010 0x0B82
4 1 0011001|010|0101 0x0CA5
4 2 0011011|101|0110 0x0DD6
7 0 0100100|000|0001 0x1201
BX = 111 Event : 48
0 0 0101000|010|0000 0x1420
0 1 0101010|100|0101 0x1545
0 2 0101011|101|0101 0x15D5
2 0 0101111|011|0001 0x17B1
2 1 0110001|011|0010 0x18B2
3 0 0000111|101|0011 0x03D3
3 1 0001000|000|0111 0x0407
5 0 0001111|000|0001 0x0781
5 1 0010100|100|0111 0x0A47
6 0 0010111|101|0011 0x0BD3
BX = 000 Event : 49
3 0 0000011|011|0000 0x01B0
3 1 0000100|011|0010 0x0232
3 2 0000110|011|0011 0x0333
3 3 0001110|011|0110 0x0736
3 4 0010100|001|0111 0x0A17
4 0 0011100|100|0100 0x0E44
4 1 0011111|011|0111 0x0FB7
4 2 0100000|011|0111 0x1037
4 3 1000001|001|0001 0x2091
4 4 1000010|001|0001 0x2111
5 0 0100001|001|0000 0x1090
5 1 0100011|100|0100 0x11C4
5 2 0100100|100|0100 0x1244
5 3 0100101|111|0100 0x12F4
5 4 0100110|000|0100 0x1304
5 5 0101000|010|0101 0x1425
6 0 0101100|111|0000 0x1670
6 1 0101101|110|0000 0x16E0
7 0 0110111|010|0010 0x1BA2
7 1 0111010|001|0100 0x1D14
7 2 0111011|001|0111 0x1D97
BX = 001 Event : 50
0 0 0011011|010|0011 0x0DA3
1 0 0011100|011|0010 0x0E32
2 0 0100000|011|0000 0x1030
2 1 0100001|011|0000 0x10B0
4 0 0000000|110|0000 0x0060
4 1 0000111|000|0111 0x0387
4 2 0010110|110|0001 0x0B61
5 0 0001001|001|0000 0x0490
5 1 0001010|100|0101 0x0545
5 2 0001011|111|0110 0x05F6
5 3 0001100|000|0111 0x0607
6 0 0001111|000|0011 0x0783
7 0 0010001|100|0100 0x08C4
BX = 010 Event : 51
0 0 0100100|110|0000 0x1260
0 1 0100101|010|0110 0x12A6
3 0 0000000|011|0000 0x0030
3 1 0000001|000|0000 0x0080
3 2 0000011|101|0010 0x01D2
3 3 0000100|100|0011 0x0243
3 4 0001010|100|0111 0x0547
4 0 0001100|010|0011 0x0623
4 1 0001110|100|0100 0x0744
4 2 0001111|110|0101 0x07E5
4 3 0010000|000|0101 0x0805
4 4 0100000|100|0011 0x1043
7 0 0011010|010|0010 0x0D22
7 1 0011011|011|0100 0x0DB4
BX = 011 Event : 52
0 0 0110010|001|0000 0x1910
1 0 0111001|101|0100 0x1CD4
1 1 0111110|111|0111 0x1F77
2 0 0000001|110|0111 0x00E7
3 0 0000011|000|0000 0x0180
3 1 0000100|101|0000 0x0250
3 2 0000110|100|0001 0x0341
5 0 0010100|100|0000 0x0A40
5 1 0010110|010|0011 0x0B23
5 2 0011000|100|0100 0x0C44
6 0 0011011|100|0001 0x0DC1
7 0 0100100|100|0111 0x1247
BX = 100 Event : 53
1 0 0101010|011|0101 0x1535
3 0 0000011|001|0010 0x0192
3 1 0000100|011|0101 0x0235
3 2 0000101|101|0111 0x02D7
3 3 0000110|101|0111 0x0357
3 4 0000111|011|0111 0x03B7
4 0 0001000|011|0000 0x0430
4 1 0001001|101|0000 0x04D0
4 2 0001110|110|0010 0x0762
4 3 0001111|011|0100 0x07B4
4 4 0010000|001|0110 0x0816
4 5 0010001|001|0110 0x0896
4 6 0010010|101|0110 0x0956
4 7 0010011|110|0111 0x09E7
5 0 0010110|011|0011 0x0B33
5 1 0010111|010|0011 0x0BA3
5 2 0011001|000|0110 0x0C86
5 3 0011010|001|0110 0x0D16
6 0 0011101|111|0101 0x0EF5
BX = 101 Event : 54
1 0 1011110|110|0010 0x2F62
3 0 0000111|010|0010 0x03A2
3 1 0001000|001|0011 0x0413
3 2 0001001|110|0110 0x04E6
3 3 0001011|110|0110 0x05E6
3 4 0001111|001|0110 0x0796
3 5 0010011|000|0110 0x0986
3 6 0010100|001|0110 0x0A16
3 7 0010101|101|0110 0x0AD6
3 8 0011000|000|0110 0x0C06
3 9 0011100|000|0110 0x0E06
3 a 0011101|001|0110 0x0E96
3 b 0100001|010|0111 0x10A7
3 c 0100101|001|0111 0x1297
4 0 0100111|011|0000 0x13B0
4 1 0101011|010|0001 0x15A1
5 0 0111000|001|0001 0x1C11
5 1 0111110|111|0101 0x1F75
5 2 1000000|100|0111 0x2047
BX = 110 Event : 55
0 0 0101100|000|0000 0x1600
0 1 0101101|000|0101 0x1685
3 0 0000111|010|0101 0x03A5
3 1 0001000|100|0111 0x0447
3 2 0001001|111|0111 0x04F7
4 0 0001100|101|0001 0x0651
5 0 0001111|010|0001 0x07A1
5 1 0010000|010|0100 0x0824
6 0 0011001|000|0111 0x0C87
6 1 0011010|101|0111 0x0D57
7 0 0011100|001|0010 0x0E12
7 1 0011110|101|0010 0x0F52
7 2 0011111|001|0010 0x0F92
7 3 0100001|001|0100 0x1094
7 4 0100010|001|0100 0x1114
7 5 0100011|001|0100 0x1194
BX = 111 Event : 56
1 0 0111111|010|0000 0x1FA0
3 0 0010001|011|0101 0x08B5
4 0 0010010|001|0010 0x0912
4 1 0010100|000|0011 0x0A03
4 2 0011000|000|0111 0x0C07
4 3 0011001|101|0111 0x0CD7
4 4 0011010|101|0111 0x0D57
4 5 0011100|101|0111 0x0E57
4 6 0111001|000|0011 0x1C83
6 0 0100110|010|0000 0x1320
6 1 0101101|010|0111 0x16A7
6 2 0101110|101|0111 0x1757
7 0 0101111|100|0100 0x17C4
7 1 0110001|010|0100 0x18A4
7 2 0110010|000|0100 0x1904
BX = 000 Event : 57
