BX 000 Event : 1
00|0000001|0100100|00000111001010|0100|0001 0x002901CA41
00|0000000|0001110|01100110100000|0110|0001 0x000399A061
00|0000010|1011100|01000110011101|1110|1010 0x0057119DEA
00|0000010|1011100|01000110010101|1110|0001 0x00571195E1
00|0000100|0100100|01001111111010|0101|0011 0x008913FA53
00|0000111|1110011|00010101111001|0001|0000 0x00FCC57910
00|0000110|1110011|00011011111101|0101|1011 0x00DCC6FD5B
00|0000111|1011100|01111001100011|1100|1100 0x00F71E63CC
00|0001001|0001110|00001000010010|1001|1100 0x012382129C
00|0001001|0001110|01000101001011|0111|1101 0x0123914B7D
01|0000000|0100100|00111001010101|0000|1001 0x10090E5509
01|0000000|0001101|01010011111111|1111|1010 0x100354FFFA
01|0000010|1110010|00001111100110|1011|0011 0x105C83E6B3
01|0000011|1011100|00111100110110|0100|0011 0x10770F3643
01|0000010|1011100|00111101101010|0100|1011 0x10570F6A4B
01|0000011|1110010|01010000111010|0000|0011 0x107C943A03
01|0000010|1110010|01011000011011|0011|1010 0x105C961B3A
01|0000101|0100100|00011011001010|0011|0010 0x10A906CA32
01|0000100|0001101|01010111011011|1100|0001 0x108355DBC1
01|0000111|1011100|00101000001100|0000|1000 0x10F70A0C08
01|0000111|1011100|01001111010110|1101|0001 0x10F713D6D1
01|0000110|1011100|01010110110011|0001|0001 0x10D715B311
01|0000110|1110010|01110011111111|0110|0001 0x10DC9CFF61
01|0001000|0001101|00011010010000|0101|1011 0x110346905B
01|0001000|0001101|00011001110101|0101|1000 0x1103467558
01|0001001|0100100|01110011010001|1100|1010 0x11291CD1CA
01|0001001|0100100|01111111010000|0100|0010 0x11291FD042
BX 001 Event : 2
00|0000001|0100100|00001011110100|0111|1001 0x002902F479
00|0000000|0001110|00101000000000|0101|0000 0x00038A0050
00|0000000|0001110|01010001111110|1110|1000 0x0003947EE8
00|0000000|0100100|01111011110000|0010|0011 0x00091EF023
00|0000010|1110011|00101110110101|1111|0001 0x005CCBB5F1
00|0000010|1110011|00111111000100|0111|0011 0x005CCFC473
00|0000011|1011100|01010010001101|0011|0011 0x0077148D33
00|0000010|1011100|00111111001100|1010|0100 0x00570FCCA4
00|0000010|1011100|01110011100101|1010|1011 0x00571CE5AB
00|0000101|0001110|01100010000000|0001|1010 0x00A398801A
