BX 000 Event : 1
00|0000000|1110010|10011100111111|0100|0011 0x001CA73F43
00|0000001|1011100|10111101100111|0101|0010 0x00372F6752
00|0000000|1011100|10110100111011|0001|1011 0x00172D3B1B
00|0000011|0100100|10000001110101|0001|0011 0x0069207513
00|0000011|0100100|10001001110010|0101|1000 0x0069227258
00|0000011|0100100|10001010000001|0101|0000 0x0069228150
00|0000010|0001101|11000001101101|1010|1001 0x0043706DA9
00|0000100|1110010|10001011100101|1110|1010 0x009CA2E5EA
00|0000100|1110010|10001011101011|1110|0000 0x009CA2EBE0
00|0000100|1110010|10011001010111|0101|0011 0x009CA65753
00|0000111|0100100|10110101101111|0111|0000 0x00E92D6F70
00|0000110|0001101|11001001111101|0101|0001 0x00C3727D51
00|0000111|0100100|11010010000010|1101|0001 0x00E93482D1
00|0000110|0001101|11100110000011|1100|1000 0x00C37983C8
00|0001000|1110010|10110011111100|1110|0000 0x011CACFCE0
00|0001001|1011100|11001101001010|0001|0000 0x0137334A10
00|0001000|1011100|11001011101111|0000|0100 0x011732EF04
00|0001001|1011100|11111001011010|0011|1000 0x01373E5A38
01|0000001|1110011|10001110100100|1110|0010 0x103CE3A4E2
01|0000000|1110011|10000100011011|1001|1001 0x101CE11B99
01|0000001|1011100|10110001111111|0000|1001 0x10372C7F09
01|0000001|1011100|11101101100101|0000|1001 0x10373B6509
01|0000000|1011100|11011101101100|1001|1001 0x1017376C99
01|0000011|0001110|10001000010011|0000|1001 0x1063A21309
01|0000010|0001110|10000110010110|1111|0010 0x1043A196F2
01|0000010|0001110|10000001011010|1100|0001 0x1043A05AC1
01|0000010|0100100|10101110010001|0100|1001 0x10492B9149
01|0000010|0001110|10110011001011|1001|1000 0x1043ACCB98
01|0000010|0100100|11100000011010|0001|0011 0x1049381A13
01|0000101|1110011|10010110011001|0011|1001 0x10BCE59939
01|0000100|1110011|10010000100111|0000|1010 0x109CE4270A
01|0000101|1011100|11010110010101|1110|0010 0x10B73595E2
01|0000100|1011100|11011100011001|0001|1010 0x109737191A
01|0000101|1110011|11101100011010|1101|1000 0x10BCFB1AD8
01|0000101|1110011|11101111001000|1110|0010 0x10BCFBC8E2
01|0000110|0100100|11010111101001|0000|0010 0x10C935E902
01|0001000|1011100|11000111111101|1110|0100 0x111731FDE4
01|0001001|1110011|11010111000010|1010|0001 0x113CF5C2A1
BX 001 Event : 2
00|0000000|1110010|10001110010010|1110|1000 0x001CA392E8
00|0000001|1011100|10110010000011|0000|0001 0x00372C8301
00|0000001|1011100|10110000011011|0000|1001 0x00372C1B09
00|0000000|1011100|10111110000010|0101|0010 0x00172F8252
00|0000000|1110010|11011001111100|0100|1011 0x001CB67C4B
00|0000001|1011100|11111101111001|0111|0000 0x00373F7970
00|0000001|1011100|11111100000010|0110|1010 0x00373F026A
00|0000001|1110010|11111101010010|1001|1001 0x003CBF5299
00|0000010|0001101|10011111000000|0010|0001 0x004367C021
00|0000010|0100100|10111000100101|0010|0010 0x00492E2522
00|0000010|0001101|11011010101110|0110|1011 0x004376AE6B
00|0000010|0100100|11011110110110|1011|0001 0x004937B6B1
00|0000101|1110010|10011010011110|0110|0011 0x00BCA69E63
00|0000101|1011100|10011100001011|1001|0001 0x00B7270B91
00|0000101|1011100|11010111100110|1111|1000 0x00B735E6F8
00|0000101|1110010|11111110110110|0111|1001 0x00BCBFB679
00|0000100|1110010|11111010110101|0101|1011 0x009CBEB55B
00|0000101|1011100|11111111001101|1001|1001 0x00B73FCD99
00|0000111|0100100|10000001101111|0001|1011 0x00E9206F1B
00|0000110|0100100|10100011100101|1011|0000 0x00C928E5B0
00|0001001|1011100|10011101010101|1101|0101 0x01372755D5
00|0001000|1011100|10100111101010|0011|0011 0x011729EA33
00|0001001|1110010|11100010000111|0001|1001 0x013CB88719
01|0000000|1110011|10001111100100|1110|0010 0x101CE3E4E2
01|0000000|1110011|10010111111011|0001|0011 0x101CE5FB13
01|0000001|1011100|10111101110101|0101|1001 0x10372F7559
01|0000001|1011100|10110101010001|0001|0011 0x10372D5113
01|0000000|1110011|11010000111111|0000|1000 0x101CF43F08
01|0000000|1110011|11010010100010|0000|1010 0x101CF4A20A
01|0000001|1011100|11101000110100|1110|0001 0x10373A34E1
01|0000011|0001110|10001110111010|0011|0011 0x1063A3BA33
01|0000010|0100100|11010001000010|1010|1000 0x10493442A8
01|0000011|0001110|11111100100001|0001|0011 0x1063BF2113
01|0000100|1011100|10000100000110|0111|1000 0x1097210678
01|0000100|1110011|10000011010110|1001|1001 0x109CE0D699
01|0000100|1110011|10010001011101|0000|1001 0x109CE45D09
01|0000101|1011100|10110011001111|0110|1000 0x10B72CCF68
01|0000101|1011100|10110010001111|0101|0010 0x10B72C8F52
01|0000101|1110011|10110110011011|1010|1001 0x10BCED9BA9
01|0000101|1110011|10111101011101|1110|1010 0x10BCEF5DEA
01|0000100|1011100|11010011011111|1101|0001 0x109734DFD1
01|0000100|1110011|11111011101001|0101|0010 0x109CFEE952
01|0000110|0100100|10000100111010|0011|1001 0x10C9213A39
01|0000111|0100100|11011000010111|0000|1010 0x10E936170A
01|0000111|0001110|11110101001011|0101|0011 0x10E3BD4B53
01|0000111|0001110|11100111001011|1101|0010 0x10E3B9CBD2
01|0001000|1011100|10011010001011|1011|0010 0x1117268BB2
01|0001000|1110011|10111000010011|0000|1011 0x111CEE130B
01|0001000|1110011|11100110101010|0100|0011 0x111CF9AA43
BX 010 Event : 3
00|0000001|1110010|10001001010000|1011|1001 0x003CA250B9
00|0000001|1110010|10011011111101|0011|1010 0x003CA6FD3A
00|0000000|1110010|10011100100011|0011|1010 0x001CA7233A
00|0000000|1011100|10111001010000|0011|1000 0x00172E5038
00|0000000|1011100|10110010011011|0000|1010 0x00172C9B0A
00|0000011|0001101|10100001011001|0100|1000 0x0063685948
00|0000010|0001101|10011111011100|0010|1011 0x004367DC2B
00|0000011|0001101|11001110011011|0000|1000 0x0063739B08
00|0000010|0001101|11011100110000|0111|1001 0x0043773079
00|0000010|0001101|11010100110110|0011|0011 0x0043753633
00|0000011|0100100|11101111011011|0011|0011 0x00693BDB33
00|0000010|0100100|11011011110100|1010|1001 0x004936F4A9
00|0000010|0100100|11110110000101|0111|0010 0x00493D8572
00|0000010|0001101|11110101001000|1001|0010 0x00437D4892
