BX 000 Event : 1
00|0011001|11010011|00101110000110111|0011 0x033A65C373
00|1100111|10000101|01100110111011000|0110 0x0CF0ACDD86
00|1100011|11010011|01011010110100001|0011 0x0C7A6B5A13
BX 100 Event : 5
01|0000000|0100100|00000000110101|0001|0001 0x1009003511
01|0000001|0001110|00010111011111|1111|0011 0x102385DFF3
01|0000000|0001110|00011010011111|0000|1011 0x1003869F0B
01|0000000|0100100|01000000100101|0011|0010 0x1009102532
01|0000000|0100100|01101110011000|1101|0100 0x10091B98D4
01|0000010|1110010|00010101000010|1110|0011 0x105C8542E3
01|0000011|1011100|01101101100001|0000|1010 0x10771B610A
01|0000010|1011100|01110001110000|0010|1010 0x10571C702A
01|0000011|1110010|01111100111101|1001|1001 0x107C9F3D99
01|0000010|1110010|01111111111101|1100|1001 0x105C9FFDC9
01|0000100|0100100|00011101001011|0100|0010 0x1089074B42
01|0000100|0001110|00111010110001|0111|1010 0x10838EB17A
01|0000100|0001110|00111000110001|0110|0010 0x10838E3162
01|0000100|0001110|00101000010111|1101|0010 0x10838A17D2
01|0000100|0100100|00111011001110|1010|1010 0x10890ECEAA
01|0000100|0100100|01111001010110|0000|0011 0x10891E5603
01|0000111|1110010|00001011001100|1011|1000 0x10FC82CCB8
01|0000111|1011100|00011110111111|1010|1001 0x10F707BFA9
01|0000110|1011100|00100011110100|1101|1011 0x10D708F4DB
01|0000110|1011100|01001101000000|1100|1010 0x10D71340CA
00|0011110|10000101|00011011101101110|1011 0x03D0A376EB
00|0011110|10001011|00011101100101000|0101 0x03D163B285
00|0011001|10101010|00101100111000001|1100 0x0335459C1C
00|0011000|11111110|00100010001000001|0011 0x031FC44413
00|1100100|10101010|01011000100000000|1010 0x0C954B100A
00|1100011|11010011|01011001100010100|1001 0x0C7A6B3149
00|1100011|11010011|01011001000010010|0011 0x0C7A6B2123
00|1100100|11010011|01011000001001000|0010 0x0C9A6B0482
00|1101000|11011000|01011001111010110|1000 0x0D1B0B3D68
00|1101000|11011110|01010111100010100|0011 0x0D1BCAF143
00|1101000|11011110|01011001110011100|1011 0x0D1BCB39CB
00|1100011|11101000|01011011100000001|1110 0x0C7D0B701E
00|1101000|11110011|01101010010100011|1100 0x0D1E6D4A3C
00|1101000|11110011|01101010100010001|1011 0x0D1E6D511B
00|1101000|11110011|01101010100110001|1110 0x0D1E6D531E
00|1101000|11110011|01101010101010101|0011 0x0D1E6D5553
00|1101000|11110011|01101010111111000|1010 0x0D1E6D5F8A
00|1101000|11110011|01101100001010100|0011 0x0D1E6D8543
BX 101 Event : 6
01|0000001|0100100|00001000001000|0101|1010 0x102902085A
01|0000000|0100100|00000101111001|0011|1011 0x100901793B
01|0000000|0100100|00001010011100|0101|0011 0x1009029C53
01|0000000|0001110|00101011110011|0111|0010 0x10038AF372
01|0000001|0100100|00110010101000|1101|1011 0x10290CA8DB
01|0000011|1110010|00001100110010|1001|0010 0x107C833292
01|0000011|1110010|00010001110101|1100|1000 0x107C8475C8
01|0000010|1011100|00101011101111|1011|0011 0x10570AEFB3
01|0000010|1110010|01001011101101|1101|0010 0x105C92EDD2
01|0000011|1011100|01110010101001|0011|1010 0x10771CA93A
01|0000010|1011100|01110111111000|0101|1001 0x10571DF859
01|0000010|1011100|01110111101111|0101|0011 0x10571DEF53
01|0000101|0100100|00001100110111|1011|0001 0x10A90337B1
01|0000101|0100100|01000101010111|0000|1010 0x10A911570A
01|0000101|0100100|01010010011100|0111|1010 0x10A9149C7A
01|0000110|1011100|01010000000100|1110|1011 0x10D71404EB
01|0001000|0001110|01000000011001|0011|1011 0x110390193B
01|0001000|0100100|01110011111101|1101|0100 0x11091CFDD4
00|0011000|10111111|00100111111101011|1101 0x0317E4FEBD
00|0011001|11101000|00101010011010110|0110 0x033D054D66
00|0011000|11111110|00100110011100000|0100 0x031FC4CE04
00|1100010|10010110|01100101011010011|0101 0x0C52CCAD35
00|1100111|10101110|01100110101011010|0011 0x0CF5CCD5A3
00|1100011|11001110|01101001011101110|0010 0x0C79CD2EE2
00|1100011|11111110|01101001101101100|1101 0x0C7FCD36CD
BX 110 Event : 7
01|0000000|0100100|00000110010011|0100|0011 0x1009019343
01|0000000|0100100|00001110010110|0111|0100 0x1009039674
01|0000000|0001110|00010000100001|1100|1011 0x10038421CB
01|0000000|0001110|00001111010101|1011|0011 0x100383D5B3
01|0000010|1011100|00000100110111|0011|0010 0x1057013732
01|0000010|1110010|01011000011011|0011|1001 0x105C961B39
01|0000011|1011100|01110001001101|0010|0000 0x10771C4D20
01|0000011|1110010|01111011100100|1001|0011 0x107C9EE493
01|0000101|0100100|00010011001010|1111|1000 0x10A904CAF8
01|0000101|0001110|00100100001100|1010|1000 0x10A3890CA8
01|0000101|0100100|01000001111010|1101|0000 0x10A9107AD0
01|0001001|0001110|01011100101011|1011|0100 0x1123972BB4
00|0011010|10111001|00011011100101001|1010 0x035723729A
00|0011110|11101110|00101110110000111|1110 0x03DDC5D87E
00|1100100|11010011|01010111100110001|1001 0x0C9A6AF319
BX 111 Event : 8
01|0000000|0100100|00101000010010|1001|1000 0x10090A1298
01|0000000|0100100|00101110010001|1011|0001 0x10090B91B1
01|0000011|1011100|00101001100011|1010|1011 0x10770A63AB
01|0000011|1011100|01110000111010|0010|0001 0x10771C3A21
01|0000010|1011100|01111010001001|0110|1011 0x10571E896B
01|0000010|1011100|01110001100100|0010|0011 0x10571C6423
01|0001000|0001110|00111000111001|1111|1011 0x11038E39FB
01|0001000|0100100|01010011111100|0010|1001 0x110914FC29
00|0011101|10000101|00100010010111011|0011 0x03B0A44BB3
00|0011101|10001011|00100111111110111|1110 0x03B164FF7E
00|0011101|10101110|00100100000101010|1110 0x03B5C482AE
00|0011000|10111111|00100010110101101|1101 0x0317E45ADD
00|0011001|11001110|00011101000001010|0010 0x0339C3A0A2
00|1101000|10011010|01101011011101010|0010 0x0D134D6EA2
00|1100011|10111111|01101001010100100|0010 0x0C77ED2A42
BX 000 Event : 9
01|0000001|0001110|00100000101101|0010|0010 0x1023882D22
01|0000000|0001110|00011101110111|0001|1000 0x1003877718
01|0000000|0001110|00001111101011|1011|1001 0x100383EBB9
01|0000000|0100100|00101010100100|1010|0011 0x10090AA4A3
01|0000000|0100100|00101011011000|1010|0011 0x10090AD8A3
01|0000000|0100100|00110100100010|1110|1010 0x10090D22EA
01|0000001|0001110|01100000101100|0100|0010 0x1023982C42
01|0000011|1110010|00011101111100|0010|0011 0x107C877C23
01|0000010|1011100|01110010011111|0010|0010 0x10571C9F22
01|0000101|0001110|01101001001001|0110|1010 0x10A39A496A
01|0000100|0001110|01100100110010|0011|1000 0x1083993238
01|0000111|1011100|00000001111100|0011|1000 0x10F7007C38
01|0000110|1011100|00101110111001|0011|1011 0x10D70BB93B
01|0000110|1110010|00111001011011|1101|1001 0x10DC8E5BD9
01|0000110|1011100|01110110101111|1010|1001 0x10D71DAFA9
01|0001001|0001110|00010110001100|0011|0010 0x1123858C32
01|0001001|0100100|00100110100110|0000|0100 0x112909A604
01|0001001|0100100|01001010011100|1100|0011 0x1129129CC3
00|0011010|10010110|00101111010010010|1011 0x0352C5E92B
00|0011010|10101010|00011011100010101|0110 0x0355437156
00|0011010|10111001|00011100000111000|1011 0x035723838B
00|0011001|10111111|00011101100101000|1010 0x0337E3B28A
00|0011010|10111111|00011100000000000|1001 0x0357E38009
00|0011110|11001001|00011100101101100|1001 0x03D92396C9
00|1100011|10010110|01011100001110111|0011 0x0C72CB8773
00|1100111|10011010|01011100010101000|0010 0x0CF34B8A82
00|1100111|11110011|01101000000011111|1010 0x0CFE6D01FA
BX 001 Event : 10
01|0000000|0100100|00101011111000|1010|0000 0x10090AF8A0
01|0000000|0100100|00101101011110|1011|0001 0x10090B5EB1
01|0000001|0001110|01010111010011|0000|1000 0x102395D308
01|0000001|0001110|01010110110100|0000|0010 0x102395B402
01|0000001|0001110|01001000000011|1001|1000 0x1023920398
01|0000000|0001110|01011111001100|0011|0001 0x100397CC31
01|0000000|0001110|01011100110010|0010|0010 0x1003973222
01|0000000|0100100|01100111010001|1010|1001 0x100919D1A9
01|0000000|0100100|01100111111000|1010|0000 0x100919F8A0
01|0000000|0100100|01101100101000|1100|1010 0x10091B28CA
01|0000000|0100100|01111011011010|0010|1011 0x10091EDA2B
01|0000010|1110010|00011110101101|0010|1010 0x105C87AD2A
01|0000010|1011100|01000000100101|0101|1001 0x1057102559
01|0000101|0100100|00001111001011|1100|1001 0x10A903CBC9
01|0000101|0001110|01100001001001|0001|0001 0x10A3984911
01|0000110|1110010|00001110100100|1101|1010 0x10DC83A4DA
01|0000111|1110010|01101001000111|0000|0100 0x10FC9A4704
01|0000110|1110010|01100001010001|1011|1011 0x10DC9851BB
01|0000110|1110010|01100010011010|1011|0010 0x10DC989AB2
01|0001000|0001110|00011010111110|0110|1000 0x110386BE68
01|0001000|0100100|00011111011111|1011|0011 0x110907DFB3
01|0001000|0100100|01001100010010|1110|0010 0x11091312E2
01|0001000|0001110|01101000010101|0010|0011 0x11039A1523
00|0011001|11010011|00101100000010100|1011 0x033A65814B
00|0011101|11011000|00101010110010111|0100 0x03BB055974
00|0011101|11011000|00101011111100011|1001 0x03BB057E39
00|0011110|11101110|00101101110110111|1001 0x03DDC5BB79
00|1101000|11011110|01101001000110010|1100 0x0D1BCD232C
BX 010 Event : 11
01|0000001|0001110|00100001111011|0011|1011 0x1023887B3B
01|0000001|0001110|00011000101011|1111|1011 0x1023862BFB
01|0000001|0001110|00011000100101|1111|1000 0x10238625F8
01|0000000|0100100|00111101010010|0001|1001 0x10090F5219
01|0000000|0100100|01000011110011|0100|1011 0x100910F34B
01|0000001|0001110|01010010110001|1110|1011 0x102394B1EB
01|0000000|0001110|01100101100110|0110|1010 0x100399666A
01|0000000|0100100|01100110011011|1001|1010 0x1009199B9A
01|0000011|1110010|00001011010011|1001|0001 0x107C82D391
01|0000011|1110010|00010011101110|1101|0001 0x107C84EED1
01|0000010|1110010|00011000101111|0000|1010 0x105C862F0A
01|0000010|1110010|00011100011110|0001|1010 0x105C871E1A
01|0000010|1110010|00011100100110|0001|0010 0x105C872612
01|0000010|1011100|01110001111001|0010|0011 0x10571C7923
01|0000100|0100100|00001011101000|1010|1010 0x108902E8AA
01|0000100|0100100|00100001010010|0110|0010 0x1089085262
01|0000100|0001110|00100001111010|1001|0001 0x1083887A91
01|0000101|0100100|01000110110010|0000|0010 0x10A911B202
01|0000101|0100100|01111111001001|0100|1001 0x10A91FC949
01|0000110|1011100|01111101100100|1111|1010 0x10D71F64FA
00|0011110|10000101|00101111011100111|1010 0x03D0A5EE7A
00|0011101|10001011|00100101100001001|0010 0x03B164B092
00|0011101|10011010|00100100111110101|0010 0x03B3449F52
00|0011001|10101010|00011111001111111|1001 0x033543E7F9
00|0011101|10101110|00100001110011000|1001 0x03B5C43989
00|1100010|10111001|01100000101111011|0101 0x0C572C17B5
00|1100111|11000011|01011111111111101|0011 0x0CF86BFFD3
00|1100010|11001110|01011110111111011|0111 0x0C59CBDFB7
00|1100010|11010011|01011110100001001|0111 0x0C5A6BD097
00|1100111|11011000|01011110010011001|0101 0x0CFB0BC995
00|1100010|11111110|01100011000001000|1011 0x0C5FCC608B
BX 011 Event : 12
01|0000000|0001110|00100110100000|0101|0000 0x100389A050
01|0000001|0100100|01000000001000|0011|1011 0x102910083B
01|0000001|0001110|01001000010010|1001|0011 0x1023921293
01|0000000|0001110|01001011111101|1011|0011 0x100392FDB3
01|0000011|1011100|00111010101111|0011|0001 0x10770EAF31
01|0000011|1011100|01110111001101|0101|0010 0x10771DCD52
01|0000011|1011100|01101001110101|1111|0001 0x10771A75F1
01|0000010|1011100|01111010010100|0110|1010 0x10571E946A
01|0000100|0001110|00110110011111|0100|0010 0x10838D9F42
01|0000100|0001110|00100110100100|1100|1010 0x108389A4CA
01|0000101|0001110|01011101011111|1111|1010 0x10A3975FFA
01|0000110|1011100|00000111101011|0110|0010 0x10D701EB62
01|0000110|1011100|00101000100100|0000|0011 0x10D70A2403
01|0000110|1011100|00100001010000|1011|1010 0x10D70850BA
01|0000110|1011100|01111100100110|1110|0011 0x10D71F26E3
00|0011101|10011111|00100001000011001|0111 0x03B3E42197
00|0011110|10101110|00101110111101101|1001 0x03D5C5DED9
00|0011000|11100011|00101000011110000|1101 0x031C650F0D
00|1100010|10100101|01100101111000101|0001 0x0C54ACBC51
00|1101000|11101110|01101001111010110|1100 0x0D1DCD3D6C
BX 100 Event : 13
01|0000001|0001110|00100011111001|0100|0001 0x102388F941
01|0000001|0001110|00011100110000|0000|0011 0x1023873003
01|0000001|0001110|01100000101111|0100|1011 0x1023982F4B
01|0000001|0001110|01010010101000|1110|0001 0x102394A8E1
01|0000001|0001110|01010010010001|1110|1010 0x10239491EA
01|0000000|0001110|01100101010100|0110|1000 0x1003995468
01|0000000|0001110|01100000100010|0100|1010 0x100398224A
01|0000000|0001110|01010101001111|1111|0011 0x1003954FF3
01|0000011|1011100|00001000100010|0110|1001 0x1077022269
01|0000011|1110010|00011001101001|0000|0011 0x107C866903
01|0000010|1110010|01000101110001|1010|0001 0x105C9171A1
01|0000010|1110010|01001100011011|1110|0010 0x105C931BE2
01|0000010|1110010|01001100101011|1110|1001 0x105C932BE9
01|0000100|0001110|00001001000101|0110|1010 0x108382456A
01|0000100|0100100|00001010000000|1010|1001 0x10890280A9
01|0000100|0100100|00010100101111|0000|1001 0x1089052F09
01|0000101|0100100|00111011101001|1001|0001 0x10A90EE991
01|0000100|0100100|01000011011000|1110|1000 0x108910D8E8
01|0000100|0100100|01001100110011|0011|1011 0x108913333B
01|0000100|0100100|01001100111001|0011|0000 0x1089133930
01|0000111|1011100|00000100011011|0100|1011 0x10F7011B4B
01|0001000|0100100|01110010010110|1100|1001 0x11091C96C9
00|0011110|10011010|00011100010110100|0000 0x03D3438B40
00|0011001|10101010|00011100010010101|1110 0x033543895E
00|0011101|11101110|00100101100011001|1011 0x03BDC4B19B
BX 101 Event : 14
01|0000001|0100100|00110000100111|1100|1001 0x10290C27C9
01|0000001|0001110|01100100011000|0110|0011 0x1023991863
01|0000010|1011100|00000010001000|0010|0011 0x1057008823
01|0000010|1110010|01001111011101|1111|1000 0x105C93DDF8
01|0000010|1011100|01101000000101|1110|1010 0x10571A05EA
01|0000010|1011100|01100100111100|1100|0010 0x1057193CC2
01|0000101|0100100|00001110111111|1100|0000 0x10A903BFC0
01|0000101|0001110|00110011000111|0010|0000 0x10A38CC720
01|0000111|1110010|00111001001011|1101|0010 0x10FC8E4BD2
01|0001001|0001110|01000010000010|0101|1011 0x112390825B
01|0001000|0001110|00111001111001|0000|0000 0x11038E7900
00|0011101|11110011|00100100011001101|1110 0x03BE648CDE
00|0011101|11110011|00101001100010100|1001 0x03BE653149
BX 110 Event : 15
01|0000001|0100100|00001000001000|0101|1010 0x102902085A
01|0000000|0100100|00000110011101|0100|0010 0x1009019D42
01|0000001|0100100|00110010101000|1101|1011 0x10290CA8DB
01|0000000|0001110|01100011011011|0101|1000 0x100398DB58
01|0000011|1110010|00010001110101|1100|1000 0x107C8475C8
01|0000011|1011100|01110010101001|0011|1001 0x10771CA939
01|0000010|1011100|01110111101111|0101|0011 0x10571DEF53
01|0000101|0100100|00001110100010|1100|0010 0x10A903A2C2
01|0000101|0001110|00101111100110|0000|1000 0x10A38BE608
01|0000101|0100100|01010010011100|0111|1010 0x10A9149C7A
01|0000110|1011100|00101111010000|0100|0000 0x10D70BD040
01|0000111|1110010|00110011101101|1001|0010 0x10FC8CED92
01|0000111|1110010|00110110100011|1011|0001 0x10FC8DA3B1
01|0000111|1011100|01011100101110|0101|0001 0x10F7172E51
01|0000110|1011100|01011000100111|0010|1010 0x10D716272A
01|0000110|1011100|01010000000100|1110|1011 0x10D71404EB
01|0000111|1110010|01100000110111|1010|1001 0x10FC9837A9
01|0001000|0001110|01000000011001|0011|1011 0x110390193B
01|0001000|0001110|00110011011101|1011|0011 0x11038CDDB3
00|0011001|10010110|00101110001000110|1110 0x0332C5C46E
00|0011000|10010110|00100010000001110|1011 0x0312C440EB
00|0011101|10011010|00100001111001011|1100 0x03B3443CBC
00|0011001|10111001|00011110111101010|0101 0x033723DEA5
00|0011000|10111111|00100111111110000|1100 0x0317E4FF0C
00|0011000|10111111|00100101100000100|1110 0x0317E4B04E
00|0011001|10111111|00011111110101101|0100 0x0337E3FAD4
00|0011001|10111111|00011111010110010|0100 0x0337E3EB24
00|0011101|11000011|00011111111010011|0010 0x03B863FD32
00|0011101|11000011|00100000010010101|0001 0x03B8640951
00|0011101|11000011|00100100010010101|1100 0x03B864895C
00|0011110|11000011|00101111010100000|0001 0x03D865EA01
00|0011101|11001001|00100001010110010|0100 0x03B9242B24
00|0011101|11001001|00100011000100110|1010 0x03B924626A
00|0011001|11001110|00101110110000011|1010 0x0339C5D83A
00|0011000|11001110|00100001100011101|0110 0x0319C431D6
00|0011001|11010011|00101101001010001|1001 0x033A65A519
00|0011101|11011000|00101010101110100|0010 0x03BB055742
00|0011001|11100011|00011111010011000|1011 0x033C63E98B
00|0011001|11101000|00101010011010110|0110 0x033D054D66
00|0011001|11101000|00011110111110000|1101 0x033D03DF0D
00|0011001|11101000|00011101111001100|0101 0x033D03BCC5
00|0011110|11101110|00011101001110000|1010 0x03DDC3A70A
00|0011101|11101110|00101011110001100|1100 0x03BDC578CC
00|0011110|11110011|00011100011110001|1010 0x03DE638F1A
BX 111 Event : 16
01|0000000|0100100|01000010011000|0011|0000 0x1009109830
01|0000001|0100100|01111101111011|0011|0010 0x10291F7B32
01|0000010|1011100|01000011000000|0111|1010 0x105710C07A
01|0000101|0001110|00100111101111|1100|0001 0x10A389EFC1
01|0000100|0001110|00110110001110|0100|1010 0x10838D8E4A
01|0000100|0001110|00100011111010|1010|0010 0x108388FAA2
01|0000101|0001110|01100010001001|0001|1001 0x10A3988919
01|0000110|1110010|00011010110111|0101|1001 0x10DC86B759
01|0000111|1110010|01000100011101|0011|1000 0x10FC911D38
01|0000110|1110010|00110101100101|1010|1011 0x10DC8D65AB
01|0000111|1011100|01111001101110|1100|0100 0x10F71E6EC4
01|0001001|0001110|00110111111011|1110|0100 0x11238DFBE4
01|0001000|0001110|01000100011101|0110|1000 0x1103911D68
01|0001000|0100100|01000100111111|1001|1001 0x1109113F99
00|0011101|10110100|00100011100001011|1101 0x03B68470BD
00|1100111|10110100|01011100110000000|1011 0x0CF68B980B
00|1100010|11010011|01100001111110011|0111 0x0C5A6C3F37
00|1100010|11111110|01011110101110111|0001 0x0C5FCBD771
BX 000 Event : 17
01|0000000|0001110|00001111000101|1011|0011 0x100383C5B3
01|0000000|0001110|01011100110111|0010|0011 0x1003973723
01|0000000|0001110|01001111100011|1101|1011 0x100393E3DB
01|0000010|1011100|00000100111010|0100|0011 0x1057013A43
01|0000010|1110010|00010000011010|1100|0001 0x105C841AC1
01|0000010|1110010|00100111010100|0111|0011 0x105C89D473
01|0000011|1011100|01100111011100|1101|1001 0x107719DCD9
01|0000010|1110010|01111111111001|1011|1010 0x105C9FF9BA
01|0000101|0001110|01011110110011|0000|1001 0x10A397B309
01|0000110|1110010|01100001100011|1011|0010 0x10DC9863B2
00|1100011|10111111|01101000011110101|0011 0x0C77ED0F53
BX 001 Event : 18
01|0000001|0001110|00001111011101|1011|0010 0x102383DDB2
01|0000001|0100100|00110001111100|1101|0001 0x10290C7CD1
01|0000001|0100100|00111000110001|0000|0000 0x10290E3100
01|0000000|0100100|00111100101000|0001|1001 0x10090F2819
01|0000011|1011100|00001011001010|0111|0010 0x107702CA72
01|0000010|1110010|00011100110111|0001|1000 0x105C873718
01|0000011|1011100|00111101101010|0100|1001 0x10770F6A49
01|0000010|1011100|01000010000110|0110|0011 0x1057108663
01|0000010|1011100|01000001010100|0110|0000 0x1057105460
01|0000010|1011100|01000000110110|0110|0000 0x1057103660
01|0000010|1011100|00110010101100|1111|0001 0x10570CACF1
01|0000011|1110010|01001001000000|1100|0000 0x107C9240C0
01|0000100|0001110|00110111010100|0101|1010 0x10838DD45A
01|0000100|0001110|00100110101111|1100|1011 0x108389AFCB
01|0000111|1011100|01110111010101|1010|0011 0x10F71DD5A3
01|0001001|0001110|00110011000101|1010|1001 0x11238CC5A9
01|0001000|0100100|01111011101011|0001|1000 0x11091EEB18
00|0011101|10011010|00100001110010011|0100 0x03B3443934
BX 010 Event : 19
01|0000000|0100100|00001100001011|0110|0001 0x1009030B61
01|0000000|0100100|01111001101110|0001|0010 0x10091E6E12
01|0000000|0100100|01111011111100|0010|1010 0x10091EFC2A
01|0000000|0100100|01111101001111|0011|1000 0x10091F4F38
01|0000011|1011100|00000110100100|0101|0001 0x107701A451
01|0000011|1110010|00001111000111|1011|0010 0x107C83C7B2
01|0000010|1110010|00010010010011|1101|1010 0x105C8493DA
01|0000011|1011100|01000011000010|0111|0011 0x107710C273
01|0000010|1011100|01100010110110|1011|1001 0x105718B6B9
01|0000010|1110010|01111011010011|1001|1010 0x105C9ED39A
01|0000010|1110010|01111111001110|1011|1001 0x105C9FCEB9
01|0000100|0001110|00000110100101|0101|1001 0x108381A559
01|0000100|0001110|00000101001100|0100|1010 0x1083814C4A
01|0000101|0001110|00101001111011|1110|1011 0x10A38A7BEB
01|0000100|0100100|01001100111010|0011|0001 0x1089133A31
01|0000100|0001110|01101011001110|0111|0000 0x10839ACE70
01|0000100|0001110|01100100001111|0010|0001 0x1083990F21
01|0000110|1011100|00110000011101|0101|1010 0x10D70C1D5A
01|0001000|0100100|00000000011010|0010|1011 0x1109001A2B
01|0001000|0100100|00100100101100|1111|1010 0x1109092CFA
00|0011000|10010000|00101000101111111|1110 0x03120517FE
00|0011000|10010110|00100011010110010|1000 0x0312C46B28
00|0011101|10011111|00100000101111010|0100 0x03B3E417A4
00|0011101|10011111|00100000110111101|1001 0x03B3E41BD9
00|0011101|10011111|00100110111000000|0110 0x03B3E4DC06
00|0011101|11011000|00100111001101110|0110 0x03BB04E6E6
00|0011101|11101110|00101001111000010|1010 0x03BDC53C2A
00|1101000|10101110|01011010101010101|0111 0x0D15CB5557
00|1101000|11001001|01101011111001011|1011 0x0D192D7CBB
BX 011 Event : 20
01|0000000|0001110|00010000001000|1011|0001 0x10038408B1
01|0000000|0001110|00001111110101|1011|0010 0x100383F5B2
01|0000001|0100100|01111111101100|0100|1001 0x10291FEC49
01|0000011|1011100|00111011110001|0011|1001 0x10770EF139
01|0000011|1011100|00110110011110|0000|0011 0x10770D9E03
01|0000010|1011100|00111100000010|0011|0010 0x10570F0232
01|0000100|0001110|01101000111000|0101|1011 0x10839A385B
01|0000110|1110010|00001111101101|1110|0100 0x10DC83EDE4
01|0000111|1011100|01001101010101|1100|1010 0x10F71355CA
01|0000110|1110010|01101110000010|0010|0011 0x10DC9B8223
01|0000110|1110010|01110101111010|0111|0000 0x10DC9D7A70
01|0000110|1011100|01110101110101|1010|0010 0x10D71D75A2
