BX 000 Event : 1
01|011111001011|1011110|00110101001101|110 0x17CBBC6A6E
01|100001011100|0100010|01100001011101|100 0x185C44C2EC
00|1011101|111010110110|00001010000000|110 0x0BBD6C1406
00|1011101|000000100100|00001000100011|110 0x0BA048111E
00|1010100|000000100111|00001001000100|110 0x0A804E1226
00|1011111|000101011100|00010010111001|001 0x0BE2B825C9
00|1011111|111000001011|01101000100111|001 0x0BFC16D139
00|1011111|111000100010|01101001100000|010 0x0BFC44D302
00|1011101|111000111101|01100000011100|101 0x0BBC7AC0E5
00|1010100|111001011100|01000101101000|000 0x0A9CB88B40
00|1010100|111001111101|01001001010111|001 0x0A9CFA92B9
00|1010011|111010011101|01001100110110|000 0x0A7D3A99B0
00|1011100|111011000010|01010001001111|100 0x0B9D84A27C
00|1011100|111011001111|01011011000001|010 0x0B9D9EB60A
00|1011111|111011100011|01101010011100|001 0x0BFDC6D4E1
00|1010011|111100000000|01011001101111|101 0x0A7E00B37D
00|1010011|111100100101|01010100100011|000 0x0A7E4AA918
00|1010110|111100110101|01101010001001|110 0x0ADE6AD44E
00|1010011|111100110101|01010111111111|010 0x0A7E6AAFFA
00|1010011|111100111111|01010110110100|101 0x0A7E7EADA5
00|1011100|111100111100|01010110110001|010 0x0B9E78AD8A
00|1011100|111101111111|01010110001011|011 0x0B9EFEAC5B
00|1010101|111111010100|01100110100001|101 0x0ABFA8CD0D
00|1011110|000001111100|01100100001011|010 0x0BC0F8C85A
00|1011100|000010010111|01010001001100|100 0x0B812EA264
00|1011100|000010101011|01001110111010|110 0x0B81569DD6
00|1010011|000101100101|01011101000111|101 0x0A62CABA3D
00|1011100|000111100001|01001011111000|101 0x0B83C297C5
00|1010100|001000011111|01001010011101|001 0x0A843E94E9
00|1010101|001000110011|01100111111100|110 0x0AA466CFE6
BX 001 Event : 2
01|011100101000|0010000|00101010001000|111 0x1728205447
01|011111100000|1110001|00001111110101|000 0x17E0E21FA8
01|011111000110|1110001|00001110101111|001 0x17C6E21D79
01|011110100101|1011110|00011011011110|011 0x17A5BC36F3
01|011111111110|1110001|01001101001011|010 0x17FEE29A5A
01|011111101100|1110001|01000000110011|001 0x17ECE28199
01|011110100000|1110001|01010100101110|100 0x17A0E2A974
01|100010000110|0010000|00001001111110|010 0x18862013F2
01|100001110101|0010000|00000011110111|101 0x18752007BD
01|100001101011|0100010|00110010111000|010 0x186B4465C2
00|1010101|110111010010|00001101100100|000 0x0ABBA41B20
00|1010100|111000001001|00001010100111|001 0x0A9C121539
00|1011111|111000011000|00010010110000|100 0x0BFC302584
00|1010100|111010010011|00001010101111|101 0x0A9D26157D
00|1011101|111011001010|00001010011100|100 0x0BBD9414E4
00|1011101|111011011001|00001010001001|011 0x0BBDB2144B
00|1010110|111110010110|00010001111110|111 0x0ADF2C23F7
00|1010101|111110101100|00001111000111|001 0x0ABF581E39
00|1011100|111111111111|00000100101110|101 0x0B9FFE0975
00|1011100|000000011101|00000010001000|101 0x0B803A0445
00|1010011|000110100110|00000010100011|100 0x0A634C051C
00|1010110|110111111010|00111111111010|010 0x0ADBF47FD2
00|1010011|111110101100|01001101101101|000 0x0A7F589B68
00|1011100|000010011111|01001100000011|100 0x0B813E981C
00|1011101|000010100110|01011111111011|110 0x0BA14CBFDE
00|1011100|000010101011|01001100001001|110 0x0B8156984E
00|1011101|000010101011|01011111101011|010 0x0BA156BF5A
00|1011101|000010101110|01001010101010|111 0x0BA15C9557
00|1011101|000010101110|01011111010111|011 0x0BA15CBEBB
00|1011101|000010110000|01001011000100|100 0x0BA1609624
00|1011101|000010110011|01011111100100|100 0x0BA166BF24
00|1011101|000010111111|01011101111000|000 0x0BA17EBBC0
00|1011100|000100011011|01001111001000|100 0x0B82369E44
00|1010011|000101110111|01010100010110|000 0x0A62EEA8B0
00|1010011|000110010111|01011101111000|100 0x0A632EBBC4
00|1010011|000110011100|01001110011000|000 0x0A63389CC0
00|1011101|000110111001|01100010001100|011 0x0BA372C463
00|1011101|000110111011|01100010001100|011 0x0BA376C463
00|1010011|000111110111|01010001000011|000 0x0A63EEA218
BX 010 Event : 3
01|100010010001|0100010|01110101011011|010 0x189144EADA
00|1010101|111001011010|00010000100110|110 0x0ABCB42136
00|1010011|111100000010|00000010100001|001 0x0A7E040509
00|1011111|111101110101|00010011100101|011 0x0BFEEA272B
00|1010100|000001001111|00001001101101|101 0x0A809E136D
00|1010011|000001011011|00000100001001|000 0x0A60B60848
00|1010011|000101101000|00000011111001|110 0x0A62D007CE
00|1010100|110110111110|01100000110101|001 0x0A9B7CC1A9
00|1010011|110111001011|01010011000110|011 0x0A7B96A633
00|1010011|110111110000|01010001100000|110 0x0A7BE0A306
00|1011100|111000011111|01010010001110|001 0x0B9C3EA471
00|1011101|111000011111|01100010111101|100 0x0BBC3EC5EC
00|1011110|111000110110|01100100101111|110 0x0BDC6CC97E
00|1011110|111001001100|01100011100011|000 0x0BDC98C718
00|1010011|111001111000|01001110110011|001 0x0A7CF09D99
00|1011110|111011011110|01100101110111|100 0x0BDDBCCBBC
00|1011100|111011101010|01001101000010|101 0x0B9DD49A15
00|1100000|111101001011|01101011011010|101 0x0C1E96D6D5
00|1011101|111101111111|01001011011101|001 0x0BBEFE96E9
00|1010101|000001010110|01000001111100|000 0x0AA0AC83E0
00|1010110|000001011001|01000000001010|100 0x0AC0B28054
00|1010111|000001100101|00111100101111|110 0x0AE0CA797E
00|1100000|000011000100|00111101010010|011 0x0C01887A93
00|1010011|001000101001|01010100001110|110 0x0A6452A876
BX 011 Event : 4
01|011110011011|0100010|00000001001100|011 0x179B440263
01|011101001010|0100010|01011101011001|001 0x174A44BAC9
01|011101000011|0100010|00110110000001|011 0x1743446C0B
01|011110100110|0010000|01111010101111|001 0x17A620F579
01|011101011011|0010000|01101000011011|010 0x175B20D0DA
01|011101001011|0010000|01101111000101|110 0x174B20DE2E
01|011101111100|1110001|00000000001001|011 0x177CE2004B
01|011111110001|1011110|01100111000001|110 0x17F1BCCE0E
01|100010011110|0100010|00010110110100|011 0x189E442DA3
01|100001000101|0010000|01001111101111|001 0x1845209F79
00|1100000|111001000101|00010100110111|111 0x0C1C8A29BF
00|1011101|111101011111|00001010001100|011 0x0BBEBE1463
00|1010011|000000110110|00000011100110|011 0x0A606C0733
00|1010110|000001100000|00010010110010|100 0x0AC0C02594
00|1010100|000011000110|00001011001110|100 0x0A818C1674
00|1011101|000101001101|00000111011111|101 0x0BA29A0EFD
00|1010100|000111111100|00000111000010|010 0x0A83F80E12
00|1011111|111000111000|01000000100111|001 0x0BFC708139
00|1011101|111010111011|01100001100101|010 0x0BBD76C32A
00|1011101|111011000111|01011111100101|001 0x0BBD8EBF29
00|1100000|111011100000|00111101001100|000 0x0C1DC07A60
00|1010100|111011111011|01001000001010|000 0x0A9DF69050
00|1100000|111101100100|01101011100101|001 0x0C1EC8D729
00|1011100|111101111000|01010110001110|001 0x0B9EF0AC71
00|1011100|000100011000|01010101001111|101 0x0B8230AA7D
00|1011100|000100011101|01001110110111|011 0x0B823A9DBB
00|1011110|000101010111|01000001110110|101 0x0BC2AE83B5
00|1011101|000111101000|01000111011010|100 0x0BA3D08ED4
00|1010110|001000110011|01101010100111|011 0x0AC466D53B
BX 100 Event : 5
01|011100110010|0010000|00101001011000|000 0x17322052C0
01|011100110110|0010000|01100010001010|110 0x173620C456
01|011110101000|1110001|00001101111010|000 0x17A8E21BD0
01|011111001100|1011110|01110111100100|100 0x17CCBCEF24
01|100010101110|0010000|00000111111000|001 0x18AE200FC1
01|100000101111|0100010|00011001101111|000 0x182F443378
01|100001010010|0010000|01000101101011|111 0x1852208B5F
01|100001010001|0010000|01111011100100|011 0x185120F723
00|1011101|111010101100|00001010111000|101 0x0BBD5815C5
00|1011110|111101111010|00001111010010|010 0x0BDEF41E92
00|1011110|111101111101|00001111000100|000 0x0BDEFA1E20
00|1011100|111111100110|00000101101010|010 0x0B9FCC0B52
00|1011101|000100010011|00000110100011|000 0x0BA2260D18
00|1011101|000100010110|00000110011100|000 0x0BA22C0CE0
00|1011110|000101000000|00001101111001|000 0x0BC2801BC8
00|1011101|000101001000|00001100000100|001 0x0BA2901821
00|1010100|000110100110|00001001101111|111 0x0A834C137F
00|1011100|000111100011|00000010011001|000 0x0B83C604C8
00|1010011|110111100001|01010010101011|001 0x0A7BC2A559
00|1010100|110111111101|01000111110111|100 0x0A9BFA8FBC
00|1010011|111001011111|01001110000000|001 0x0A7CBE9C01
00|1010101|111001101011|01000100000101|001 0x0ABCD68829
00|1010011|111001101110|01010001000110|101 0x0A7CDCA235
00|1010011|111010000100|01001100000011|100 0x0A7D08981C
00|1010110|111010010001|01000000110110|101 0x0ADD2281B5
00|1010100|111010011011|01000101101110|000 0x0A9D368B70
00|1011101|111011010001|01000110111100|100 0x0BBDA28DE4
00|1011100|111011100011|01010100111111|010 0x0B9DC6A9FA
00|1011101|111101100110|01011101010101|111 0x0BBECCBAAF
00|1011100|111101110101|01010010110010|110 0x0B9EEAA596
00|1010100|111110011011|01100011011010|010 0x0A9F36C6D2
00|1010011|111111010111|01011011000101|100 0x0A7FAEB62C
00|1011101|000000100100|01011101001111|001 0x0BA048BA79
00|1011101|000010001000|01001000110101|010 0x0BA11091AA
00|1010011|000100001101|01010101010111|001 0x0A621AAAB9
00|1011100|000100100101|01001011111011|100 0x0B824A97DC
00|1011100|000101000011|01010011111010|101 0x0B8286A7D5
00|1010011|001000111000|01001110100011|010 0x0A64709D1A
BX 101 Event : 6
01|011101100000|0100010|00010001111011|010 0x17604423DA
01|011101001101|0100010|00010010110010|100 0x174D442594
01|011111010111|1110001|00000101100100|010 0x17D7E20B22
01|011110000001|1110001|00000001100000|011 0x1781E20303
01|011110110100|1110001|01011111100100|000 0x17B4E2BF20
01|011111010010|1011110|01011111100101|000 0x17D2BCBF28
01|100001001110|0010000|00010000011101|001 0x184E2020E9
01|100001100110|0100010|00001110111010|111 0x1866441DD7
00|1011110|111010100111|00001100011010|111 0x0BDD4E18D7
00|1010011|111110001110|00000110111111|011 0x0A7F1C0DFB
00|1010110|000001110100|00010010001001|110 0x0AC0E8244E
00|1011111|000001110111|00010001100011|110 0x0BE0EE231E
00|1011101|000100100101|00001011101110|001 0x0BA24A1771
00|1011100|000100111110|00000000101111|100 0x0B827C017C
00|1011101|000110110001|00001001001101|011 0x0BA362126B
00|1011100|000110110110|00000010110010|110 0x0B836C0596
00|1011100|000111100110|00000011101101|101 0x0B83CC076D
00|1011100|111001001010|01001101011011|110 0x0B9C949ADE
