BX 000 Event : 1
00|0000000|1110011|00100001100011|0010|0011 0x001CC86323
00|0000001|1011100|00101101100000|1010|1010 0x00370B60AA
00|0000001|1011100|01110110111101|0000|0000 0x00371DBD00
00|0000000|1011100|01111110111000|0100|1010 0x00171FB84A
00|0000000|1011100|01111000001000|0001|0000 0x00171E0810
00|0000011|0100100|00001111010100|1100|0011 0x006903D4C3
00|0000011|0001110|00111010011001|0101|1011 0x00638E995B
00|0000011|0001110|00100110011101|1010|0011 0x0063899DA3
00|0000011|0100100|01001101011110|0000|1001 0x0069135E09
00|0000010|0100100|01000101111111|1101|1010 0x0049117FDA
00|0000101|1011100|01001000010010|0000|0010 0x00B7121202
00|0000100|1011100|01001101010110|0011|0010 0x0097135632
00|0000100|1011100|00111110000000|1011|1010 0x00970F80BA
00|0000100|1011100|00111100000101|1010|1011 0x00970F05AB
00|0000110|0001110|00011110010101|0111|0000 0x00C3879570
00|0000110|0100100|00101110101100|0011|1100 0x00C90BAC3C
00|0001000|1110011|00110011010100|1011|0001 0x011CCCD4B1
01|0000000|1011100|00001001111000|0101|1010 0x101702785A
01|0000000|1011100|00000100100011|0011|0010 0x1017012332
01|0000000|1110010|00010000000110|1011|1001 0x101C8406B9
01|0000000|1110010|01001111001011|1101|0010 0x101C93CBD2
01|0000001|1011100|01110011000101|1111|0010 0x10371CC5F2
01|0000000|1011100|01110111111001|0000|0011 0x10171DF903
01|0000011|0100100|00001010101000|0111|0000 0x106902A870
01|0000010|0001101|00100011101001|0101|1010 0x104348E95A
01|0000010|0001101|01111110100010|1011|0011 0x10435FA2B3
01|0000100|1110010|00000010010110|0010|1001 0x109C809629
01|0000100|1011100|00010010010101|1110|1010 0x10970495EA
01|0000100|1110010|00110110110110|0100|0010 0x109C8DB642
01|0000100|1011100|00111100101010|1011|1001 0x10970F2AB9
01|0000101|1110010|01101010010001|0110|0010 0x10BC9A9162
01|0000100|1110010|01010110000010|1011|0010 0x109C9582B2
01|0000100|1110010|01011110000001|0000|0011 0x109C978103
01|0000101|1011100|01110010100110|1101|0010 0x10B71CA6D2
01|0000111|0001101|00010101010011|0001|1010 0x10E345531A
01|0000110|0100100|00100010111010|1101|1011 0x10C908BADB
01|0000110|0001101|01110100111010|0111|0100 0x10C35D3A74
01|0000110|0001101|01101100101010|0001|0010 0x10C35B2A12
01|0000111|0100100|01110101100110|1001|1001 0x10E91D6699
01|0000111|0100100|01110110001111|1010|0011 0x10E91D8FA3
01|0000110|0100100|01110101000011|1001|0011 0x10C91D4393
01|0000110|0100100|01111010010001|1101|1010 0x10C91E91DA
01|0001000|1011100|00000110011010|0110|1011 0x1117019A6B
01|0001001|1110010|00011011011010|0111|1010 0x113C86DA7A
01|0001000|1110010|00010101101010|0010|1001 0x111C856A29
01|0001001|1011100|00011100001000|1001|1010 0x113707089A
BX 001 Event : 2
00|0000000|1110011|00010011000011|1101|1010 0x001CC4C3DA
00|0000000|1110011|00011011110011|0000|0010 0x001CC6F302
00|0000000|1110011|00011111100010|0001|0010 0x001CC7E212
00|0000001|1011100|01110000101011|1110|0010 0x00371C2BE2
00|0000001|1011100|01101110101111|1101|0010 0x00371BAFD2
00|0000000|1011100|01110001000010|1110|1011 0x00171C42EB
00|0000010|0100100|00011110101010|0011|0001 0x004907AA31
00|0000010|0001110|00101001100001|1100|0010 0x00438A61C2
00|0000010|0001110|00100111001000|1011|0011 0x004389C8B3
00|0000011|0100100|01010110101001|0110|1010 0x006915A96A
00|0000011|0001110|01110000101000|0110|0011 0x00639C2863
00|0000100|1110011|00100010111100|1010|0100 0x009CC8BCA4
00|0000101|1110011|01011010000110|1101|0010 0x00BCD686D2
00|0000101|1011100|01110010101001|1101|0000 0x00B71CA9D0
00|0000111|0100100|00000110111111|0110|1010 0x00E901BF6A
00|0000111|0100100|00000111101110|0111|0011 0x00E901EE73
00|0000111|0100100|01010110010011|0001|1011 0x00E915931B
00|0001000|1011100|00100000000100|1100|0100 0x01170804C4
01|0000001|1011100|00000100001000|0011|1001 0x1037010839
01|0000001|1110010|00001110010100|1010|0010 0x103C8394A2
01|0000001|1110010|00101011100001|0111|0000 0x103C8AE170
01|0000001|1110010|01001011110001|1011|0001 0x103C92F1B1
01|0000000|1110010|01100101000100|0110|1010 0x101C99446A
01|0000001|1011100|01101110110001|1101|0010 0x10371BB1D2
01|0000001|1011100|01100110100010|1001|0010 0x103719A292
01|0000010|0001101|00011110010111|0010|0011 0x1043479723
01|0000011|0100100|00111100000010|0011|0010 0x10690F0232
01|0000010|0100100|00111111111110|0101|0100 0x10490FFE54
01|0000010|0001101|01010001011010|0000|0011 0x1043545A03
01|0000011|0100100|01100010101011|1010|1000 0x106918ABA8
01|0000101|1011100|00011010000010|0010|0011 0x10B7068223
01|0000100|1011100|00100000101011|0110|0011 0x1097082B63
01|0000100|1011100|00001010000011|1010|0001 0x10970283A1
01|0000101|1110010|00100101100010|1011|0011 0x10BC8962B3
01|0000100|1110010|00100001010010|1001|0011 0x109C885293
01|0000100|1110010|00101101000011|0000|1011 0x109C8B430B
01|0000100|1110010|00110110010111|0100|0000 0x109C8D9740
