BX 000 Event : 1
00|1100111|10001011|10000101010000011|1011 0x0CF170A83B
00|1100010|10010000|10000010100011100|0010 0x0C521051C2
00|1100111|10101110|10000100110101001|0100 0x0CF5D09A94
00|1100011|10111111|10000111110011010|0001 0x0C77F0F9A1
00|1100010|11100011|10000011110011101|0001 0x0C5C7079D1
00|1100111|11101110|10000100010001100|0001 0x0CFDD088C1
00|1100010|11111110|10000001101011010|0101 0x0C5FD035A5
00|0011101|11011110|10010010010011101|0010 0x03BBD249D2
00|0011101|11011110|10011001110001000|1000 0x03BBD33888
00|0011010|11111110|10100110111000000|1001 0x035FD4DC09
00|1100111|10000101|10110000100001011|0010 0x0CF0B610B2
00|1100010|10010000|10110000100110100|0011 0x0C52161343
00|1100011|10100101|10101000111000101|0100 0x0C74B51C54
00|1100011|11100011|10111011101010000|1011 0x0C7C77750B
00|1100010|11101000|10110100111001000|0010 0x0C5D169C82
00|1100010|11101000|10110100110010010|1001 0x0C5D169929
00|1100111|10001011|11100011101110100|1000 0x0CF17C7748
00|1100010|10010000|11100110011011011|0000 0x0C521CCDB0
00|1100100|10010110|11011100011011110|1000 0x0C92DB8DE8
00|1100111|10011010|11100110100111110|1010 0x0CF35CD3EA
00|1100111|10011111|11100110100111110|1010 0x0CF3FCD3EA
00|1100100|10101010|11110101001110101|0000 0x0C955EA750
00|1101000|11000011|11110101011000000|0101 0x0D187EAC05
00|0011001|10010000|11111010010001000|0010 0x03321F4882
00|0011001|10100101|11111001101001101|0011 0x0334BF34D3
00|0011101|11101110|11111011111010100|1010 0x03BDDF7D4A
BX 001 Event : 2
00|0011001|10010000|10001111011001100|0011 0x033211ECC3
00|0011101|10110100|10010100100001010|0001 0x03B69290A1
00|0011001|10111111|10100001111001110|1011 0x0337F43CEB
00|0011000|10111111|10100000110101101|0001 0x0317F41AD1
00|0011000|10111111|10100000010100110|1000 0x0317F40A68
00|0011000|11010011|10011110111000000|0011 0x031A73DC03
00|0011000|11010011|10011101110001011|0001 0x031A73B8B1
00|0011000|11010011|10011000110111100|0101 0x031A731BC5
00|0011101|11011110|10011000010011101|1100 0x03BBD309DC
00|0011000|11101000|10010111000100011|0100 0x031D12E234
00|0011001|11101000|10010011000000111|1000 0x033D126078
00|0011101|11101110|10010100010110101|1101 0x03BDD28B5D
00|1101000|10101110|10101000001000000|1001 0x0D15D50409
00|1100011|10111111|10111101001011000|1001 0x0C77F7A589
00|1101000|11000011|10101000010101101|0001 0x0D18750AD1
00|1101000|11001001|10101010101000010|0000 0x0D19355420
00|1100011|11001110|10101011100001001|0011 0x0C79D57093
00|1100011|11001110|10101011010001110|0000 0x0C79D568E0
00|1100011|11001110|10101001110110110|0100 0x0C79D53B64
00|1100011|11001110|10101001101111000|1000 0x0C79D53788
00|1100100|11010011|10100111001100100|1010 0x0C9A74E64A
00|1100111|11011000|10110100110011110|0101 0x0CFB1699E5
00|1100111|11011000|10111000110111110|0101 0x0CFB171BE5
00|1100111|11011110|10111001010011111|0101 0x0CFBD729F5
00|1100011|11111110|10111111100111101|0100 0x0C7FD7F3D4
00|1100011|11111110|10101001101001111|1011 0x0C7FD534FB
00|1100111|10000101|11100011111100001|0100 0x0CF0BC7E14
00|1100010|10111111|11101101100010101|0101 0x0C57FDB155
00|1100111|11000011|11100011011010001|0000 0x0CF87C6D10
00|1100011|11001110|11100000100001111|1000 0x0C79DC10F8
00|1100010|11101000|11101100011100110|0101 0x0C5D1D8E65
00|1100111|11101110|11101101101011110|0100 0x0CFDDDB5E4
00|1100111|11101110|11110000001110000|0010 0x0CFDDE0702
00|0011110|11101110|11110111100000010|0000 0x03DDDEF020
00|0011001|11111110|11111000111111110|0000 0x033FDF1FE0
00|0011010|11111110|11110110010001000|0011 0x035FDEC883
BX 010 Event : 3
00|1100010|10010000|10000101010011001|0001 0x0C5210A991
00|1100111|10110100|10000101101001110|0010 0x0CF690B4E2
00|1100111|11000011|10000000000010011|1010 0x0CF870013A
00|1100111|11000011|10000000100001000|0000 0x0CF8701080
00|1100111|11000011|10000001101101100|0100 0x0CF87036C4
00|1100111|11000011|10000001110011011|0001 0x0CF87039B1
00|1100111|11000011|10000010111011101|1100 0x0CF8705DDC
00|1100111|11000011|10000011010100010|1000 0x0CF8706A28
00|1100111|11000011|10000011100001111|0100 0x0CF87070F4
00|1100111|11000011|10000011101010011|1000 0x0CF8707538
00|1100111|11000011|10000011110100101|0001 0x0CF8707A51
00|1100111|11000011|10000100000010001|1001 0x0CF8708119
00|1100010|11010011|10000100101111010|0101 0x0C5A7097A5
00|1100111|11011000|10000100110000111|1000 0x0CFB109878
00|1100111|11011110|10000100110101001|0010 0x0CFBD09A92
00|1100010|11100011|10000101101110011|0000 0x0C5C70B730
00|1100010|11101000|10000110010101100|0100 0x0C5D10CAC4
00|1100010|11101000|10000110010010001|0010 0x0C5D10C912
00|1100111|11101110|10000110110010111|0001 0x0CFDD0D971
00|1100111|11110011|10000110110110010|0010 0x0CFE70DB22
00|1100111|11110011|10000111001001110|0000 0x0CFE70E4E0
00|1100011|11111000|10000111000101010|0101 0x0C7F10E2A5
00|1100011|11111110|10000111001010011|0101 0x0C7FD0E535
00|1100010|11111110|10000010100001000|0101 0x0C5FD05085
00|0011110|10011111|10100101100010001|0000 0x03D3F4B110
00|0011110|11001001|10100110100110111|0000 0x03D934D370
00|0011101|11011000|10011010110001000|1001 0x03BB135889
00|1100011|10100101|10101100100111110|1000 0x0C74B593E8
00|1100111|11000011|10101011100110010|0011 0x0CF8757323
00|1100010|11111110|10110011010100011|0100 0x0C5FD66A34
00|1100011|10100101|11110011110111001|1100 0x0C74BE7B9C
00|1100011|10101010|11100001010001101|1011 0x0C755C28DB
00|1101000|10101110|11011111011001101|1011 0x0D15DBECDB
00|1100111|10110100|11101000010100100|0011 0x0CF69D0A43
00|1100100|10111111|11011011111000111|1100 0x0C97FB7C7C
00|1100111|11000011|11100010001110100|1011 0x0CF87C474B
00|1100111|11000011|11101000100010001|0010 0x0CF87D1112
00|1100111|11001001|11100101011100001|0001 0x0CF93CAE11
00|1100010|11010011|11101000011001101|0010 0x0C5A7D0CD2
00|1100111|11011000|11100010000011100|0011 0x0CFB1C41C3
00|1100111|11011000|11100011011000011|0011 0x0CFB1C6C33
00|1100111|11011000|11101000010010110|1011 0x0CFB1D096B
00|1100010|11100011|11100111110010011|1010 0x0C5C7CF93A
