BX 000 Event : 1
01|001101010101|0100010|00100010111111|000 0x13554445F8
01|001101011011|0001111|00100011000000|000 0x135B1E4600
01|001101000110|0001111|01101000001011|000 0x13461ED058
01|001100100110|0001111|00011101110110|000 0x13261E3BB0
01|001100010100|0001111|01000101011011|000 0x13141E8AD8
01|001100011000|0001111|00110010000100|100 0x13181E6424
01|001111010101|1011110|00010011001101|010 0x13D5BC266A
01|001111000110|1011110|00010100111101|001 0x13C6BC29E9
01|010000100101|1110000|01010100111101|110 0x1425E0A9EE
01|001111110000|1110000|00110111001010|101 0x13F0E06E55
01|001111000010|1110000|00110111101001|001 0x13C2E06F49
01|001111001100|1011110|01111100101000|000 0x13CCBCF940
01|010010110100|0001111|00001110111100|001 0x14B41E1DE1
01|010010001011|0001111|00011001000010|100 0x148B1E3214
01|010010010100|0100010|00100101000111|101 0x1494444A3D
01|010001100011|0100010|00101111010100|010 0x1463445EA2
01|010011101010|1110000|01100100100100|100 0x14EAE0C924
01|011001110001|1011110|01011011101001|101 0x1671BCB74D
01|011011111101|0100010|01011111001001|001 0x16FD44BE49
01|011010101010|0100010|01000011001101|010 0x16AA44866A
01|011001110010|0100010|01000101101010|001 0x1672448B51
10|010010011001|1011110|00100011000000|001 0x2499BC4601
10|010001111000|1011110|01001101001110|000 0x2478BC9A70
10|010010111010|1110000|01100010010100|100 0x24BAE0C4A4
10|010001111101|1110000|01110001100110|001 0x247DE0E331
10|010001110010|1110000|01001101001101|000 0x2472E09A68
10|010101110010|0100010|00000011101111|010 0x257244077A
10|010101110101|0100010|00011000111000|010 0x25754431C2
10|010100101100|0100010|00010101001110|000 0x252C442A70
10|010101010001|0001111|00100101001110|001 0x25511E4A71
10|010011111110|0001111|00110011110110|000 0x24FE1E67B0
10|010101011101|0100010|01010111010101|001 0x255D44AEA9
10|011000001100|1011110|00010110110010|000 0x260CBC2D90
10|011000000111|1011110|00010110110110|000 0x2607BC2DB0
10|011000000001|1011110|00010110101000|101 0x2601BC2D45
10|010111110111|1011110|00010101101000|001 0x25F7BC2B41
10|011000000010|1110000|00011110000101|001 0x2602E03C29
10|010111110111|1110000|00010101100101|001 0x25F7E02B29
10|010111101100|1110000|00111000100110|110 0x25ECE07136
00|1100110|100000000100|01100100000101|100 0x0CD008C82C
00|0001110|100000001111|00111011010001|000 0x01D01E7688
00|0011100|100000010010|00101011000001|100 0x039024560C
00|1110011|100100110111|00110100011000|000 0x0E726E68C0
00|0011001|100101000001|01111010111001|100 0x033282F5CC
00|0000101|101001000010|00101101011101|000 0x00B4845AE8
00|0000110|101001000011|01000001011100|001 0x00D48682E1
00|0001011|101001000100|01101000111000|101 0x017488D1C5
00|0100000|101001001001|00101100100101|001 0x0414925929
00|1101101|101100011011|01100000001011|000 0x0DB636C058
00|1110100|101100011100|01110010001100|000 0x0E9638E460
00|1101100|101111010100|00111111111001|000 0x0D97A87FC8
00|1111010|101111010111|00101010010011|101 0x0F57AE549D
00|0100000|101111100010|01111100001000|101 0x0417C4F845
00|0100001|101111100010|01111101001000|000 0x0437C4FA40
00|0100111|101111100100|01111011100001|101 0x04F7C8F70D
00|0001111|110001101101|01011100011010|000 0x01F8DAB8D0
00|0011000|110001110010|01011101101010|001 0x0318E4BB51
00|0100000|110001110111|01010001110001|001 0x0418EEA389
00|0100110|110001111010|01101000101000|101 0x04D8F4D145
00|0101001|110001111100|01011101100110|101 0x0538F8BB35
00|1101010|110011100110|01001111111100|001 0x0D59CC9FE1
00|1110010|110011101010|01101100100101|110 0x0E59D4D92E
00|1111111|110101100101|00101000101100|011 0x0FFACA5163
00|1111110|110101100101|00101100110111|010 0x0FDACA59BA
00|0000010|110101101000|01111001110100|001 0x005AD0F3A1
00|0000100|110101101001|01111000101010|010 0x009AD2F152
00|0000100|110101101100|01010111001001|100 0x009AD8AE4C
00|1101110|110111000100|01001011110110|100 0x0DDB8897B4
00|1110000|110111000101|01001011101100|001 0x0E1B8A9761
00|1110100|110111000110|01000001100111|001 0x0E9B8C8339
00|1111101|110111001011|00111010001000|110 0x0FBB967446
00|0000000|110111001101|00111010010001|110 0x001B9A748E
00|0000110|110111001110|00101010000111|100 0x00DB9C543C
00|0000100|110111001110|01111001100010|000 0x009B9CF310
00|0001000|110111010011|01001100001010|001 0x011BA69851
00|0011000|110111011100|01011110001000|000 0x031BB8BC40
00|0101001|110111100110|01100010110110|010 0x053BCCC5B2
00|1111111|111000010000|01101101101111|010 0x0FFC20DB7A
00|0001001|111000010110|01111111001111|010 0x013C2CFE7A
00|0000111|111000011001|01100000010111|101 0x00FC32C0BD
00|0010011|111000100000|00101011110111|110 0x027C4057BE
00|0011101|111000101110|01100111011101|000 0x03BC5CCEE8
00|0100100|111000110100|01001010010001|000 0x049C689488
00|0100101|111000110100|01100110111011|010 0x04BC68CDDA
00|0100101|111000110100|01101010110110|101 0x04BC68D5B5
00|0000010|111001100111|00101101101011|110 0x005CCE5B5E
00|0011110|111010000110|01001101101011|101 0x03DD0C9B5D
00|0100110|111010001000|00101011001001|011 0x04DD10564B
00|0110110|111010010111|01111011100011|110 0x06DD2EF71E
00|0000011|111010111000|00111011000100|110 0x007D707626
00|0001001|111010111001|01111110111100|110 0x013D72FDE6
00|0000101|111010111011|01001110000110|100 0x00BD769C34
00|0001111|111011000000|00101100111100|011 0x01FD8059E3
00|0100000|111011010101|01001110100101|001 0x041DAA9D29
00|1001001|111100000111|00001011001111|010 0x093E0E167A
00|1001001|111100011011|00001011001100|001 0x093E361661
00|1001011|111100110101|00011100011011|010 0x097E6A38DA
00|1001011|111100111100|00011011001100|001 0x097E783661
00|1010000|111101111010|00000110011100|101 0x0A1EF40CE5
00|1001001|111111001100|00000111110001|000 0x093F980F88
00|1001110|111111011001|00100110100101|101 0x09DFB24D2D
00|1010010|111111110111|00010011100101|101 0x0A5FEE272D
00|1010000|000000100111|00101101100010|000 0x0A004E5B10
00|1001001|000000101100|00000000110101|000 0x09205801A8
00|1010001|000001010000|00110001011110|101 0x0A20A062F5
00|1010100|000010011010|00011111110000|000 0x0A81343F80
00|1001111|000010111010|00101100110001|000 0x09E1745988
00|1001111|000011001110|00101100111000|001 0x09E19C59C1
00|1001010|000011111001|00010001110001|000 0x0941F22388
00|1010001|000011110110|01110111101000|000 0x0A21ECEF40
BX 001 Event : 2
01|001101100110|0100010|00100110111111|000 0x1366444DF8
01|001100110100|0100010|00001111100110|000 0x1334441F30
01|001100010110|0100010|00010000101010|000 0x1316442150
01|001110100011|0001111|01100000100001|000 0x13A31EC108
01|001101111001|0001111|01000000101011|000 0x13791E8158
01|001101000100|0001111|01101101100000|000 0x13441EDB00
01|001100101011|0001111|01101110001111|100 0x132B1EDC7C
01|001100101100|0001111|00100111010001|000 0x132C1E4E88
01|001101010000|0100010|01110100011000|000 0x135044E8C0
01|010001010000|1011110|00011001000011|101 0x1450BC321D
01|010001000000|1011110|00010111100100|100 0x1440BC2F24
01|010000101011|1011110|00010100001011|001 0x142BBC2859
01|001111111110|1011110|00000010011001|110 0x13FEBC04CE
01|010000110010|1110000|00101110110111|001 0x1432E05DB9
01|001111010111|1110000|01011001001100|110 0x13D7E0B266
01|001111000111|1110000|00111000111010|001 0x13C7E071D1
01|010000100111|1011110|01110101001001|010 0x1427BCEA4A
01|001111110110|1011110|01110001000101|101 0x13F6BCE22D
01|001111111001|1011110|01100110101001|101 0x13F9BCCD4D
01|001111110100|1011110|01100110011100|100 0x13F4BCCCE4
01|010010011001|0100010|01010110110001|101 0x149944AD8D
01|010001110100|0100010|01010100000001|101 0x147444A80D
01|010010000101|0001111|01110111010100|000 0x14851EEEA0
01|010001011101|0001111|01110110111101|010 0x145D1EEDEA
01|010001100010|0001111|01011101110010|001 0x14621EBB91
01|010100001011|1110000|00011001101110|101 0x150BE03375
01|010100111111|1011110|00110000001011|010 0x153FBC605A
01|010100011101|1011110|01001110000000|100 0x151DBC9C04
01|010100010010|1011110|00101100110110|010 0x1512BC59B2
01|010100010001|1011110|00100000001010|010 0x1511BC4052
01|010011011111|1011110|00110111110011|110 0x14DFBC6F9E
01|010101100111|1110000|01100101111110|101 0x1567E0CBF5
01|010101100110|1110000|01110000000101|110 0x1566E0E02E
01|010100010110|1110000|01001110001111|100 0x1516E09C7C
01|010111011101|0100010|00101100110010|100 0x15DD445994
01|010111000000|0100010|00100110111010|010 0x15C0444DD2
01|010110100101|0100010|01000000001000|100 0x15A5448044
01|010110000010|0100010|01000000001101|101 0x158244806D
01|010111010000|0001111|01101011000100|000 0x15D01ED620
01|010111010001|0001111|01000101001110|000 0x15D11E8A70
01|010110010101|0001111|01000101101100|101 0x15951E8B65
01|010101010110|0001111|01100110100010|101 0x15561ECD15
01|010101010100|0001111|01110000110111|110 0x15541EE1BE
01|011001001010|1011110|00000111000001|110 0x164ABC0E0E
01|011001000010|1011110|01010000101000|100 0x1642BCA144
01|011010010110|0100010|00001110100001|010 0x1696441D0A
01|011011000001|0001111|01110011100111|001 0x16C11EE739
10|010010100110|1110000|00000110101000|100 0x24A6E00D44
10|010001111110|1110000|00010111101110|000 0x247EE02F70
10|010001110011|1110000|00000100011011|100 0x2473E008DC
10|010001110110|1110000|00011011100000|000 0x2476E03700
10|010011011010|1011110|01000110010000|100 0x24DABC8C84
10|010011010101|1011110|00100100101101|100 0x24D5BC496C
10|010010100010|1011110|00011010111111|100 0x24A2BC35FC
10|010010000101|1011110|00010111101111|000 0x2485BC2F78
10|010010000000|1110000|01111111100100|100 0x2480E0FF24
10|010101001001|0100010|00000001000010|010 0x2549440212
10|010110001000|0001111|00100100100010|010 0x25881E4912
10|010101001011|0001111|01001110101111|100 0x254B1E9D7C
10|010100000111|0001111|01001010001010|010 0x25071E9452
10|010100111100|0100010|01010100011110|101 0x253C44A8F5
10|010100101011|0100010|01101010010100|110 0x252B44D4A6
10|010011101011|0100010|01100100111000|010 0x24EB44C9C2
10|010111110101|1011110|00000100010111|101 0x25F5BC08BD
10|010111001101|1110000|00101101110011|011 0x25CDE05B9B
10|010111101011|1011110|01011000111010|011 0x25EBBCB1D3
00|1110010|100000000110|01111011000110|000 0x0E500CF630
00|1111100|100000001001|01110100101011|000 0x0F9012E958
00|0000101|100000001011|01111001111110|000 0x00B016F3F0
00|0000011|100000001100|01001100000110|000 0x0070189830
00|0001010|100000001110|01011110101000|100 0x01501CBD44
00|0001111|100000001111|01110010000101|000 0x01F01EE428
00|0010010|100000010000|01110010000100|100 0x025020E424
00|0011101|100000010011|01110000001001|001 0x03B026E049
00|0100111|100000010110|01011101110100|001 0x04F02CBBA1
00|1100011|100100110010|01101110011110|000 0x0C7264DCF0
00|1101110|100100110101|00110010011110|000 0x0DD26A64F0
00|1110110|100100111001|01011000011001|000 0x0ED272B0C8
00|0010101|100101000000|01110101111101|100 0x02B280EBEC
00|1101101|101000111100|01010000000101|100 0x0DB478A02C
00|1110000|101000111101|01100000110101|101 0x0E147AC1AD
00|1111100|101000111111|00110111000110|100 0x0F947E6E34
00|1111001|101000111111|01100000100000|100 0x0F347EC104
00|0011100|101001001000|00101010001001|001 0x0394905449
00|0011000|101001001000|01010011111000|100 0x031490A7C4
00|0011000|101001001000|01010110110010|001 0x031490AD91
00|0011001|101001001000|01100010011011|101 0x033490C4DD
00|1100100|101100010111|00110110000001|100 0x0C962E6C0C
00|1110101|101100011101|01000000100100|100 0x0EB63A8124
00|0001011|101100100011|01000001001010|001 0x0176468251
00|0001010|101100100011|01001110010001|001 0x0156469C89
00|0010011|101100100101|00111010111000|101 0x02764A75C5
00|0010100|101100100110|01000100001000|100 0x02964C8844
00|0100101|101100101010|01000011010110|000 0x04B65486B0
00|1100110|101111010010|00110011111101|101 0x0CD7A467ED
00|1101101|101111010101|01011111001111|000 0x0DB7AABE78
00|1110101|101111010110|00110100010100|000 0x0EB7AC68A0
00|0000001|101111011010|00110110111000|100 0x0037B46DC4
00|0000000|101111011010|00110111100001|000 0x0017B46F08
