BX 000 Event : 1
00|1100010|01100001|11011001101010000|1001 0x0C4C3B3509
00|1100010|01100001|11011001100110000|0000 0x0C4C3B3300
00|1100010|01100001|11011001100010000|1000 0x0C4C3B3108
00|1100010|01100001|11011001011111011|1000 0x0C4C3B2FB8
00|1100010|01100110|11011100000010001|0000 0x0C4CDB8110
00|1100010|01100110|11011011100010100|1001 0x0C4CDB7149
00|1100010|01100110|11011001110101111|0110 0x0C4CDB3AF6
00|1100010|01100110|11011001101010000|1010 0x0C4CDB350A
BX 011 Event : 4
01|0000000|1011100|10100010100010|1001|0011 0x101728A293
01|0000001|1011100|11100100011110|1100|1010 0x1037391ECA
01|0000011|0001110|10010011011111|0101|0001 0x1063A4DF51
01|0000011|0100100|10011110101101|1101|1010 0x106927ADDA
01|0000011|0001110|10111100000010|1110|0011 0x1063AF02E3
01|0000011|0100100|11010111110110|1101|1010 0x106935F6DA
01|0000010|0001110|11111110000100|0010|0011 0x1043BF8423
01|0000100|1110010|10010011001110|0001|0001 0x109CA4CE11
01|0000101|1011100|11100101011111|0111|1001 0x10B7395F79
01|0000110|0001110|10011000100110|0001|0010 0x10C3A62612
01|0000110|0001110|10011000001011|0001|1001 0x10C3A60B19
01|0000110|0100100|11010010101010|1110|0010 0x10C934AAE2
01|0000110|0001110|11110000010001|0010|1011 0x10C3BC112B
01|0001000|1011100|11110011010010|1111|1000 0x11173CD2F8
00|1100111|01001000|11010111001001110|0001 0x0CE91AE4E1
00|1100010|01001100|11010110001010000|1000 0x0C499AC508
00|1100011|01001100|11010110000100001|1101 0x0C699AC21D
00|1100011|01001100|11010011000101001|0110 0x0C699A6296
00|1100111|01010111|11011001010001001|0111 0x0CEAFB2897
00|1100011|01100110|11100001100101000|0011 0x0C6CDC3283
00|1100011|01100110|11100001001001011|1110 0x0C6CDC24BE
00|1100011|01100110|11100000000100010|1110 0x0C6CDC022E
BX 100 Event : 5
01|0000001|1011100|10111001100001|0011|1000 0x10372E6138
01|0000001|1110010|11011101110101|0110|1001 0x103CB77569
01|0000001|1110010|11011110000001|0110|0000 0x103CB78160
01|0000000|1110010|11001111010011|0000|0100 0x101CB3D304
01|0000011|0001110|10000111000011|1111|0010 0x1063A1C3F2
01|0000010|0001110|10000110111110|1111|0011 0x1043A1BEF3
01|0000010|0001110|10000000001100|1100|0000 0x1043A00CC0
01|0000010|0001110|10000000000101|1100|1011 0x1043A005CB
01|0000011|0001110|11000110111110|0011|1010 0x1063B1BE3A
01|0000010|0001110|10111101110011|1111|0001 0x1043AF73F1
01|0000101|1011100|10101001001100|0000|1000 0x10B72A4C08
01|0000100|1011100|10110100010101|0110|1001 0x10972D1569
01|0000100|1011100|10110001111101|0101|1001 0x10972C7D59
01|0000100|1110010|11110110110100|0010|0010 0x109CBDB422
01|0000111|0100100|10101011100101|0000|1010 0x10E92AE50A
01|0001001|1110010|10001111110000|0001|1011 0x113CA3F01B
01|0001000|1011100|10011010111101|1011|1011 0x111726BDBB
01|0001001|1110010|10111111100110|0110|0001 0x113CAFE661
01|0001001|1011100|11010011000101|0101|1100 0x113734C55C
01|0001001|1011100|11000001010000|1001|0100 0x1137305094
01|0001001|1110010|11100100111011|0011|1000 0x113CB93B38
00|1100010|00100011|10001011011010000|0111 0x0C44716D07
00|1100111|01010111|10001011100110111|0011 0x0CEAF17373
00|1101000|01110001|10010001011001011|0010 0x0D0E322CB2
00|1100100|00001101|11100100100011001|0110 0x0C81BC9196
00|1100111|00011000|11010110010100100|1000 0x0CE31ACA48
00|1100111|00011110|11010101111111100|0011 0x0CE3DABFC3
00|1100111|00011110|11011000101001110|0000 0x0CE3DB14E0
00|1100111|00011110|11011011111111111|1011 0x0CE3DB7FFB
00|1100010|00100011|11010111011001110|1110 0x0C447AECEE
00|1100111|00101101|11010110110100001|1000 0x0CE5BADA18
00|1100111|00101101|11011011110110000|0000 0x0CE5BB7B00
00|1101000|00110011|11010001111100001|0100 0x0D067A3E14
00|1101000|00110011|11010010100100111|0011 0x0D067A5273
00|1100111|00110011|11010101010100111|1010 0x0CE67AAA7A
00|1100111|00110011|11010101011001100|0000 0x0CE67AACC0
00|1100111|00110011|11010101110101101|0001 0x0CE67ABAD1
00|1100111|00110011|11010111010110010|0010 0x0CE67AEB22
00|1100010|00111000|11011100000100001|0100 0x0C471B8214
BX 101 Event : 6
01|0000000|1110010|11001100110011|1111|0011 0x101CB333F3
01|0000000|1110010|11010111010111|0011|0000 0x101CB5D730
01|0000010|0100100|11010110011101|1101|1010 0x1049359DDA
01|0000010|0001110|11101111111010|1100|1011 0x1043BBFACB
01|0000101|1110010|10000100110110|1001|0011 0x10BCA13693
01|0000101|1011100|10101110011101|0011|1001 0x10B72B9D39
01|0000101|1110010|11000110010001|0011|0010 0x10BCB19132
01|0001000|1011100|11111100100010|0101|0100 0x11173F2254
00|1100111|00000011|10000111111110010|1001 0x0CE070FF29
00|1100111|00001000|10000100001000101|0100 0x0CE1108454
00|1101000|00011000|10000010111100011|0011 0x0D03105E33
00|1100011|01010010|10010001001100101|0000 0x0C6A522650
00|1100011|01100001|10010010111001010|1001 0x0C6C325CA9
00|1101000|01101100|10010011011011010|1000 0x0D0D926DA8
00|1100111|01010111|11011011110111011|1110 0x0CEAFB7BBE
BX 110 Event : 7
01|0000001|1011100|10100010001101|1001|1010 0x1037288D9A
01|0000010|0001110|10000010011001|1101|1011 0x1043A099DB
01|0000011|0001110|11111110001010|0010|1001 0x1063BF8A29
01|0000111|0100100|10101101110000|0001|1011 0x10E92B701B
01|0000111|0100100|11010101101110|0000|0100 0x10E9356E04
00|1101000|00000011|10000000011001101|0101 0x0D00700CD5
00|1100111|00011000|10000011011111010|0010 0x0CE3106FA2
00|1100111|00011000|10000011100110100|1000 0x0CE3107348
00|1100111|00011000|10000011110001000|0000 0x0CE3107880
00|1100111|00011000|10000100010111110|0000 0x0CE3108BE0
00|1100111|00011000|10000100100110110|1010 0x0CE310936A
00|1100111|00011000|10000100101010110|0100 0x0CE3109564
00|1101000|00110011|10010010001000101|0010 0x0D06724452
00|1101000|01110001|10010010010011110|1101 0x0D0E3249ED
00|1101000|00000011|11100010010101001|0010 0x0D007C4A92
00|1100011|00100011|11100010001100100|0110 0x0C647C4646
00|1100111|01000010|11011100111000011|1001 0x0CE85B9C39
00|1100010|01010010|11011100011101001|0100 0x0C4A5B8E94
00|1100111|01010111|11010101000000100|1101 0x0CEAFAA04D
00|1100111|01010111|11011001100111100|0100 0x0CEAFB33C4
00|1101000|01011101|11100011100100100|1101 0x0D0BBC724D
00|1100011|01100110|11010101110011101|0110 0x0C6CDAB9D6
00|1100111|01110001|11010101010000010|1100 0x0CEE3AA82C
00|1100011|01111011|11010100111100011|0110 0x0C6F7A9E36
BX 111 Event : 8
01|0000000|1011100|10100001111011|1001|1001 0x1017287B99
01|0000000|1011100|10100001010011|1001|1011 0x101728539B
01|0000010|0100100|10101110000010|0100|1001 0x10492B8249
01|0000100|1110010|11101101010000|1110|0011 0x109CBB50E3
01|0000110|0001110|10010110001100|0000|0100 0x10C3A58C04
01|0000110|0100100|11111111011111|1110|0010 0x10C93FDFE2
01|0001001|1110010|10010101101011|0101|0000 0x113CA56B50
01|0001001|1110010|11100111111001|0101|0011 0x113CB9F953
01|0001001|1110010|11101001010111|0110|0001 0x113CBA5761
01|0001001|1011100|11111110111001|0111|1010 0x11373FB97A
00|1100011|00101000|10000010010010100|0110 0x0C65104946
00|1101000|00101101|11010000111010100|0101 0x0D05BA1D45
00|1100010|00111101|11010111011111101|1100 0x0C47BAEFDC
00|1100111|01000010|11011000000001000|0101 0x0CE85B0085
00|1100111|01000010|11011100000011111|1011 0x0CE85B81FB
00|1100111|01001000|11011000100001001|1001 0x0CE91B1099
00|1100111|01001000|11011100000100100|1011 0x0CE91B824B
00|1100010|01001100|11011010110011110|0000 0x0C499B59E0
00|1100111|01010111|11011001010111101|0101 0x0CEAFB2BD5
00|1100111|01010111|11011001110010000|0101 0x0CEAFB3905
00|1100111|01010111|11011011000000001|0110 0x0CEAFB6016
00|1100111|01011101|11011001011101101|0110 0x0CEBBB2ED6
00|1100111|01011101|11011001101100110|1010 0x0CEBBB366A
00|1100111|01011101|11011001110010101|1000 0x0CEBBB3958
00|1100111|01011101|11011010000111101|0011 0x0CEBBB43D3
00|1100111|01011101|11011010001100111|1000 0x0CEBBB4678
00|1100111|01011101|11011010010000111|1011 0x0CEBBB487B
00|1100111|01011101|11011010100111111|0110 0x0CEBBB53F6
00|1100111|01011101|11011011010100100|0001 0x0CEBBB6A41
00|1100111|01011101|11011011011100011|0010 0x0CEBBB6E32
00|1100111|01011101|11011011100001101|1001 0x0CEBBB70D9
00|1100111|01011101|11011011100111101|0001 0x0CEBBB73D1
BX 000 Event : 9
01|0000000|1110010|10100010011011|0110|1010 0x101CA89B6A
01|0000000|1110010|11000000010010|1001|0011 0x101CB01293
01|0000001|1011100|11111000010010|0100|0011 0x10373E1243
01|0000000|1011100|11101100000010|1111|1010 0x10173B02FA
01|0000011|0100100|10100101010001|0000|0001 0x1069295101
01|0000010|0100100|10101010111010|0010|1000 0x10492ABA28
01|0000010|0100100|11001110100101|1001|0011 0x104933A593
01|0000010|0100100|11010100110111|1100|1000 0x10493537C8
01|0000011|0001110|11110000001101|1011|1000 0x1063BC0DB8
01|0000101|1011100|10000100011000|0111|0010 0x10B7211872
01|0000101|1110010|10000100100101|1001|0001 0x10BCA12591
01|0000101|1011100|11100100011111|0110|1010 0x10B7391F6A
01|0000101|1011100|11100001101100|0100|0011 0x10B7386C43
01|0000101|1011100|11100001011010|0100|1010 0x10B7385A4A
01|0000100|1110010|11110101101101|0001|1000 0x109CBD6D18
01|0000100|1110010|11111110000001|0110|1000 0x109CBF8168
01|0000100|1110010|11111110011111|0111|0001 0x109CBF9F71
01|0000100|1011100|11111110011010|1001|0000 0x10973F9A90
01|0000110|0001110|10110110011001|1001|0100 0x10C3AD9994
01|0000110|0100100|11011111000011|0101|1010 0x10C937C35A
01|0000110|0100100|11100010111101|0111|0011 0x10C938BD73
01|0001000|1110010|11011010110001|1101|1000 0x111CB6B1D8
01|0001001|1011100|11110111001001|0001|0011 0x11373DC913
00|1100100|00101000|10000000000100011|0101 0x0C85100235
00|1100010|01010010|10001100111100001|1001 0x0C4A519E19
BX 001 Event : 10
01|0000000|1011100|10000101010001|0111|0001 0x1017215171
01|0000000|1110010|10001010101010|1100|1011 0x101CA2AACB
01|0000001|1110010|11000101010101|1011|0011 0x103CB155B3
01|0000001|1011100|11110011011100|0010|0100 0x10373CDC24
01|0000000|1110010|11111110000010|1010|1011 0x101CBF82AB
01|0000010|0001110|10000110111100|1111|1001 0x1043A1BCF9
01|0000010|0001110|10000011101010|1110|0011 0x1043A0EAE3
01|0000010|0100100|10100110101101|0000|1011 0x104929AD0B
01|0000101|1110010|11001011101111|0110|1000 0x10BCB2EF68
01|0000100|1011100|11011000000010|1111|0010 0x10973602F2
01|0000101|1110010|11110011111010|0000|0011 0x10BCBCFA03
01|0000110|0001110|10010000000011|1101|1010 0x10C3A403DA
01|0000111|0100100|10101100000001|0000|0011 0x10E92B0103
01|0000110|0100100|11010100010000|1111|1010 0x10C93510FA
01|0000110|0100100|11100000101101|0110|1001 0x10C9382D69
01|0000110|0100100|11100001011111|0110|0001 0x10C9385F61
01|0000111|0001110|11101000001001|1101|1001 0x10E3BA09D9
01|0000110|0001110|11100001011100|1001|0000 0x10C3B85C90
01|0000110|0001110|11100001000100|1001|1001 0x10C3B84499
01|0001001|1110010|10010110010111|0110|1100 0x113CA5976C
01|0001001|1011100|11111111000101|0111|1011 0x11373FC57B
01|0001000|1011100|11111101000100|0101|0001 0x11173F4451
01|0001001|1110010|11111111100101|1001|1010 0x113CBFE59A
00|1100111|01101100|10000011101011110|0100 0x0CED9075E4
00|1101000|00000011|11100011110001110|0001 0x0D007C78E1
00|1100111|01101100|11011101110110111|1110 0x0CED9BBB7E
BX 010 Event : 11
01|0000000|1110010|10010011000000|0000|0001 0x101CA4C001
01|0000000|1110010|10100010101011|0110|0010 0x101CA8AB62
01|0000000|1011100|10100011000110|1010|1000 0x101728C6A8
01|0000011|0001110|10001101111000|0010|0010 0x1063A37822
01|0000011|0100100|11100011010000|0011|1010 0x106938D03A
01|0000010|0100100|11100110001010|0100|0010 0x1049398A42
01|0000010|0100100|11101011001011|0111|0011 0x10493ACB73
01|0000011|0001110|11110100001011|1110|1001 0x1063BD0BE9
01|0000011|0001110|11110011111000|1101|1001 0x1063BCF8D9
01|0000101|1011100|10110001110010|0101|0010 0x10B72C7252
01|0000100|1110010|11101010011011|1100|0000 0x109CBA9BC0
01|0000110|0100100|10110011000111|0100|0011 0x10C92CC743
01|0000110|0100100|10110101111100|0110|1010 0x10C92D7C6A
01|0000110|0001110|10110110110000|1010|1010 0x10C3ADB0AA
01|0000111|0100100|11001111010101|1011|0011 0x10E933D5B3
01|0001001|1011100|10000011000000|0111|0001 0x113720C071
01|0001001|1110010|10000011100111|1001|0011 0x113CA0E793
01|0001000|1011100|11010001101010|0100|1000 0x1117346A48
01|0001001|1110010|11100011101000|0010|1100 0x113CB8E82C
01|0001000|1110010|11010111100110|1010|0001 0x111CB5E6A1
00|1100010|00001101|10001001101000000|1101 0x0C41B1340D
00|1100011|00111000|10000100011000001|1110 0x0C67108C1E
00|1100011|01010010|10000010100011101|0110 0x0C6A5051D6
00|1100111|01010111|10001111011000000|1000 0x0CEAF1EC08
00|1100100|01100001|10010100010110101|1010 0x0C8C328B5A
00|1100100|01100001|10010100010000000|0001 0x0C8C328801
00|1100011|00001101|11010101010010110|0010 0x0C61BAA962
00|1100011|00111000|11100000110110010|0001 0x0C671C1B21
00|1100011|01111011|11100011000101110|1001 0x0C6F7C62E9
BX 011 Event : 12
01|0000000|1011100|10100110001110|1011|1001 0x1017298EB9
01|0000001|1110010|11011011110100|0101|1010 0x103CB6F45A
01|0000100|1011100|10100011011111|1101|0010 0x109728DFD2
01|0000111|0001110|10001111110101|1100|0011 0x10E3A3F5C3
01|0001001|1110010|10010001011101|0010|1010 0x113CA45D2A
01|0001000|1110010|10001111010100|0001|0011 0x111CA3D413
01|0001001|1011100|10101010100000|0110|1000 0x11372AA068
01|0001001|1110010|11100111010010|0101|1000 0x113CB9D258
00|1101000|00000011|10000001100111001|1011 0x0D0070339B
00|1100111|00000011|11011011011110011|1000 0x0CE07B6F38
00|1100111|00000011|11011011100110111|1110 0x0CE07B737E
00|1100111|00000011|11011100010110010|0001 0x0CE07B8B21
00|1101000|00000011|11100011101100011|0011 0x0D007C7633
00|1100111|00001000|11011011100001000|1001 0x0CE11B7089
00|1100111|00001000|11011011101010111|0001 0x0CE11B7571
00|1101000|01000010|11010001011010000|0011 0x0D085A2D03
00|1101000|01001000|11010001111010111|0100 0x0D091A3D74
BX 100 Event : 13
01|0000000|1110010|10001001001010|1011|1011 0x101CA24ABB
01|0000000|1011100|10111100011110|0100|1011 0x10172F1E4B
01|0000000|1011100|10111011001100|0100|0010 0x10172ECC42
01|0000000|1110010|11011000110101|0011|0010 0x101CB63532
01|0000000|1011100|11101011101111|1111|1010 0x10173AEFFA
01|0000011|0001110|10010111000011|0111|1001 0x1063A5C379
01|0000010|0001110|10001100101110|0001|0011 0x1043A32E13
01|0000010|0001110|10000001011111|1100|0001 0x1043A05FC1
01|0000010|0001110|11000101000010|0010|0010 0x1043B14222
01|0000010|0001110|11000100111001|0001|1010 0x1043B1391A
01|0000010|0001110|11000010011101|0000|1000 0x1043B09D08
01|0000011|0001110|11111010000000|0000|0011 0x1063BE8003
01|0000011|0001110|11110001111000|1100|1000 0x1063BC78C8
01|0000010|0001110|11110011110001|1110|0010 0x1043BCF1E2
01|0000101|1011100|10110001000010|0101|1011 0x10B72C425B
01|0000100|1110010|10111011010010|1101|1000 0x109CAED2D8
01|0000100|1110010|10111011011110|1101|0001 0x109CAEDED1
01|0000101|1011100|11010000110001|1011|1010 0x10B73431BA
01|0000100|1110010|11110010010100|0000|1001 0x109CBC9409
01|0000110|0100100|10000111110010|0101|0001 0x10C921F251
01|0000110|0001110|10011000101001|0001|0100 0x10C3A62914
01|0000111|0100100|11011011101000|0011|1010 0x10E936E83A
01|0000111|0100100|11011101010111|0100|1011 0x10E937574B
01|0000110|0100100|11010000001001|1100|1001 0x10C93409C9
01|0000111|0001110|11100111100011|1101|0010 0x10E3B9E3D2
01|0001001|1011100|10100101010000|0010|1010 0x113729502A
01|0001000|1011100|11111011000001|0100|0010 0x11173EC142
00|1100111|00011110|10000110000100110|0010 0x0CE3D0C262
00|1100111|00101101|11011011001111010|1010 0x0CE5BB67AA
00|1100111|01001000|11011110001011111|0100 0x0CE91BC5F4
00|1100111|01001000|11011110001111110|0001 0x0CE91BC7E1
00|1100011|01010010|11010010110111011|0011 0x0C6A5A5BB3
00|1100111|01011101|11010100000101011|1100 0x0CEBBA82BC
00|1100011|01100001|11010010101010010|0010 0x0C6C3A5522
00|1101000|01101100|11010011010110110|0010 0x0D0D9A6B62
00|1100111|01101100|11011101001001100|0010 0x0CED9BA4C2
00|1100111|01110001|11010100001000101|0001 0x0CEE3A8451
00|1100111|01110001|11010100110010000|1010 0x0CEE3A990A
00|1100111|01110001|11011010111110111|0000 0x0CEE3B5F70
00|1100011|01110101|11010100000111101|0000 0x0C6EBA83D0
BX 101 Event : 14
01|0000000|1011100|10111010000001|0011|0011 0x10172E8133
01|0000011|0001110|10010000110101|0100|1010 0x1063A4354A
01|0000011|0001110|10000000001101|1011|1011 0x1063A00DBB
01|0000011|0001110|10111000000100|1011|0010 0x1063AE04B2
01|0000011|0100100|11101010111110|0111|1001 0x10693ABE79
01|0000011|0001110|11111010110001|0000|1010 0x1063BEB10A
01|0000101|1110010|10010101110111|0011|0001 0x10BCA57731
01|0000100|1110010|10111111011001|1111|0011 0x109CAFD9F3
01|0000100|1011100|11111110110010|1001|1010 0x10973FB29A
01|0000110|0001110|10011001001111|0010|0100 0x10C3A64F24
01|0000110|0001110|10010010001001|1110|1000 0x10C3A489E8
01|0001000|1011100|10000011000010|0111|0100 0x111720C274
01|0001000|1110010|10000011001111|1001|0010 0x111CA0CF92
00|1100011|00101000|10000001001110110|1101 0x0C6510276D
00|1100111|01010111|10001001001100100|1110 0x0CEAF1264E
00|1100011|01100110|10000100000011000|1100 0x0C6CD0818C
00|1101000|01110001|10000001100100100|1010 0x0D0E30324A
00|1100011|00001101|11100000100101001|1001 0x0C61BC1299
00|1100011|00001101|11011111000001001|0001 0x0C61BBE091
00|1100011|00001101|11011110111011111|1010 0x0C61BBDDFA
00|1100011|00010011|11011110111001111|1000 0x0C627BDCF8
00|1101000|00110011|11010010111010100|1000 0x0D067A5D48
00|1100111|00110011|11011000111001100|0101 0x0CE67B1CC5
00|1100010|00111000|11011101011011110|0000 0x0C471BADE0
BX 110 Event : 15
01|0000001|1011100|10101010100111|1101|0011 0x10372AA7D3
01|0000000|1011100|10100111101001|1100|1000 0x101729E9C8
01|0000000|1110010|11001100110010|1111|0100 0x101CB332F4
01|0000011|0100100|10011111011101|1101|0010 0x106927DDD2
01|0000010|0001110|11000000010000|0000|1010 0x1043B0100A
01|0000010|0100100|11010110011110|1101|1011 0x1049359EDB
01|0001000|1110010|10001011000101|1111|1100 0x111CA2C5FC
01|0001001|1011100|11010011000000|0101|0001 0x113734C051
01|0001000|1011100|11111100100010|0101|0100 0x11173F2254
01|0001000|1011100|11110111011100|0001|1000 0x11173DDC18
01|0001000|1011100|11110111001001|0001|1011 0x11173DC91B
00|1100111|00011110|10000100110101111|1101 0x0CE3D09AFD
00|1100111|00011110|10000110001101010|1100 0x0CE3D0C6AC
00|1100011|00100011|10000011110000000|1011 0x0C6470780B
00|1100011|00101000|10000001011101111|0001 0x0C65102EF1
00|1101000|00101101|10000000100001100|0100 0x0D05B010C4
00|1101000|00101101|10000001000001000|0010 0x0D05B02082
00|1101000|00101101|10000001100100100|0000 0x0D05B03240
00|1100111|00101101|10000111001111000|0000 0x0CE5B0E780
00|1100010|00111101|10000111110011011|1010 0x0C47B0F9BA
00|1100111|01001000|10001001000011010|1001 0x0CE91121A9
00|1100011|01010010|10010001001100101|0000 0x0C6A522650
00|1100010|01010010|10001011000000010|1100 0x0C4A51602C
00|1100111|01010111|10000100101000001|1100 0x0CEAF0941C
00|1100011|01100001|10010010111001010|1001 0x0C6C325CA9
00|1101000|01101100|10010011011011010|1000 0x0D0D926DA8
00|1100010|00010011|11011010101111001|1110 0x0C427B579E
00|1100010|00010011|11010111110001011|1110 0x0C427AF8BE
00|1100011|01001100|11100001001100000|1000 0x0C699C2608
BX 111 Event : 16
01|0000001|1110010|10001000000110|1011|0010 0x103CA206B2
01|0000000|1110010|10001111000101|1110|0000 0x101CA3C5E0
01|0000000|1110010|10010111111100|0001|1010 0x101CA5FC1A
01|0000000|1110010|10011101100101|0100|1010 0x101CA7654A
01|0000000|1110010|10011110101000|0100|1011 0x101CA7A84B
01|0000000|1011100|10101110110100|1111|0100 0x10172BB4F4
01|0000001|1110010|11010101001111|0010|0100 0x103CB54F24
01|0000001|1011100|11100011000011|1011|1011 0x103738C3BB
01|0000000|1011100|11101110110111|0000|1010 0x10173BB70A
01|0000010|0100100|10011001101011|1010|0011 0x1049266BA3
01|0000010|0100100|10011011011010|1011|1011 0x104926DABB
01|0000010|0100100|10110010111010|0111|0000 0x10492CBA70
01|0000010|0100100|10110011001000|0111|0011 0x10492CC873
01|0000011|0001110|11001101101110|0111|1010 0x1063B36E7A
01|0000011|0100100|11010101010011|1100|1001 0x10693553C9
01|0000010|0100100|11101011000111|0111|1000 0x10493AC778
01|0000100|1011100|10101110000001|0011|0011 0x10972B8133
01|0000100|1110010|11000001100010|0000|0010 0x109CB06202
01|0000110|0001110|11001001010001|0101|0100 0x10C3B25154
01|0000110|0100100|11010111010101|0000|0100 0x10C935D504
01|0000111|0001110|11110111001010|0111|1000 0x10E3BDCA78
01|0000110|0001110|11101011000001|1111|0010 0x10C3BAC1F2
01|0001000|1110010|11011000001110|1011|0011 0x111CB60EB3
00|1100011|00001101|10001110100001100|0001 0x0C61B1D0C1
00|1100100|00101000|10010011011000111|1000 0x0C85126C78
00|1100011|00101000|11011111101111111|0101 0x0C651BF7F5
BX 000 Event : 17
01|0000000|1011100|10000101100100|0111|1000 0x1017216478
01|0000001|1110010|11000011100101|1010|0001 0x103CB0E5A1
01|0000000|1110010|11100000110001|0111|1000 0x101CB83178
01|0000101|1110010|10111010001010|1100|1000 0x10BCAE8AC8
01|0000111|0100100|10000111110011|0101|0011 0x10E921F353
01|0000110|0100100|10100101011110|1100|1000 0x10C9295EC8
01|0001001|1011100|10011010110100|1011|0011 0x113726B4B3
