BX = 000 Event : 0
0x00 0000000|111|0|0010|110|10100|1 0x01c5a9
0x01 0000001|111|0|0010|110|10100|1 0x03c5a9
0x02 0000010|111|0|0010|111|10100|1 0x05c5e9
0x03 0000011|111|0|0010|111|10100|1 0x07c5e9
0x04 0000100|111|0|0010|110|10100|1 0x09c5a9
0x05 0000101|111|0|0010|110|10100|1 0x0bc5a9
0x06 0001000|111|0|0010|110|10100|1 0x11c5a9
0x07 0001001|111|0|0010|101|10100|1 0x13c569
