BX = 000 Event : 0
0x00 0000000|101|0|0100|110|10100|1 0x0149a9
0x01 0000001|101|0|0100|110|10100|1 0x0349a9
0x02 0000010|101|0|0100|110|10100|1 0x0549a9
0x03 0000011|101|0|0100|110|10100|1 0x0749a9
0x04 0000100|101|0|0100|110|10100|1 0x0949a9
0x05 0000101|101|0|0100|110|10100|1 0x0b49a9
0x06 0001000|101|0|0101|111|10011|1 0x114be7
0x07 0001001|101|0|0110|111|10011|1 0x134de7
0x08 0001010|101|0|0100|110|10100|1 0x1549a9
0x09 0001011|101|0|0100|110|10100|1 0x1749a9
