BX = 000 Event : 1
0x00 0001000|000|01|1011010000 0x0406D0
0x01 0010000|101|01|1011101110 0x0856EE
0x02 0010010|001|01|1001110011 0x091673
0x03 0010011|001|01|1001110011 0x099673
0x04 0010100|001|10|0101110101 0x0A1975
0x05 0100010|101|01|1100101111 0x11572F
0x06 0101000|100|01|1110111011 0x1447BB
0x07 0101001|000|10|1110111011 0x148BBB
0x08 0101011|100|10|1100111101 0x15CB3D
0x09 0101101|000|01|1110111101 0x1687BD
0x0a 0111111|101|11|1000000010 0x1FDE02
0x0b 1000000|101|00|1100001011 0x20530B
0x0c 1000011|100|01|1000010010 0x21C612
0x0d 1000100|000|10|1010011100 0x220A9C
0x0e 1001001|100|11|1100100001 0x24CF21
BX = 001 Event : 2
0x00 0000111|100|10|1011010001 0x03CAD1
0x01 0001011|100|11|1011011111 0x05CEDF
0x02 0001111|101|11|1001101101 0x07DE6D
0x03 0100010|001|01|1010000010 0x111682
0x04 0100101|000|00|1010011011 0x12829B
0x05 0101101|100|11|1010011111 0x16CE9F
0x06 0110000|101|01|1000100011 0x185623
0x07 0110001|101|10|1010101011 0x18DAAB
0x08 0110010|101|00|1010101011 0x1952AB
0x09 0110011|001|10|1010101100 0x199AAC
0x0a 0110100|110|01|1000101101 0x1A662D
BX = 010 Event : 3
0x00 0010000|001|01|0011110110 0x0814F6
0x01 0010111|101|01|1100110001 0x0BD731
0x02 0011011|100|00|1100111100 0x0DC33C
0x03 0011100|101|10|1100111101 0x0E5B3D
0x04 0011111|100|01|1110111101 0x0FC7BD
0x05 0100111|000|00|1100000000 0x138300
0x06 0101001|100|00|1100001110 0x14C30E
BX = 011 Event : 4
0x00 0000010|000|11|1011001100 0x010ECC
0x01 0001000|000|00|1101011010 0x04035A
0x02 0010000|101|10|1101110000 0x085B70
0x03 0010001|101|01|1011110001 0x08D6F1
0x04 0010011|101|00|1011110010 0x09D2F2
0x05 0010111|001|00|0101110101 0x0B9175
0x06 0100001|000|10|1100101111 0x108B2F
0x07 0100010|101|01|1101000000 0x115740
0x08 0101110|100|11|0000000000 0x174C00
0x09 0110101|000|10|1010010000 0x1A8A90
0x0a 0110110|101|01|1010010001 0x1B5691
0x0b 1000000|001|00|1010100001 0x2012A1
0x0c 1000001|000|00|1010100001 0x2082A1
0x0d 1000010|000|01|1000100010 0x210622
BX = 100 Event : 5
0x00 0000000|001|01|1001001100 0x00164C
0x01 0001100|101|00|1011100001 0x0652E1
0x02 0001101|000|00|1101101011 0x06836B
0x03 0010110|101|11|1100101111 0x0B5F2F
0x04 0011100|001|01|1100110001 0x0E1731
0x05 0011101|101|00|1110111001 0x0ED3B9
0x06 0011110|100|00|1110111001 0x0F43B9
0x07 0011111|101|00|1110111001 0x0FD3B9
0x08 0100001|001|10|1100111100 0x109B3C
0x09 0101000|101|11|1100001100 0x145F0C
0x0a 0101011|101|10|1010011100 0x15DA9C
0x0b 0110011|101|01|1010101100 0x19D6AC
0x0c 0110101|001|01|1010101110 0x1A96AE
BX = 101 Event : 6
0x00 0000010|101|01|1101011010 0x01575A
0x01 0001011|101|00|1101101011 0x05D36B
0x02 0001111|100|11|1011110000 0x07CEF0
0x03 0010000|100|11|1011110001 0x084EF1
0x04 0010011|001|01|1100110000 0x099730
0x05 0010111|000|11|1100111100 0x0B8F3C
0x06 0011000|100|01|1100111100 0x0C473C
0x07 0011001|000|01|1110111101 0x0C87BD
0x08 0011110|000|10|1000000000 0x0F0A00
0x09 0100001|110|00|1010101110 0x10E2AE
BX = 110 Event : 7
0x00 0000010|001|01|1101011100 0x01175C
0x01 0100000|000|10|1111001001 0x100BC9
0x02 0100001|100|10|1111001001 0x10CBC9
0x03 0100110|100|01|1010011011 0x13469B
0x04 0100111|001|11|1000011101 0x139E1D
0x05 0101110|110|01|1010101011 0x1766AB
BX = 111 Event : 8
0x00 0000011|001|10|1011011011 0x019ADB
0x01 0000101|100|11|1101011101 0x02CF5D
0x02 0001000|000|00|1101101010 0x04036A
0x03 0001001|100|01|1101101110 0x04C76E
0x04 0010011|100|00|1110111110 0x09C3BE
0x05 0011011|110|01|1010100010 0x0DE6A2
BX = 000 Event : 9
0x00 0000010|000|01|1101001101 0x01074D
0x01 0000110|101|11|1101011010 0x035F5A
0x02 0000111|101|10|1001010011 0x03DA53
0x03 0001111|100|11|1011101110 0x07CEEE
0x04 0100011|100|11|1110111111 0x11CFBF
0x05 0110100|101|01|1000010011 0x1A5613
0x06 0110110|100|10|1100010001 0x1B4B11
BX = 001 Event : 10
0x00 0000001|001|10|1011101011 0x009AEB
0x01 0000101|101|01|0101110101 0x02D575
0x02 0010011|100|00|1010000000 0x09C280
BX = 010 Event : 11
0x00 0000000|101|10|0111000100 0x0059C4
0x01 0000011|101|11|1011011101 0x01DEDD
0x02 0000101|100|10|1001100001 0x02CA61
0x03 0010111|001|01|1010000000 0x0B9680
BX = 011 Event : 12
0x00 0000101|001|11|1001001110 0x029E4E
0x01 0000111|101|01|1001010001 0x03D651
0x02 0011011|001|10|1100111100 0x0D9B3C
0x03 0011100|100|10|1100111100 0x0E4B3C
0x04 0011101|100|00|1110111101 0x0EC3BD
0x05 0011110|000|00|1110111101 0x0F03BD
0x06 0011111|101|10|1110111101 0x0FDBBD
0x07 0100000|101|11|1101000000 0x105F40
0x08 0110011|100|00|1100001110 0x19C30E
0x09 0110101|001|00|1010011011 0x1A929B
0x0a 0110110|110|01|1100011100 0x1B671C
BX = 100 Event : 13
0x00 0000000|000|10|1001001100 0x000A4C
0x01 0000011|110|11|1011010000 0x01EED0
0x02 0010001|001|10|1101000001 0x089B41
0x03 0010010|101|10|1101000001 0x095B41
0x04 0011011|001|11|1010011101 0x0D9E9D
BX = 101 Event : 14
0x00 0000010|101|00|1011001100 0x0152CC
0x01 0011101|001|01|1100011111 0x0E971F
BX = 110 Event : 15
0x00 0001101|001|00|1101011100 0x06935C
0x01 0010101|000|00|1100101111 0x0A832F
0x02 0010111|000|00|1100110000 0x0B8330
0x03 0100011|101|10|1010000000 0x11DA80
0x04 0100101|101|11|1010001111 0x12DE8F
0x05 0101000|110|00|1010011111 0x14629F
0x06 0101001|001|11|1010100001 0x149EA1
BX = 111 Event : 16
0x00 0000100|100|11|1011001110 0x024ECE
0x01 0001000|110|11|1001001111 0x046E4F
0x02 0001100|101|00|1011010000 0x0652D0
0x03 0001101|100|00|1011010000 0x06C2D0
0x04 0001110|110|00|1001010001 0x076251
0x05 0101011|001|00|0000000000 0x159000
BX = 000 Event : 17
0x00 0000000|000|00|1011001100 0x0002CC
0x01 0000011|101|11|1011010000 0x01DED0
0x02 0000100|110|01|1011010001 0x0266D1
0x03 0001000|001|10|1101100000 0x041B60
0x04 0001111|100|10|1110101111 0x07CBAF
0x05 0010000|000|10|1100110000 0x080B30
0x06 0010010|001|00|1110111011 0x0913BB
0x07 0010100|000|11|1110111110 0x0A0FBE
0x08 0011110|100|01|1010000001 0x0F4681
0x09 0100000|100|10|1100001010 0x104B0A
0x0a 0101001|110|00|1100010001 0x14E311
0x0b 0101100|001|01|1010011101 0x16169D
0x0c 0101110|000|11|1100011111 0x170F1F
BX = 001 Event : 18
0x00 0000101|000|00|1101011100 0x02835C
0x01 0001100|001|00|1011110010 0x0612F2
0x02 0011111|100|01|1010000000 0x0FC680
0x03 0100111|101|11|1000101110 0x13DE2E
BX = 010 Event : 19
0x00 0000100|000|10|1001001110 0x020A4E
0x01 0001000|100|00|1101110001 0x044371
0x02 0010111|101|00|1100101111 0x0BD32F
0x03 0100000|101|10|1111001001 0x105BC9
0x04 0101010|001|10|1000011101 0x151A1D
0x05 0101011|000|01|1000100000 0x158620
0x06 0101111|101|10|1010100010 0x17DAA2
0x07 0110000|101|11|1010100010 0x185EA2
BX = 011 Event : 20
0x00 0001100|100|11|1101101011 0x064F6B
0x01 0001110|101|11|1001101100 0x075E6C
0x02 0010000|001|01|1011110010 0x0816F2
0x03 0011011|001|11|1110111111 0x0D9FBF
0x04 0011111|001|00|1101001011 0x0F934B
0x05 0100110|100|01|0000000000 0x134400
0x06 0101011|001|00|1000010010 0x159212
0x07 0101101|001|11|1010011100 0x169E9C
0x08 0111010|001|01|1000101101 0x1D162D
BX = 100 Event : 21
0x00 0001001|100|00|1011010001 0x04C2D1
0x01 0001100|101|10|1011011101 0x065ADD
0x02 0001110|110|01|1001011110 0x07665E
0x03 0010000|001|00|1011011110 0x0812DE
0x04 0011000|001|00|0011110110 0x0C10F6
0x05 0100010|100|01|1100110001 0x114731
0x06 0100100|001|11|1100111101 0x121F3D
0x07 0100110|101|00|1101001011 0x13534B
0x08 0101101|110|11|1000100010 0x16EE22
BX = 101 Event : 22
0x00 0000111|001|10|1011010000 0x039AD0
0x01 0001010|110|11|1011011110 0x056EDE
0x02 0001011|101|01|1101101010 0x05D76A
0x03 0001100|101|01|1101101010 0x06576A
0x04 0001101|101|00|0111110100 0x06D1F4
0x05 0010111|000|11|1100110000 0x0B8F30
0x06 0011010|001|00|1110111101 0x0D13BD
0x07 0100010|100|00|1100001011 0x11430B
0x08 0100011|101|01|1010001101 0x11D68D
0x09 0101000|001|01|1010101110 0x1416AE
BX = 110 Event : 23
0x00 0001001|001|10|1011101011 0x049AEB
0x01 0011100|001|01|1100111101 0x0E173D
0x02 0011101|001|00|1100111101 0x0E933D
0x03 0100000|101|00|1101000000 0x105340
0x04 0100100|100|11|1101001010 0x124F4A
0x05 0100101|001|11|1101001010 0x129F4A
0x06 0100110|100|01|1101001011 0x13474B
0x07 0101101|001|10|1100000001 0x169B01
0x08 0101111|100|10|1100001010 0x17CB0A
0x09 0110010|100|01|1010001110 0x19468E
0x0a 0110110|110|00|1100011100 0x1B631C
0x0b 0111100|101|11|1000101101 0x1E5E2D
0x0c 0111101|000|10|1000101101 0x1E8A2D
BX = 111 Event : 24
0x00 0000011|001|10|1011001100 0x019ACC
0x01 0001100|101|11|1011011011 0x065EDB
0x02 0100010|101|11|1110111001 0x115FB9
0x03 0100100|001|10|1110111010 0x121BBA
0x04 0110011|101|00|1000011101 0x19D21D
0x05 0110100|001|01|1000011101 0x1A161D
0x06 0110101|000|00|1100011100 0x1A831C
BX = 000 Event : 25
0x00 0001110|001|10|1001010011 0x071A53
0x01 0100000|001|10|1100110000 0x101B30
0x02 0100001|001|10|1110111011 0x109BBB
0x03 0100110|000|10|1101001010 0x130B4A
0x04 0101010|001|01|0010000000 0x151480
0x05 0101011|001|01|0100000000 0x159500
BX = 001 Event : 26
0x00 0000001|101|00|1001001110 0x00D24E
0x01 0000101|000|00|1001010000 0x028250
0x02 0010010|001|01|1001110000 0x091670
0x03 0010011|000|11|0101110101 0x098D75
0x04 0011110|100|01|1110111010 0x0F47BA
0x05 0100101|101|10|1110111110 0x12DBBE
0x06 0100110|100|01|1110111110 0x1347BE
0x07 0101011|100|01|1111001001 0x15C7C9
0x08 0110001|000|01|1010000000 0x188680
0x09 0110100|100|11|1000010010 0x1A4E12
0x0a 0111000|101|00|1010100010 0x1C52A2
0x0b 0111010|110|01|1000100011 0x1D6623
0x0c 0111011|001|00|1000101100 0x1D922C
BX = 010 Event : 27
0x00 0000000|110|11|0111000100 0x006DC4
0x01 0000110|110|00|1011010000 0x0362D0
0x02 0001001|000|00|1011011101 0x0482DD
0x03 0001100|100|11|1011101110 0x064EEE
0x04 0011001|100|01|1100101110 0x0CC72E
0x05 0100100|100|10|1100000000 0x124B00
0x06 0100110|100|10|1010000001 0x134A81
0x07 0101000|101|11|1100001011 0x145F0B
BX = 011 Event : 28
0x00 0001000|100|10|1101101011 0x044B6B
0x01 0001001|000|01|1111101110 0x0487EE
0x02 0001010|000|10|1001110000 0x050A70
0x03 0010011|101|00|1110111011 0x09D3BB
0x04 0100000|000|01|0100000000 0x100500
0x05 0100010|001|00|1010001110 0x11128E
BX = 100 Event : 29
0x00 0001000|101|01|1011010000 0x0456D0
0x01 0001010|001|10|1011010001 0x051AD1
0x02 0001100|100|01|1101011010 0x06475A
0x03 0001101|001|01|1101011011 0x06975B
0x04 0001110|110|11|1101011101 0x076F5D
0x05 0001111|100|01|1011100000 0x07C6E0
0x06 0011111|000|00|1100110000 0x0F8330
0x07 0100001|101|00|1100110001 0x10D331
0x08 0100110|100|10|1110111010 0x134BBA
0x09 0101100|001|00|1110111110 0x1613BE
0x0a 0110001|101|01|0010000000 0x18D480
0x0b 0110101|101|00|1000011101 0x1AD21D
0x0c 0110110|101|00|1010011101 0x1B529D
BX = 101 Event : 30
0x00 0000101|110|11|1001001110 0x02EE4E
0x01 0001010|000|01|1001010011 0x050653
0x02 0001011|110|01|1101011100 0x05E75C
0x03 0010111|101|01|1100110000 0x0BD730
0x04 0011101|000|00|1110111101 0x0E83BD
0x05 0100000|100|00|1110111111 0x1043BF
BX = 110 Event : 31
0x00 0000111|100|11|1001010000 0x03CE50
0x01 0001001|000|01|1101011010 0x04875A
0x02 0001010|000|00|1011011011 0x0502DB
0x03 0001101|101|11|1011101011 0x06DEEB
0x04 0010100|100|00|1110111011 0x0A43BB
0x05 0010111|100|11|1110111110 0x0BCFBE
0x06 0100000|000|10|1100001011 0x100B0B
BX = 111 Event : 32
0x00 0001011|000|01|1001011110 0x05865E
0x01 0001100|000|01|1001100000 0x060660
BX = 000 Event : 33
0x00 0000000|001|10|0111000100 0x0019C4
0x01 0000010|101|10|1001001111 0x015A4F
0x02 0011101|100|01|1110111111 0x0EC7BF
0x03 0100010|001|10|0100000000 0x111900
0x04 0100100|001|10|1000000010 0x121A02
0x05 0101001|100|00|1010100001 0x14C2A1
BX = 001 Event : 34
0x00 0000101|001|10|1011010000 0x029AD0
0x01 0000110|001|01|1011010000 0x0316D0
0x02 0000111|100|01|1011010000 0x03C6D0
0x03 0001000|000|00|1001010001 0x040251
0x04 0010000|100|00|1001110001 0x084271
0x05 0011111|000|00|1100111101 0x0F833D
0x06 0100011|100|01|1110111110 0x11C7BE
0x07 0100101|000|10|1110111111 0x128BBF
0x08 0100110|100|10|1101000000 0x134B40
0x09 0110000|101|11|0100000000 0x185D00
0x0a 0110111|001|11|1010101110 0x1B9EAE
BX = 010 Event : 35
0x00 0001011|101|00|1101101011 0x05D36B
0x01 0010010|101|01|1100110000 0x095730
0x02 0010011|000|00|1100110000 0x098330
0x03 0011000|000|11|1100111100 0x0C0F3C
0x04 0011110|110|10|1000110000 0x0F6A30
BX = 011 Event : 36
0x00 0000001|101|01|1001001110 0x00D64E
0x01 0000110|100|10|1101101011 0x034B6B
0x02 0001111|000|01|1110111111 0x0787BF
0x03 0011100|100|10|1100010001 0x0E4B11
0x04 0011101|001|11|1010010010 0x0E9E92
0x05 0011110|001|10|1010010010 0x0F1A92
0x06 0100110|110|10|1010100010 0x136AA2
0x07 0101010|001|01|1000101110 0x15162E
BX = 100 Event : 37
0x00 0000100|001|10|1101011100 0x021B5C
0x01 0000101|000|10|1011011101 0x028ADD
0x02 0001101|100|01|1100101110 0x06C72E
0x03 0011000|001|11|1010011100 0x0C1E9C
0x04 0011011|110|01|1010100010 0x0DE6A2
0x05 0011111|001|10|1010101110 0x0F9AAE
BX = 101 Event : 38
0x00 0001100|101|11|1101101101 0x065F6D
0x01 0001111|000|01|0001110111 0x078477
0x02 0011000|000|10|1110111001 0x0C0BB9
0x03 0011100|001|11|1100111101 0x0E1F3D
0x04 0100011|000|00|0100000000 0x118100
0x05 0100100|001|11|1000000000 0x121E00
0x06 0101111|101|00|1000100010 0x17D222
0x07 0110001|100|00|1010100010 0x18C2A2
0x08 0110101|001|00|1000101101 0x1A922D
