BX = 000 Event : 1
0x00 1110011|111100100000|01101100101011|010 0xE7E40D95A
0x01 1110011|111100110010|01101001010111|101 0xE7E64D2BD
0x02 1111100|111111110000|01110101000001|101 0xF9FE0EA0D
0x03 1111001|000001110010|01100001111101|100 0xF20E4C3EC
0x04 1110101|000011011011|01111000001100|000 0xEA1B6F060
0x05 1110101|000011101111|01110111111011|100 0xEA1DEEFDC
0x06 0010101|010110101010|01111110000001|100 0x2AB54FC0C
0x07 0011110|000100101111|01101100001000|001 0x3C25ED841
0x08 0000011|000110010100|01100000000001|001 0x06328C009
0x09 0101111|000111000001|01100010100101|010 0x5E382C52A
0x0a 0011110|001010000111|01101011011010|001 0x3C50ED6D1
0x0b 0100010|001011111101|01111110101101|101 0x445FAFD6D
0x0c 0000001|001100001110|01101000110111|101 0x0261CD1BD
0x0d 1110010|001110100101|01110111101111|001 0xE474AEF79
0x0e 0101001|010000011011|01111010000100|010 0x52836F422
0x0f 0001101|010000100010|01100111101110|100 0x1A844CF74
0x10 0001110|010000100010|01101010010011|010 0x1C844D49A
0x11 0010000|010000100010|01110111011010|001 0x20844EED1
0x12 1101101|010011100111|01111010000111|001 0xDA9CEF439
0x13 0011110|010110111000|01111011101100|100 0x3CB70F764
0x14 0011001|010110111001|01111101101011|100 0x32B72FB5C
0x15 0010001|010110111010|01101101001111|001 0x22B74DA79
0x16 1111101|010111000000|01101000111110|101 0xFAB80D1F5
0x17 0100000|011111101101|01111010011001|100 0x40FDAF4CC
0x18 0000100|100100111100|01100111011010|000 0x09278CED0
0x19 1110100|101100011011|01111001100100|101 0xE9636F325
0x1a 0000001|101100100000|01100111001010|001 0x03640CE51
0x1b 1101011|110001011000|01101011011010|101 0xD78B0D6D5
0x1c 0001110|110001101010|01111110011000|100 0x1D8D4FCC4
0x1d 0011001|110001110000|01111110101000|010 0x338E0FD42
0x1e 0101111|110001111111|01101011001101|000 0x5F8FED668
0x1f 0100011|110100000101|01110001001001|101 0x47A0AE24D
0x20 1110001|110111000100|01110001111110|101 0xE3B88E3F5
0x21 0000101|111000010111|01100010101000|110 0x0BC2EC546
0x22 0010001|111001110101|01111011110100|100 0x23CEAF7A4
0x23 1010000|111100001010|01111010100001|100 0xA1E14F50C
0x24 1010111|111101010111|01111011110111|010 0xAFEAEF7BA
0x25 1001110|111111001100|01111111001001|001 0x9DF98FE49
BX = 001 Event : 2
0x00 1110101|111100010001|01110110000100|000 0xEBE22EC20
0x01 1110100|111101000110|01110001101101|100 0xE9E8CE36C
0x02 1111100|111101000101|01110001111000|000 0xF9E8AE3C0
0x03 1111010|111101011001|01100110110010|100 0xF5EB2CD94
0x04 1111001|111111100001|01100001010011|100 0xF3FC2C29C
0x05 1110010|000001000000|01100101000001|101 0xE4080CA0D
0x06 1110100|000001100100|01110000110000|000 0xE80C8E180
0x07 1111110|000001110010|01111011111000|100 0xFC0E4F7C4
0x08 0001000|001110000100|01111110100001|000 0x10708FD08
0x09 1011101|011111110000|01111100111110|100 0xBAFE0F9F4
0x0a 0010000|000111100000|01101100001111|110 0x203C0D87E
0x0b 0001100|000111100010|01100001110111|101 0x183C4C3BD
0x0c 0001011|001000101101|01110001010000|010 0x1645AE282
0x0d 0010000|010000100010|01100111000010|100 0x20844CE14
0x0e 1111010|010000101000|01110111010000|101 0xF4850EE85
0x0f 0011100|010011011001|01110101100001|101 0x389B2EB0D
0x10 0100000|010110110101|01100011111110|101 0x40B6AC7F5
0x11 0010000|011011000001|01110110110101|100 0x20D82EDAC
0x12 1100110|011111111101|01110010010100|100 0xCCFFAE4A4
0x13 1110001|101000111101|01101001011110|101 0xE347AD2F5
0x14 1110101|101000111101|01111111000111|101 0xEB47AFE3D
0x15 1100011|101111010001|01111001111110|101 0xC77A2F3F5
0x16 1110001|101111010101|01101001101011|000 0xE37AAD358
0x17 1110011|101111010110|01100111101110|100 0xE77ACCF74
0x18 0000001|101111011010|01101001001111|101 0x037B4D27D
0x19 0101110|110001111110|01110010010100|100 0x5D8FCE4A4
0x1a 0010100|110101110011|01110010000111|101 0x29AE6E43D
0x1b 0011111|110101111001|01110010100000|110 0x3FAF2E506
0x1c 0100010|110111100001|01101100110000|101 0x45BC2D985
0x1d 1111100|111000001101|01101110010000|100 0xF9C1ADC84
0x1e 0010000|111000100000|01101101111001|000 0x21C40DBC8
0x1f 0011011|111000101100|01100000110111|110 0x37C58C1BE
0x20 0011100|111000101100|01101010011101|001 0x39C58D4E9
0x21 0101000|111010001111|01100100101101|101 0x51D1EC96D
0x22 0000000|111010110110|01100111000111|110 0x01D6CCE3E
0x23 0100111|111011011000|01110100010001|010 0x4FDB0E88A
0x24 1010000|111100101101|01111010110011|100 0xA1E5AF59C
0x25 1001111|000001000101|01111100010101|010 0x9E08AF8AA
BX = 010 Event : 3
0x00 1110111|111110010010|01111100101101|000 0xEFF24F968
0x01 1110111|111110011100|01111101011010|101 0xEFF38FAD5
0x02 1110100|111110100001|01110011100010|101 0xE9F42E715
0x03 1110010|111111000010|01100011111100|001 0xE5F84C7E1
0x04 1111011|000000001001|01101011011001|101 0xF6012D6CD
0x05 1110011|000001000101|01101011011101|100 0xE608AD6EC
0x06 1110110|000011000100|01111010100011|101 0xEC188F51D
0x07 1110100|000011110110|01101111111111|100 0xE81ECDFFC
0x08 0000110|001000011100|01111110110100|100 0x0C438FDA4
0x09 0001010|010000010100|01111111111001|010 0x14828FFCA
0x0a 1101100|011111101100|01111010111011|100 0xD8FD8F5DC
0x0b 0101111|000100100011|01111100010010|000 0x5E246F890
0x0c 0000100|000111101010|01101000000101|101 0x083D4D02D
0x0d 0000001|001000110010|01101000011110|000 0x02464D0F0
0x0e 1111100|001000110101|01100111011000|110 0xF846ACEC6
0x0f 1111101|001000110110|01110101111100|000 0xFA46CEBE0
0x10 1110100|001000111010|01101001101101|010 0xE8474D36A
0x11 0101010|001010000000|01110100111000|101 0x54500E9C5
0x12 0011110|001010001000|01111001100011|101 0x3C510F31D
0x13 0011100|001010001001|01111000111111|001 0x38512F1F9
0x14 1111010|001010011011|01100111110010|000 0xF4536CF90
0x15 0101100|001011110100|01101000010000|000 0x585E8D080
0x16 1101101|001100011001|01100110111100|001 0xDA632CDE1
0x17 1111100|010011100001|01100010001011|000 0xF89C2C458
0x18 1100000|010011101010|01101001000001|000 0xC09D4D208
0x19 1110101|010111000011|01110010011100|000 0xEAB86E4E0
0x1a 0010100|011011000000|01110010000110|000 0x28D80E430
0x1b 0011010|011111101111|01111111001111|100 0x34FDEFE7C
0x1c 1100001|100000000010|01110011011010|000 0xC3004E6D0
0x1d 0011001|101001001000|01110010101110|001 0x33490E571
0x1e 1111010|101100011110|01100101111111|000 0xF563CCBF8
0x1f 0011011|101100100110|01111011111100|100 0x3764CF7E4
0x20 0101001|101111100100|01111111101000|101 0x537C8FF45
0x21 0101110|110100001101|01100110001101|110 0x5DA1ACC6E
0x22 1111000|110101100100|01101001011001|101 0xF1AC8D2CD
0x23 1111010|110101100101|01101001010010|101 0xF5ACAD295
0x24 0101010|111000111000|01110000001101|100 0x55C70E06C
0x25 0010010|111011000111|01100000110101|100 0x25D8EC1AC
0x26 0101001|111011011010|01110010100001|010 0x53DB4E50A
0x27 1010111|111111100110|01111110000001|010 0xAFFCCFC0A
BX = 011 Event : 4
0x00 1110110|111011111101|01111001010110|001 0xEDDFAF2B1
0x01 1110110|111100110111|01111100011010|101 0xEDE6EF8D5
0x02 1110110|111100111010|01111100011010|101 0xEDE74F8D5
0x03 1110010|111110100110|01100000010000|101 0xE5F4CC085
0x04 1110100|111111000101|01101111111001|001 0xE9F8ADFC9
0x05 1110011|111111001111|01101011101101|000 0xE7F9ED768
0x06 1110010|000000100101|01100011110110|010 0xE404AC7B2
0x07 1110010|000000100111|01100011110110|010 0xE404EC7B2
0x08 1110010|000011001110|01100110100000|001 0xE419CCD01
0x09 1110011|000100000000|01101011011101|001 0xE6200D6E9
0x0a 1110011|000100111101|01111110001001|100 0xE627AFC4C
0x0b 1100111|001010010010|01111110111010|010 0xCE524FDD2
0x0c 1100010|001110011001|01111110111001|100 0xC4732FDCC
0x0d 0100000|010110100110|01111111011110|100 0x40B4CFEF4
0x0e 0001110|000101000000|01110111000011|100 0x1C280EE1C
0x0f 0000001|000101001100|01111000010001|010 0x02298F08A
0x10 0101000|000111001010|01101110111010|110 0x50394DDD6
0x11 0001011|000111100100|01100101110010|000 0x163C8CB90
0x12 0011100|001010001000|01101110010011|100 0x38510DC9C
0x13 0010110|001010001100|01110001000001|000 0x2C518E208
0x14 0001110|001010010001|01110100101111|001 0x1C522E979
0x15 0010110|001100000010|01110010011011|000 0x2C604E4D8
0x16 0000101|001110011001|01101000001110|001 0x0A732D071
0x17 0011010|010000011111|01101110011110|001 0x3483EDCF1
0x18 0010010|010000100001|01101001010100|001 0x24842D2A1
0x19 0100110|010110110101|01111111001000|100 0x4CB6AFE44
0x1a 0011000|011111101110|01101011110011|000 0x30FDCD798
0x1b 0001001|011111110011|01111000100000|001 0x12FE6F101
0x1c 1100010|100000000010|01100101100110|001 0xC5004CB31
0x1d 1111110|100000001011|01100100100110|100 0xFD016C934
0x1e 1100010|100100110010|01101001011111|100 0xC5264D2FC
0x1f 1110110|100100110111|01111000101010|000 0xED26EF150
0x20 1111111|100100111011|01101000000100|100 0xFF276D024
0x21 1110110|101100011100|01111000010000|101 0xED638F085
0x22 1111100|101100011111|01100101111111|000 0xF963ECBF8
0x23 0000000|101100011111|01110000100100|100 0x0163EE124
0x24 0000011|101100100000|01110000011011|101 0x07640E0DD
0x25 0000110|101100100000|01111101011101|001 0x0D640FAE9
0x26 1100100|101111010010|01101001010111|100 0xC97A4D2BC
0x27 1100110|101111010011|01100011100011|001 0xCD7A6C719
0x28 1110000|101111010101|01101000011100|010 0xE17AAD0E2
0x29 0101110|101111100110|01111000110011|101 0x5D7CCF19D
0x2a 0011000|110001110001|01110000000011|001 0x318E2E019
