BX = 000 Event : 1
0x02 0010010|0010010 0x0912
0x03 0101001|0101011 0x14AB
0x04 0101001|0101101 0x14AD
0x05 0101010|0101011 0x152B
0x06 0101010|0101101 0x152D
0x07 0101011|0101101 0x15AD
0x08 0101100|0110100 0x1634
0x09 0101110|0110100 0x1734
BX = 000 Event : 97
0x00 0000101|1000001 0x02C1
0x01 0000101|1000010 0x02C2
0x02 0101010|0111000 0x1538
0x03 0101101|0111000 0x16B8
BX = 001 Event : 98
0x00 0000111|0101100 0x03AC
BX = 010 Event : 99
0x00 0000001|0111000 0x00B8
0x01 0000110|0111000 0x0338
0x02 0000110|0111010 0x033A
0x03 0000110|0111011 0x033B
0x04 0000110|0111100 0x033C
0x05 0000111|0111111 0x03BF
0x06 0000111|1000000 0x03C0
0x07 0101100|0110101 0x1635
BX = 011 Event : 100
0x00 0001001|1011011 0x04DB
0x01 0010011|0011011 0x099B
0x02 0010011|0011100 0x099C
0x03 0010100|0100010 0x0A22
0x04 0010101|0100010 0x0AA2
