BX = 000 Event : 1
1 0 0110011|001|010|111 0x6657
3 0 1000000|001|100|010 0x8062
3 1 1000110|010|010|111 0x8C97
4 0 1001011|010|110|100 0x96B4
7 0 0100011|010|110|101 0x46B5
BX = 001 Event : 2
1 0 0110000|001|111|110 0x607E
2 0 0110100|010|000|011 0x6883
4 0 1000111|010|011|010 0x8E9A
7 0 0100010|001|100|011 0x4463
