BX = 000 Event : 1
00 0011011|000100010000|10101010100000|100 0x362215504
01 1111010|000100110001|10111110000101|100 0xF42637C2C
02 1110101|000100110100|10111000011010|001 0xEA26970D1
03 0011000|000101100001|10110001111011|010 0x302C363DA
04 1101001|000110001101|10111010010101|001 0xD231B74A9
05 0011000|000110110111|10100011100010|000 0x3036F4710
06 0010011|000110111100|10111100011101|010 0x2637978EA
07 0001010|001001111011|10110100111100|110 0x144F769E6
08 1111011|010000010111|10111101000111|100 0xF682F7A3C
09 1101110|010000011010|10101001111110|100 0xDC83553F4
0a 1100111|010011010110|10111000001011|100 0xCE9AD705C
0b 1101111|010110110011|10111000101011|001 0xDEB677159
0c 1100101|010110110110|10100000001100|000 0xCAB6D4060
0d 0011111|011010101011|10110111110111|000 0x3ED576FB8
0e 1111100|011010110101|10101011011011|001 0xF8D6B56D9
0f 1111111|011111100100|10110010000110|001 0xFEFC96431
10 1110000|011111101000|10100111011010|100 0xE0FD14ED4
11 1011011|011111101110|10110010111011|001 0xB6FDD65D9
BX = 001 Event : 2
00 1101110|000100111011|10110001110000|010 0xDC2776382
01 0011101|000110110010|10110101011000|101 0x3A3656AC5
02 1111011|000111010011|10100011110010|001 0xF63A74791
03 1011101|001010010101|10111111000110|100 0xBA52B7E34
04 0001101|001011110000|10111101001011|100 0x1A5E17A5C
05 0001000|001110000000|10100011001001|100 0x10701464C
06 0000110|001110000010|10100011000000|101 0x0C7054605
07 1111100|010011010000|10101001101000|100 0xF89A15344
08 1011011|010011011010|10100100001001|001 0xB69B54849
09 0100001|010110100100|10101000110111|001 0x42B4951B9
0a 0001100|010110101011|10111100100011|101 0x18B57791D
0b 1111111|011111100100|10101010111100|100 0xFEFC955E4
BX = 010 Event : 3
00 0000001|000100101010|10111110101010|101 0x022557D55
01 0011101|000110110010|10101101111100|001 0x3A3655BE1
02 0011011|000110110100|10101111011101|001 0x363695EE9
03 0010111|000110111001|10111010101000|101 0x2E3737545
04 0010100|000110111011|10101101001100|001 0x283775A61
05 0000111|001001111100|10101101011100|110 0x0E4F95AE6
06 0000100|001001111110|10111011011000|010 0x084FD76C2
07 0000000|001010000001|10111101000001|110 0x005037A0E
08 1101010|001010001101|10111010000110|001 0xD451B7431
09 1110110|001011111101|10100001000100|000 0xEC5FB4220
0a 1100110|010000011101|10111111010101|100 0xCC83B7EAC
0b 1101110|010011010100|10100111110110|001 0xDC9A94FB1
0c 1101100|010011010101|10100111110010|001 0xD89AB4F91
0d 1111111|010110101110|10101110110100|000 0xFEB5D5DA0
0e 1111111|010110101110|10100001010101|100 0xFEB5D42AC
0f 1111100|010110101111|10101110101111|100 0xF8B5F5D7C
10 1110101|011010110111|10100100111010|000 0xEAD6F49D0
11 1010110|011011000000|10110110111110|100 0xACD816DF4
12 1101001|011111101010|10100100001100|001 0xD2FD54861
BX = 011 Event : 4
00 0010011|000100011001|10111010010001|010 0x26233748A
01 1101000|000101000000|10110100100100|101 0xD02816925
02 0000001|000101110111|10111101110100|001 0x022EF7BA1
03 1101000|000110001101|10110100001001|001 0xD031B6849
04 1100111|000110001111|10100000111000|010 0xCE31F41C2
05 0000100|000111001010|10100000001011|100 0x08395405C
06 1111001|000111010100|10110111001001|100 0xF23A96E4C
07 1111001|000111010100|10110010010011|101 0xF23A9649D
