BX = 000 Event : 1
0x00 0000100|0000100|01001101000100100|00011100|1110101001|000010010  0x02044D120E75212
BX = 001 Event : 2
0x00 0000100|0000100|01011010010101110|00011011|1111000100|000010000  0x02045A570DF8810
0x01 0000100|0000110|01110010100010110|10110101|0001000001|111010011  0x0206728B5A883D3
0x02 0000100|0001000|01011011110100010|10100101|1110011001|111010101  0x02085BD152F33D5
0x03 0000100|0001001|01010110011100000|10100101|1101111011|111010101  0x0209567052EF7D5
0x04 0000100|0001010|01101111101111010|10011110|0000011110|111001111  0x020A6FBD4F03DCF
0x05 0000100|0001011|01101010001000000|10011110|1111111110|111001111  0x020B6A204F7FDCF
BX = 010 Event : 3
0x00 0000100|0000001|01100010101101110|11001010|1111111001|111011101  0x020162B7657F3DD
0x01 0000100|0000010|01010111000100100|00100011|1110111000|000011011  0x0202571211F701B
0x02 0000100|0000011|01100001001111110|10010010|0000000010|111000000  0x0203613F49005C0
0x03 0000100|0000101|01011000000000100|00101110|1110010100|000011111  0x02055802177281F
0x04 0000100|0000110|01111111001101100|11111000|0001101101|111111000  0x02067F367C0DBF8
0x05 0000100|0000111|01011000010100110|00010000|1110010110|000001000  0x020758530872C08
BX = 011 Event : 4
0x00 0000100|0000001|01000011100110100|11000111|1110001101|111100011  0x0201439A63F1BE3
0x01 0000100|0000010|01001011001011100|11011101|1110110111|111110010  0x02024B2E6EF6FF2
0x02 0000100|0000011|01000000100110010|11011110|1101111101|111110011  0x020340996F6FBF3
0x03 0000100|0000100|01010110001000000|11110001|1111110011|000000000  0x0204562078FE600
0x04 0000100|0001010|01001100000111110|10001001|1110111000|110111100  0x020A4C1F44F71BC
0x05 0000100|0001011|01011011010101010|11110010|0000010000|000000001  0x020B5B557902001
0x06 0000100|0001111|01011100001000100|00000101|1111101001|000000111  0x020F5C2202FD207
0x07 0000100|0010001|01001111010001110|11100010|1101100010|111101101  0x02114F47716C5ED
0x08 0000100|0010010|01111110101111110|00100100|0001101010|000001110  0x02127EBF120D40E
0x09 0000100|0010011|01100111110100000|01000011|1111101011|000100100  0x021367D021FD624
BX = 100 Event : 5
0x00 0000100|0000101|01000011000101010|11100110|1101010010|111110010  0x02054315736A5F2
0x01 0000100|0000111|01010101110000100|00000001|1110111000|000001001  0x020755C200F7009
0x02 0000100|0001000|01010101110000100|11111010|1110111000|000000011  0x020855C27D77003
0x03 0000100|0001001|01010110011000100|11011100|1110111100|111101011  0x020956626E779EB
BX = 101 Event : 6
0x00 0000100|0000011|01110100111101000|01011001|0001011110|000110001  0x020374F42C8BC31
0x01 0000100|0000100|01110001100001000|00111011|0001001000|000011001  0x020471841D89019
BX = 110 Event : 7
