BX = 000 Event : 1
0x00 0000100|111011000000|01001011101110|001 0x09D809771
0x01 0000110|111110000101|01010100010111|101 0x0DF0AA8BD
0x02 1111110|000001001001|01010111011100|100 0xFC092AEE4
0x03 0000111|000010000000|01010101111010|101 0x0E100ABD5
0x04 1111111|000011100001|01011001100011|010 0xFE1C2B31A
0x05 1111010|000011101001|01000100101011|000 0xF41D28958
0x06 1111010|000011111111|01000011101010|100 0xF41FE8754
0x07 0000011|000101000111|01000000110011|000 0x0628E8198
0x08 0000011|000101001010|01000000110011|000 0x062948198
0x09 1111011|000110000101|01001000001110|100 0xF630A9074
0x0a 0010110|000110110100|01110001001011|001 0x2C368E259
0x0b 0011110|001000100110|01001110001101|001 0x3C44C9C69
0x0c 0011110|001000100110|01001110011001|101 0x3C44C9CCD
0x0d 0010010|001001110011|01101100011111|010 0x244E6D8FA
0x0e 1111110|001010001100|01100110000100|010 0xFC518CC22
0x0f 1110111|001010010100|01100101110001|000 0xEE528CB88
0x10 1110010|001010011001|01100111010001|110 0xE4532CE8E
0x11 0010101|001011010011|01100000000011|110 0x2A5A6C01E
0x12 0000110|001101001001|01110000001101|000 0x0C692E068
0x13 1011111|001101100101|01101100111000|010 0xBE6CAD9C2
0x14 1111100|001111100000|01001110100010|010 0xF87C09D12
0x15 1110101|001111010000|01100110101111|001 0xEA7A0CD79
0x16 0001111|010001011001|01000101110100|110 0x1E8B28BA6
0x17 1100110|010001100010|01011101011001|101 0xCC8C4BACD
0x18 0000100|010011100110|01001001011011|000 0x089CC92D8
0x19 0010000|010011010001|01100101000011|010 0x209A2CA1A
0x1a 1110100|011001000111|01010011110010|000 0xE8C8EA790
0x1b 1101101|011001001010|01010011110001|101 0xDAC94A78D
0x1c 0000100|011000101111|01101001111001|101 0x08C5ED3CD
0x1d 1110001|011000110110|01111100001001|101 0xE2C6CF84D
0x1e 1100101|011000111011|01111101011100|010 0xCAC76FAE2
0x1f 0000010|011100001111|01010011010000|010 0x04E1EA682
0x20 0000110|011011111100|01101001101011|001 0x0CDF8D359
0x21 1101101|011100000111|01011100010000|000 0xDAE0EB880
0x22 1101101|011111111011|01010011101101|000 0xDAFF6A768
0x23 1110011|011111100111|01111000001001|100 0xE6FCEF04C
0x24 1110001|011111101000|01110110011011|100 0xE2FD0ECDC
0x25 1101100|100000000110|01000010111011|101 0xD900C85DD
0x26 0000110|100000100001|01111010011011|101 0x0D042F4DD
0x27 1110011|100011101011|01001111110101|100 0xE71D69FAC
0x28 0011100|100111001001|01010011110101|001 0x39392A7A9
0x29 0010101|101010001101|01011010111100|101 0x2B51AB5E5
0x2a 0001000|101110110111|01110011110101|010 0x1176EE7AA
0x2b 1111110|110010110001|01101111110000|010 0xFD962DF82
0x2c 0000110|110010110111|01101100110011|001 0x0D96ED999
0x2d 0000000|110101111000|01110000000011|100 0x01AF0E01C
0x2e 1110000|110111000001|01011100010110|100 0xE1B82B8B4
0x2f 1111000|110111001111|01110110100111|100 0xF1B9EED3C
0x30 0000000|110111011000|01111101010101|101 0x01BB0FAAD
0x31 1010001|111001110100|01111010111110|000 0xA3CE8F5F0
0x32 1010001|111100000011|01101101100000|101 0xA3E06DB05
0x33 1011010|111101100010|01111111000100|001 0xB5EC4FE21
0x34 1011011|111101110001|01100101001100|000 0xB7EE2CA60
0x35 1011111|111101111110|01010110110000|101 0xBFEFCAD85
0x36 1010011|111110010111|01100001111011|100 0xA7F2EC3DC
0x37 1011101|111111110101|01011111011000|101 0xBBFEABEC5
0x38 1011011|000000011101|01101000101011|001 0xB603AD159
0x39 1010100|000001011101|01011010101101|000 0xA80BAB568
0x3a 1010100|000001101001|01011101110111|100 0xA80D2BBBC
0x3b 1011011|000010001111|01101011010011|001 0xB611ED699
0x3c 1010101|000011100001|01011000111001|100 0xAA1C2B1CC
0x3d 1010100|000011110101|01011100010011|100 0xA81EAB89C
0x3e 1011010|000100011010|01111101001110|100 0xB4234FA74
0x3f 1010001|000110000101|01111000011101|101 0xA230AF0ED
