BX = 000 Event : 1
0x00 0000110|0001010|10101111100011|010111010111|0000111011|000110010  0x06155F1AEB87632
0x01 0000110|0001011|10101111111010|010111000101|0000111100|000110001  0x06175FD2E287831
0x02 0000110|0001110|10010000100101|010010000100|1111110001|111011001  0x061D212A427E3D9
0x03 0000110|0010100|10000101010001|010001100011|1111110110|000100100  0x06290A8A31FEC24
BX = 001 Event : 2
BX = 010 Event : 3
0x00 0000110|0000011|10010010110000|010101000111|0000011011|000101100  0x06072582A38362C
0x01 0000110|0000100|10011000011000|010101011100|0000100111|000101110  0x060930C2AE04E2E
0x02 0000110|0001001|10011000100001|010000101100|0000000111|000100001  0x0613310A1600E21
BX = 011 Event : 4
0x00 0000110|0000100|10000110111011|010101110111|0000000111|000110000  0x06090DDABB80E30
0x01 0000110|0001010|10100101000110|010110001100|0000110111|000110001  0x06154A32C606E31
0x02 0000110|0010101|10001001001011|010110001110|1111111110|000110001  0x062B125AC77FC31
0x03 0000110|0010110|10000100100001|010110000001|1111110111|000110000  0x062D090AC0FEE30
0x04 0000110|0010111|10000110001000|010110101010|1111111010|000110011  0x062F0C42D57F433
BX = 100 Event : 5
0x00 0000110|0011011|10010110100111|010100001000|1111111101|111010101  0x06372D3A847FBD5
0x01 0000110|0011100|10011100110010|010100110110|1111110100|111010011  0x063939929B7E9D3
0x02 0000110|0011110|10111111100111|011000110000|0000111100|000111000  0x063D7F3B1807838
0x03 0000110|0011111|10100001110000|011000110000|0000001111|000110111  0x063F43831801E37
BX = 101 Event : 6
0x00 0000110|0001100|10110001010111|010100101110|1111000100|111010001  0x061962BA97789D1
0x01 0000110|0001110|10001101101110|011001000000|1111111100|000110101  0x061D1B73207F835
BX = 110 Event : 7
0x00 0000110|0000111|10000110010111|010010100100|1111100110|000100101  0x060F0CBA527CC25
0x01 0000110|0001000|10010011011100|010011000011|1111111011|000100111  0x061126E261FF627
BX = 111 Event : 8
BX = 000 Event : 9
BX = 001 Event : 10
BX = 010 Event : 11
0x00 0000110|0001010|10100011110001|010110000101|1111011000|111001110  0x0615478AC2FB1CE
BX = 011 Event : 12
0x00 0000110|0001010|10000000101011|011001101111|0000001001|111001000  0x0615015B37813C8
0x01 0000110|0001100|10010100110010|011001000010|1111100111|111001010  0x06192993217CFCA
BX = 100 Event : 13
BX = 101 Event : 14
BX = 110 Event : 15
0x00 0000110|0001000|10000101011101|010001001000|0000000001|000100011  0x06110AEA2400223
0x01 0000110|0001001|10001010001100|010001000111|0000001100|000100011  0x061314622381823
0x02 0000110|0011001|10000111000001|010010010100|1111101100|000100101  0x06330E0A4A7D825
BX = 111 Event : 16
0x00 0000110|0000100|10010010011111|010011101100|1111110000|111010010  0x060924FA767E1D2
0x01 0000110|0001010|10000110111101|010010000100|1111100101|000100101  0x06150DEA427CA25
BX = 000 Event : 17
0x00 0000110|0001011|10011111001000|011010001111|1111010100|111000011  0x06173E4347FA9C3
0x01 0000110|0001100|10011101110101|011010000110|1111010110|111000011  0x06193BAB437ADC3
0x02 0000110|0001101|10001000011111|011001010110|1111111110|111000111  0x061B10FB2B7FDC7
BX = 001 Event : 18
0x00 0000110|0000010|10001100101011|010010100101|0000000111|000100110  0x0605195A5280E26
0x01 0000110|0000011|10000001101000|010110101011|0000001110|111001011  0x06070342D581DCB
BX = 010 Event : 19
BX = 011 Event : 20
BX = 100 Event : 21
0x00 0000110|0010011|10000111100100|010111101001|1111110010|000110010  0x06270F22F4FE432
BX = 101 Event : 22
BX = 110 Event : 23
0x00 0000110|0001110|10110100101000|010110100010|1111000110|111001110  0x061D6942D178DCE
0x01 0000110|0010010|10001111000111|010010111100|1111110011|000101011  0x06251E3A5E7E62B
0x02 0000110|0011000|10010100100111|010010000101|1111111001|111011011  0x0631293A42FF3DB
0x03 0000110|0011011|10100100011101|010110100011|1111100111|111001110  0x063748EAD1FCFCE
0x04 0000110|0011100|10011101010001|010101100111|1111110110|111010010  0x06393A8AB3FEDD2
0x05 0000110|0011101|10011101000011|010101011101|1111110110|111010011  0x063B3A1AAEFEDD3
BX = 111 Event : 24
BX = 000 Event : 25
BX = 001 Event : 26
0x00 0000110|0010100|10110001010111|010100010110|1111000001|111010011  0x062962BA8B783D3
BX = 010 Event : 27
0x00 0000110|0000011|10010101110110|011000101011|1111100000|111001010  0x06072BB315FC1CA
0x01 0000110|0000100|10010101111100|011000100101|1111100000|111001011  0x06092BE312FC1CB
0x02 0000110|0000101|10010110000101|011000101101|1111100000|111001010  0x060B2C2B16FC1CA
0x03 0000110|0000110|10010110010010|011000101010|1111100000|111001010  0x060D2C93157C1CA
BX = 011 Event : 28
0x00 0000110|0001010|10000010110111|011000101000|1111110011|000110111  0x061505BB147E637
0x01 0000110|0001100|10011110111101|010101101000|0000011101|000101110  0x06193DEAB403A2E
0x02 0000110|0001101|10011111000110|010101101000|0000011110|000101110  0x061B3E32B403C2E
0x03 0000110|0001110|10101101101010|010100101000|1111000010|111010000  0x061D5B5294785D0
0x04 0000110|0001111|10101101001110|010100110001|1111000011|111001111  0x061F5A7298F87CF
0x05 0000110|0010011|10111111001010|011000110000|0000111010|000110100  0x06277E531807434
BX = 100 Event : 29
0x00 0000110|0100001|10000100000000|010010001100|0000000111|111010111  0x064308024600FD7
0x01 0000110|0100011|10001010100000|010001110110|1111111011|111011000  0x064715023B7F7D8
0x02 0000110|0101111|10000011101010|010001001111|0000001011|111011011  0x065F075227817DB
BX = 101 Event : 30
0x00 0000110|0000010|10010111000010|011001000100|0000100001|000110101  0x06052E132204235
BX = 110 Event : 31
0x00 0000110|0000111|10001000100110|010101111100|0000000110|111010001  0x060F1132BE00DD1
BX = 111 Event : 32
BX = 000 Event : 33
0x00 0000110|0001010|10001100011101|010000110001|1111101100|000100010  0x061518EA18FD822
0x01 0000110|0001011|10001101100001|010001100010|1111101111|000100101  0x06171B0A317DE25
BX = 001 Event : 34
0x00 0000110|0101000|10000110100001|011000000100|1111111100|000110110  0x06510D0B027F836
0x01 0000110|0101001|10100000001100|010011011011|0000100101|000100111  0x065340626D84A27
BX = 010 Event : 35
BX = 011 Event : 36
0x00 0000110|0001001|10111001011010|010101100101|1111000111|111010010  0x061372D2B2F8FD2
0x01 0000110|0001010|10111001010111|010101100100|1111000111|111010010  0x061572BAB278FD2
BX = 100 Event : 37
BX = 101 Event : 38
0x00 0000110|0010010|10011111110000|010011001100|0000101100|000101010  0x06253F82660582A
BX = 110 Event : 39
0x00 0000110|0001010|10100001110001|010110100000|1111100001|111010001  0x0615438AD07C3D1
BX = 111 Event : 40
BX = 000 Event : 41
0x00 0000110|0000111|10000110111011|010101110111|0000000111|000110000  0x060F0DDABB80E30
0x01 0000110|0001101|10100101000110|010110001100|0000110111|000110001  0x061B4A32C606E31
BX = 001 Event : 42
