BX = 000 Event : 1
0x00 1111010|111010011001|10111100000011|001 0xF5D337819
0x01 0000011|111011101011|10101011010101|100 0x07DD756AC
0x02 1111010|111100010000|10110011111000|001 0xF5E2167C1
0x03 0000011|111101000010|10101010101101|001 0x07E855569
0x04 0000011|111101101010|10101000011101|000 0x07ED550E8
0x05 1111011|000011000011|10011110111001|100 0xF61873DCC
0x06 1111100|000011000011|10011110100110|010 0xF81873D32
0x07 1111010|000011001101|10101100011000|001 0xF419B58C1
0x08 1111011|000011100001|10011110111110|000 0xF61C33DF0
0x09 0000011|000100110001|10110010010011|100 0x06263649C
0x0a 1111010|000101110011|10101011001111|000 0xF42E75678
0x0b 0100110|000111000010|10111000011001|100 0x4C38570CC
0x0c 0011010|000111010101|10010110001101|110 0x343AB2C6E
0x0d 0001101|001001111001|10000000110101|001 0x1A4F301A9
0x0e 0001011|001101000111|10000110001011|010 0x1668F0C5A
0x0f 0000110|001101001011|10001000100010|100 0x0C6971114
0x10 0000010|001101100001|10101110111000|101 0x046C35DC5
0x11 1110011|001101101100|10100110101111|000 0xE66D94D78
0x12 0010000|001110111110|10001011000110|010 0x2077D1632
0x13 0001111|001110111111|10001100000100|101 0x1E77F1825
0x14 0000111|001111000101|10001100111110|000 0x0E78B19F0
0x15 0001100|001111010110|10010111001000|000 0x187AD2E40
0x16 0100000|010001001101|10111101000011|100 0x4089B7A1C
0x17 1101010|010001110010|10110101111001|100 0xD48E56BCC
0x18 0010001|010011100001|10101011100011|001 0x229C35719
0x19 0001100|010011100100|10010100100101|010 0x189C9292A
0x1a 0000100|010011100110|10111011011100|101 0x089CD76E5
0x1b 1111011|010101111100|10000010010111|010 0xF6AF904BA
0x1c 0001010|010110000110|10101010110111|001 0x14B0D55B9
0x1d 0000010|011000110001|10001111010110|001 0x04C631EB1
0x1e 1111111|011000110010|10001111011100|001 0xFEC651EE1
0x1f 0011101|011000110101|10110100111110|101 0x3AC6B69F5
0x20 0001000|011000111110|10101100111010|010 0x10C7D59D2
0x21 1101110|011001001001|10011111110110|001 0xDCC933FB1
0x22 0001011|011011111011|10001101001010|100 0x16DF71A54
0x23 0001110|011100001001|10100000111001|000 0x1CE1341C8
0x24 0000011|011100001101|10101111001100|010 0x06E1B5E62
0x25 1101110|011111101010|10001001010111|000 0xDCFD512B8
0x26 1111010|100000011011|10001010100101|010 0xF5037152A
0x27 1100011|100000000010|10101111011100|101 0xC70055EE5
0x28 0010010|110001000100|10001001011000|000 0x2588912C0
0x29 0000101|110000100111|10101011111101|000 0x0B84F57E8
0x2a 0011010|110000110101|10111110001001|000 0x3586B7C48
0x2b 0011011|110000110111|10110001101010|001 0x3786F6351
0x2c 1101100|110010100010|10001100000011|010 0xD9945181A
0x2d 1111001|110010101011|10001110111010|001 0xF39571DD1
0x2e 0011100|110011000101|10000101110010|110 0x3998B0B96
0x2f 1110011|110101101000|10000001010100|010 0xE7AD102A2
0x30 0000000|110101110100|10001111001110|010 0x01AE91E72
0x31 0000001|110111010100|10010010001001|110 0x03BA9244E
0x32 1010011|111001111011|10001001000110|001 0xA7CF71231
0x33 1011100|111010110001|10001000000010|101 0xB9D631015
0x34 1011110|111110000101|10010100000101|001 0xBDF0B2829
0x35 1011100|111111110101|10001010000100|101 0xB9FEB1425
0x36 1010100|000001110001|10001101100001|001 0xA80E31B09
0x37 1010010|000001110011|10000111000011|101 0xA40E70E1D
BX = 001 Event : 2
0x00 1111110|111010100011|10010101001111|001 0xFDD472A79
0x01 0000111|111010100101|10010101110010|010 0x0FD4B2B92
0x02 1111010|111100110011|10101011110010|010 0xF5E675792
0x03 1111100|111100111111|10011110001000|000 0xF9E7F3C40
0x04 0000101|111101001100|10011101111111|100 0x0BE993BFC
0x05 0000011|000000001110|10100111110101|000 0x0601D4FA8
0x06 0000011|000000011111|10110110110100|001 0x0603F6DA1
0x07 0000011|000000011111|10110111101011|001 0x0603F6F59
0x08 0000011|000000100010|10101000000010|100 0x060455014
0x09 1111010|000000101111|10101000001100|000 0xF405F5060
0x0a 1111010|000011110101|10101111111100|101 0xF41EB5FE5
0x0b 1110011|000111100000|10000110000100|110 0xE63C10C26
0x0c 1101101|000111100110|10000100001001|101 0xDA3CD084D
0x0d 1111010|001000110011|10010011010111|101 0xF446726BD
0x0e 0000110|001001000101|10011000011101|010 0x0C48B30EA
0x0f 0101001|001001110111|10110011010111|000 0x524EF66B8
0x10 0000001|001010100111|10110010000110|010 0x0254F6432
0x11 0000110|001011110000|10101111100010|010 0x0C5E15F12
0x12 1110011|001111010011|10001111111001|101 0xE67A71FCD
0x13 0011011|001111001011|10011110101110|001 0x367973D71
0x14 1111011|010001010100|10010000001010|010 0xF68A92052
0x15 0010101|010001010100|10110110010111|100 0x2A8A96CBC
0x16 0010100|010011001111|10000001001111|101 0x2899F027D
0x17 0011111|010110000000|10010100110101|101 0x3EB0129AD
0x18 0010110|011000111001|10011110011100|000 0x2CC733CE0
0x19 0100100|011100000000|10111100001000|101 0x48E017845
0x1a 0010100|011111101010|10110110011011|010 0x28FD56CDA
0x1b 0000101|100011110011|10011111011101|010 0x0B1E73EEA
0x1c 0100011|100011111111|10011111000100|100 0x471FF3E24
0x1d 0001000|100111000010|10111010110100|101 0x1138575A5
0x1e 0001101|101010001011|10000100100011|010 0x1B517091A
0x1f 0000001|101001110101|10011101100001|010 0x034EB3B0A
0x20 0010010|101001111101|10111111001000|001 0x254FB7E41
0x21 0011011|101010000000|10111001101101|101 0x37501736D
0x22 1110010|101110101000|10000010001100|001 0xE57510461
0x23 0101000|110000111111|10100100001000|001 0x5187F4841
0x24 1111010|110010101101|10001011101011|000 0xF595B1758
0x25 0000000|110010110010|10000000100001|001 0x019650109
0x26 0010001|110010111100|10001101000100|001 0x239791A21
0x27 1101111|110010010001|10100001101111|001 0xDF9234379
0x28 1110100|110010010010|10010100010110|101 0xE992528B5
0x29 0001110|110101101000|10111100100100|100 0x1DAD17924
0x2a 1110000|110111000101|10000001011111|101 0xE1B8B02FD
0x2b 0001011|110111000001|10011000111000|010 0x17B8331C2
0x2c 0000111|110111000001|10110000011001|110 0x0FB8360CE
0x2d 1010010|111010010100|10000100100101|000 0xA5D290928
0x2e 1010101|111010010111|10010011010001|001 0xABD2F2689
0x2f 1011011|111010100010|10000010111000|000 0xB7D4505C0
0x30 1011100|111011100110|10001010100100|101 0xB9DCD1525
