BX = 000 Event : 1
0x08 0100111|0000000 0x1380
0x09 0100111|0000101 0x1385
0x0a 0101000|0011000 0x1418
0x0b 0101001|0000000 0x1480
0x0c 0101001|0000101 0x1485
BX = 100 Event : 29
BX = 101 Event : 30
0x00 0010111|0111011 0x0BBB
0x01 0011101|0001111 0x0E8F
0x02 0011110|0001111 0x0F0F
0x03 0011111|0001111 0x0F8F
0x04 0100000|0001111 0x100F
BX = 110 Event : 31
0x00 0111100|0000111 0x1E07
BX = 111 Event : 32
0x00 0011001|0000110 0x0C86
0x01 0011101|0000110 0x0E86
0x02 0011111|0011101 0x0F9D
0x03 0011111|0011111 0x0F9F
0x04 0011111|0100001 0x0FA1
0x05 0100000|0011101 0x101D
0x06 0100000|0011111 0x101F
0x07 0100000|0100001 0x1021
0x08 0100001|0011101 0x109D
0x09 0100001|0011111 0x109F
0x0a 0100001|0100001 0x10A1
0x0b 0100101|0011101 0x129D
0x0c 0100101|0011111 0x129F
0x0d 0100101|0100001 0x12A1
0x0e 0100110|0000110 0x1306
BX = 000 Event : 33
BX = 001 Event : 34
BX = 010 Event : 35
BX = 011 Event : 36
BX = 100 Event : 37
0x00 0011001|0000100 0x0C84
0x01 0011001|0000111 0x0C87
0x02 0011001|0001000 0x0C88
0x03 0011010|0000100 0x0D04
0x04 0011010|0000111 0x0D07
0x05 0011010|0001000 0x0D08
BX = 101 Event : 38
BX = 110 Event : 39
0x00 0100100|0001101 0x120D
0x01 0100110|0100001 0x1321
0x02 0100110|0100010 0x1322
0x03 0101010|0100001 0x1521
0x04 0101010|0100010 0x1522
0x05 0101011|0100001 0x15A1
0x06 0101011|0100010 0x15A2
BX = 111 Event : 40
0x00 0101110|0110100 0x1734
BX = 000 Event : 41
0x00 0011000|0011111 0x0C1F
0x01 0011011|0100101 0x0DA5
0x02 0011100|0100101 0x0E25
BX = 001 Event : 42
0x00 0001100|0000001 0x0601
0x01 0001100|0000010 0x0602
0x02 0001100|0000011 0x0603
0x03 0001101|0001011 0x068B
BX = 010 Event : 43
0x00 0001010|0010011 0x0513
0x01 0001010|0010100 0x0514
0x02 0001010|0010101 0x0515
0x03 0001010|0011010 0x051A
0x04 0001010|0011100 0x051C
0x05 0011100|0001000 0x0E08
BX = 011 Event : 44
0x00 0110011|0001001 0x1989
0x01 0110100|0001001 0x1A09
BX = 100 Event : 45
0x00 0010110|0101100 0x0B2C
0x01 0011001|0000000 0x0C80
0x02 0100111|0000101 0x1385
0x03 0100111|0000111 0x1387
0x04 0101000|0000101 0x1405
0x05 0101000|0000111 0x1407
0x06 0101000|0001000 0x1408
0x07 0101011|0101100 0x15AC
0x08 0101011|0000000 0x1580
0x09 0101011|0000101 0x1585
BX = 101 Event : 46
0x00 0100010|0010001 0x1111
0x01 0100011|0010001 0x1191
BX = 110 Event : 47
0x00 0011101|0000110 0x0E86
0x01 0011110|0111000 0x0F38
0x02 0011110|0111001 0x0F39
0x03 0011111|0000110 0x0F86
0x04 0100000|0111000 0x1038
0x05 0100000|0111001 0x1039
0x06 0100001|0111000 0x10B8
0x07 0100001|0111001 0x10B9
0x08 0110001|0011100 0x189C
0x09 0111001|0110100 0x1CB4
0x0a 0111001|0110101 0x1CB5
0x0b 1000011|0111000 0x21B8
0x0c 1000011|0111001 0x21B9
0x0d 1000011|0000110 0x2186
BX = 111 Event : 48
0x00 0011000|0000001 0x0C01
0x01 0011000|0111001 0x0C39
0x02 0011001|0000001 0x0C81
0x03 0011001|0111001 0x0CB9
BX = 000 Event : 49
0x00 1000101|0111111 0x22BF
BX = 001 Event : 50
BX = 010 Event : 51
0x00 0110000|0000000 0x1800
0x01 0110000|0000010 0x1802
0x02 0110001|0000000 0x1880
0x03 0110001|0000010 0x1882
0x04 0110111|0010010 0x1B92
0x05 0111000|0010010 0x1C12
0x06 0111001|0010001 0x1C91
0x07 0111001|0010010 0x1C92
0x08 0111010|0010001 0x1D11
0x09 0111010|0010010 0x1D12
0x0a 1000111|0000100 0x2384
0x0b 1000111|0000110 0x2386
0x0c 1001000|0111011 0x243B
0x0d 1001000|0111100 0x243C
0x0e 1001001|0111011 0x24BB
0x0f 1001001|0111100 0x24BC
BX = 011 Event : 52
0x00 0011010|0101101 0x0D2D
0x01 0011010|0000001 0x0D01
0x02 0011011|0101101 0x0DAD
0x03 0011011|0000001 0x0D81
BX = 100 Event : 53
BX = 101 Event : 54
BX = 110 Event : 55
0x00 0100001|0101100 0x10AC
BX = 111 Event : 56
0x00 0111010|0000101 0x1D05
0x01 0111010|0000111 0x1D07
0x02 0111100|0011010 0x1E1A
0x03 1000111|0001100 0x238C
0x04 1001010|0010001 0x2511
0x05 1001011|0000101 0x2585
0x06 1001011|0000111 0x2587
0x07 1001100|0010001 0x2611
0x08 1001101|0000101 0x2685
0x09 1001101|0000111 0x2687
0x0a 1001101|0001100 0x268C
0x0b 1001110|0010001 0x2711
0x0c 1001111|0010001 0x2791
0x0d 1010001|0001100 0x288C
0x0e 1010010|0110111 0x2937
0x0f 1010111|0010001 0x2B91
BX = 000 Event : 57
0x00 0011110|0000111 0x0F07
0x01 0100000|0000111 0x1007
0x02 0100010|0000111 0x1107
BX = 001 Event : 58
0x00 0100100|0100011 0x1223
0x01 0100101|0000001 0x1281
0x02 0100101|0000010 0x1282
0x03 0100101|0000110 0x1286
0x04 0100101|0000111 0x1287
0x05 0100111|0010100 0x1394
0x06 0100111|0010110 0x1396
0x07 0101000|0001111 0x140F
0x08 0101000|0010100 0x1414
0x09 0101001|0010100 0x1494
0x0a 0101010|0010100 0x1514
0x0b 0101011|0010100 0x1594
0x0c 0101100|0010100 0x1614
0x0d 0101101|0010100 0x1694
0x0e 0101110|0010100 0x1714
0x0f 0110011|0000000 0x1980
0x10 0110011|0000001 0x1981
0x11 0110011|0000010 0x1982
0x12 0110011|0000110 0x1986
0x13 0110011|0000111 0x1987
BX = 010 Event : 59
0x00 0100001|0110010 0x10B2
BX = 011 Event : 60
0x00 0111011|0001100 0x1D8C
BX = 100 Event : 61
BX = 101 Event : 62
0x00 0011011|0001001 0x0D89
0x01 0011011|0001010 0x0D8A
0x02 0100101|0001001 0x1289
0x03 0100101|0001010 0x128A
BX = 110 Event : 63
BX = 111 Event : 64
0x00 0110110|0100001 0x1B21
0x01 0111000|0110110 0x1C36
0x02 0111001|0110110 0x1CB6
0x03 1000000|0011000 0x2018
0x04 1000001|0011000 0x2098
0x05 1000010|0011000 0x2118
0x06 1000011|0011000 0x2198
0x07 1001100|0001110 0x260E
0x08 1001100|0011000 0x2618
BX = 000 Event : 65
BX = 001 Event : 66
0x00 0011010|0100001 0x0D21
0x01 0011010|0100010 0x0D22
0x02 0011010|0100110 0x0D26
0x03 0011010|0100111 0x0D27
BX = 010 Event : 67
0x00 0101101|0110000 0x16B0
0x01 0111010|0011111 0x1D1F
0x02 0111010|0100000 0x1D20
0x03 0111010|0100011 0x1D23
0x04 0111011|0011111 0x1D9F
0x05 0111011|0100000 0x1DA0
0x06 0111011|0100011 0x1DA3
0x07 0111100|1000111 0x1E47
0x08 0111101|1000111 0x1EC7
0x09 0111110|1000111 0x1F47
0x0a 0111111|1000111 0x1FC7
0x0b 1000010|1001100 0x214C
0x0c 1000100|0110001 0x2231
0x0d 1010010|0010001 0x2911
0x0e 1010010|0010110 0x2916
0x0f 1010010|0011111 0x291F
0x10 1010010|0100000 0x2920
0x11 1010010|0100011 0x2923
BX = 011 Event : 68
0x00 1010100|0000101 0x2A05
0x01 1010101|0000101 0x2A85
0x02 1010110|0000101 0x2B05
0x03 1010111|0000101 0x2B85
0x04 1011000|0000101 0x2C05
0x05 1011001|0000101 0x2C85
0x06 1011011|0000101 0x2D85
0x07 1011011|0001101 0x2D8D
0x08 1100011|0001101 0x318D
0x09 1100101|0000000 0x3280
0x0a 1100101|0000001 0x3281
0x0b 1100110|0000000 0x3300
0x0c 1100110|0000001 0x3301
0x0d 1100111|0001101 0x338D
0x0e 1100111|0001111 0x338F
0x0f 1101000|0110010 0x3432
0x10 1101000|0110011 0x3433
0x11 1101000|0110100 0x3434
0x12 1101000|0110101 0x3435
0x13 1101001|0110010 0x34B2
0x14 1101001|0110011 0x34B3
0x15 1101001|0110100 0x34B4
0x16 1101001|0110101 0x34B5
0x17 1101010|0111010 0x353A
0x18 1101010|0111011 0x353B
0x19 1101011|0111010 0x35BA
0x1a 1101011|0111011 0x35BB
0x1b 1101100|0111010 0x363A
0x1c 1101100|0111011 0x363B
0x1d 1110111|0001101 0x3B8D
0x1e 1110111|0001111 0x3B8F
0x1f 1111010|0000101 0x3D05
0x20 1111011|0000101 0x3D85
BX = 100 Event : 69
0x00 0100100|0001011 0x120B
BX = 101 Event : 70
0x00 0100011|0110011 0x11B3
0x01 0101111|0000111 0x1787
0x02 0110000|0000111 0x1807
0x03 0110011|0000111 0x1987
0x04 0110101|0110011 0x1AB3
BX = 110 Event : 71
0x00 0011010|0010110 0x0D16
0x01 0100111|0000110 0x1386
0x02 0101110|0000110 0x1706
0x03 0101110|0001101 0x170D
BX = 111 Event : 72
0x00 1001011|1010110 0x25D6
0x01 1011111|0101000 0x2FA8
0x02 1011111|0101001 0x2FA9
0x03 1100110|0100100 0x3324
0x04 1101000|0001111 0x340F
BX = 000 Event : 73
0x00 0010101|0110100 0x0AB4
0x01 0011001|0010101 0x0C95
0x02 0011011|0010110 0x0D96
0x03 0011011|0010111 0x0D97
0x04 0011100|0000000 0x0E00
0x05 0011100|0000001 0x0E01
0x06 0011100|0000010 0x0E02
BX = 001 Event : 74
0x00 0010110|0001100 0x0B0C
BX = 010 Event : 75
0x00 0010111|0001010 0x0B8A
0x01 0011000|0001010 0x0C0A
0x02 0011100|0010000 0x0E10
0x03 0100000|0011010 0x101A
0x04 0100100|0000101 0x1205
0x05 0101001|0001010 0x148A
BX = 011 Event : 76
0x00 1001111|0000001 0x2781
BX = 100 Event : 77
0x00 0100101|0010000 0x1290
0x01 0100101|0010010 0x1292
0x02 0100101|0010011 0x1293
0x03 0100110|0011100 0x131C
0x04 0101001|0011100 0x149C
0x05 0110010|0010111 0x1917
0x06 0110010|0011010 0x191A
0x07 0110011|0010111 0x1997
0x08 0110011|0011010 0x199A
0x09 0110100|0100011 0x1A23
0x0a 0110101|0100011 0x1AA3
BX = 101 Event : 78
0x00 0100001|0001110 0x108E
0x01 0101001|0001110 0x148E
BX = 110 Event : 79
0x00 1000111|0100110 0x23A6
0x01 1001101|0100110 0x26A6
0x02 1001110|0100110 0x2726
0x03 1011011|0000011 0x2D83
0x04 1011100|0000011 0x2E03
0x05 1011101|0000011 0x2E83
0x06 1101000|0000011 0x3403
0x07 1101000|0001000 0x3408
0x08 1101000|0001010 0x340A
BX = 111 Event : 80
0x00 0001100|0001000 0x0608
0x01 0001100|0001001 0x0609
0x02 0010001|0001000 0x0888
0x03 0010001|0001001 0x0889
0x04 0010111|0001000 0x0B88
0x05 0010111|0001001 0x0B89
0x06 0010111|0001010 0x0B8A
0x07 0011000|0001000 0x0C08
0x08 0011000|0001001 0x0C09
0x09 0011000|0001010 0x0C0A
0x0a 0011001|0000100 0x0C84
0x0b 0011010|0001001 0x0D09
0x0c 0011010|0001010 0x0D0A
0x0d 0011011|0001001 0x0D89
0x0e 0011011|0001010 0x0D8A
BX = 000 Event : 81
BX = 001 Event : 82
BX = 010 Event : 83
0x00 0100010|0011001 0x1119
BX = 011 Event : 84
0x00 0101001|1000100 0x14C4
0x01 0101010|1000100 0x1544
0x02 0101011|1000100 0x15C4
0x03 0101100|1000100 0x1644
0x04 0111000|0101000 0x1C28
BX = 100 Event : 85
BX = 101 Event : 86
0x00 0010001|0111100 0x08BC
0x01 0010010|0111100 0x093C
0x02 0010011|0111000 0x09B8
0x03 0010011|0111100 0x09BC
BX = 110 Event : 87
0x00 0100001|0000001 0x1081
0x01 0100001|0000011 0x1083
0x02 0100001|0000100 0x1084
0x03 0100101|0011011 0x129B
0x04 0100101|0011100 0x129C
0x05 0100101|0011110 0x129E
0x06 0100110|0011011 0x131B
0x07 0100110|0011100 0x131C
0x08 0100110|0011110 0x131E
0x09 0101100|0011011 0x161B
0x0a 0101100|0011100 0x161C
0x0b 0101100|0011110 0x161E
0x0c 0101100|0011111 0x161F
0x0d 0101100|0100000 0x1620
0x0e 0101101|0000001 0x1681
0x0f 0101101|0000011 0x1683
0x10 0101101|0000100 0x1684
0x11 0110000|0000001 0x1801
0x12 0110000|1001110 0x184E
0x13 0110000|1010001 0x1851
0x14 0110000|0000100 0x1804
BX = 111 Event : 88
0x00 0100000|0010000 0x1010
0x01 0101011|0001100 0x158C
0x02 0101011|0010000 0x1590
0x03 0101100|0010000 0x1610
0x04 0101110|0001100 0x170C
0x05 0101110|0010000 0x1710
0x06 0101111|0010000 0x1790
0x07 0110000|0001100 0x180C
0x08 0110000|0010000 0x1810
0x09 0111010|0001100 0x1D0C
0x0a 0111010|0010000 0x1D10
0x0b 0111011|0001100 0x1D8C
0x0c 0111011|0010000 0x1D90
0x0d 0111100|0001001 0x1E09
0x0e 0111100|0001100 0x1E0C
0x0f 0111101|0010011 0x1E93
0x10 0111110|0001100 0x1F0C
0x11 0111110|0010011 0x1F13
0x12 1000001|0001001 0x2089
0x13 1000001|0001100 0x208C
0x14 1000010|0001001 0x2109
0x15 1000011|0010011 0x2193
0x16 1000110|0001001 0x2309
0x17 1000110|0001100 0x230C
0x18 1000110|0010011 0x2313
0x19 1001100|0001001 0x2609
0x1a 1001100|0001100 0x260C
0x1b 1001100|0010011 0x2613
BX = 000 Event : 89
BX = 001 Event : 90
BX = 010 Event : 91
0x00 0100000|0000111 0x1007
0x01 0100001|0000111 0x1087
0x02 0100010|0000101 0x1105
0x03 0100010|0000110 0x1106
0x04 0100010|0000111 0x1107
0x05 0100011|0000111 0x1187
0x06 0101011|0000101 0x1585
0x07 0101011|0000110 0x1586
0x08 0101101|0000101 0x1685
0x09 0101101|0000110 0x1686
0x0a 0101101|0000111 0x1687
0x0b 0101110|0000111 0x1707
BX = 011 Event : 92
0x00 0111001|0000101 0x1C85
0x01 0111010|0000001 0x1D01
0x02 0111010|0000010 0x1D02
0x03 0111010|0000011 0x1D03
0x04 0111011|0000001 0x1D81
0x05 0111011|0000010 0x1D82
0x06 0111011|0000011 0x1D83
0x07 0111100|0000101 0x1E05
0x08 0111100|0000111 0x1E07
0x09 0111101|0000101 0x1E85
0x0a 0111101|0000111 0x1E87
0x0b 1000000|0000101 0x2005
0x0c 1000000|0000111 0x2007
BX = 100 Event : 93
0x00 0011001|0010110 0x0C96
BX = 101 Event : 94
0x00 0010101|0000000 0x0A80
0x01 0010101|0000010 0x0A82
0x02 0011011|0000000 0x0D80
0x03 0011011|0000010 0x0D82
0x04 0011100|0011010 0x0E1A
0x05 0011101|0011010 0x0E9A
0x06 0011111|0011010 0x0F9A
0x07 0100001|0100111 0x10A7
0x08 0100001|0101000 0x10A8
0x09 0100010|0100111 0x1127
0x0a 0100010|0101000 0x1128
0x0b 0101111|0011010 0x179A
BX = 110 Event : 95
0x00 0011110|0010001 0x0F11
0x01 0011110|0010100 0x0F14
0x02 0011110|0010110 0x0F16
BX = 111 Event : 96
0x00 0010110|0000001 0x0B01
0x01 0010110|0101111 0x0B2F
0x02 0010111|0000001 0x0B81
0x03 0010111|0101111 0x0BAF
0x04 0011000|0000001 0x0C01
0x05 0011000|0101111 0x0C2F
BX = 000 Event : 97
0x00 0101100|0010111 0x1617
0x01 0101100|0011011 0x161B
0x02 0110011|0001110 0x198E
0x03 0111000|0001111 0x1C0F
0x04 0111010|0001011 0x1D0B
0x05 0111110|0010111 0x1F17
0x06 0111110|0011011 0x1F1B
BX = 001 Event : 98
0x00 0111111|0110101 0x1FB5
0x01 1000001|0010010 0x2092
BX = 010 Event : 99
BX = 011 Event : 100
0x00 0101010|0011001 0x1519
