BX = 000 Event : 1
0x00 0000101|0000110|0010001001|111010100000|000000010 0x0143113D4002
0x01 0000110|0000000|0010000000|000100000000|000000001 0x018010020001
0x02 0000110|0000011|0010000000|000001011111|000000001 0x01819000BE01
0x03 0000110|0000100|0010000000|000001011111|000000010 0x01821000BE02
0x04 0000110|0000101|0010000000|000011101010|000000001 0x01829001D401
BX = 001 Event : 2
0x00 0000010|0001101|0010011001|001000100000|000000010 0x008693244002
0x01 0000011|0001000|0010000001|000000011011|111111101 0x00C4102037FD
0x02 0000110|0001001|0010010010|000001111111|111111110 0x01849240FFFE
BX = 010 Event : 3
0x00 0000100|0000111|0010000011|111111101110|111111101 0x0103907FDDFD
BX = 011 Event : 4
0x00 0000001|0000011|0010000110|111011000101|000000000 0x004190DD8A00
0x01 0000100|0010001|0010001000|000001110001|000000001 0x01089100E201
0x02 0000111|0001010|0010001011|111000000101|111111111 0x01C5117C0BFF
BX = 100 Event : 5
0x00 0000001|0000111|0010010001|000011000100|000000000 0x004392218800
0x01 0000110|0001011|0010010000|111110011110|111111110 0x0185921F3DFE
BX = 101 Event : 6
0x00 0000101|0000000|0010000110|111111111011|000000010 0x014010DFF602
0x01 0000101|0000011|0010000010|111100111100|000000011 0x0141905E7803
0x02 0000101|0001011|0010000010|111101000110|000000011 0x0145905E8C03
0x03 0000101|0110011|0010000101|000000000110|000000100 0x015990A00C04
BX = 110 Event : 7
0x00 0000111|0000010|0010000011|111100110110|000000000 0x01C1107E6C00
BX = 111 Event : 8
0x00 0000011|0001001|0010101101|000000000111|111111110 0x00C495A00FFE
0x01 0000100|0000100|0010100111|000100001011|111111111 0x010214E217FF
0x02 0001000|0001011|0010101001|111101111011|000000000 0x0205953EF600
BX = 000 Event : 9
0x00 0000010|0000010|0010100110|111101000101|111111111 0x008114DE8BFF
0x01 0000010|0000110|0010100110|111110011101|111111111 0x008314DF3BFF
0x02 0000010|0001001|0010000000|000100100100|000000001 0x008490024801
0x03 0000011|0110011|0010100010|000011100101|000000000 0x00D99441CA00
0x04 0000011|0111001|0010110000|111110110110|000000000 0x00DC961F6C00
0x05 0000100|0001000|0010101001|000011001010|111111100 0x0104152195FC
0x06 0000110|0010101|0010101100|000001001111|000000000 0x018A95809E00
0x07 0000111|0001000|0010101100|000001111001|000000001 0x01C41580F201
BX = 001 Event : 10
0x00 0000001|0000000|0010010101|000110111111|000000011 0x004012A37E03
0x01 0000001|0001001|0010010101|111001100000|111111101 0x004492BCC1FD
0x02 0000011|0000001|0010011010|111100010100|000000001 0x00C0935E2801
BX = 010 Event : 11
BX = 011 Event : 12
0x00 0000010|0001010|0010011000|000001001100|111111100 0x0085130099FC
0x01 0000010|0001011|0010011011|111010111001|000000000 0x0085937D7200
0x02 0000100|0001101|0010010110|000110011010|000000001 0x010692C33401
0x03 0000110|0000011|0010000111|111000000011|000000000 0x018190FC0600
0x04 0000110|0000110|0010000111|111000010001|111111111 0x018310FC23FF
0x05 0000110|0000111|0010000111|111001101101|111111111 0x018390FCDBFF
0x06 0000110|0010100|0010000001|000000100101|000000001 0x018A10204A01
BX = 100 Event : 13
0x00 0001000|0000010|0010000010|000101111001|000000010 0x02011042F202
0x01 0001000|0000101|0010000010|000111110000|000000001 0x02029043E001
BX = 101 Event : 14
0x00 0000001|0000100|0010010100|001000101010|000000100 0x004212845404
0x01 0000011|0000100|0010011000|000000010110|111111111 0x00C213002DFF
0x02 0000011|0000110|0010011000|111110110001|111111110 0x00C3131F63FE
0x03 0000011|0001001|0010001000|000000000110|111111110 0x00C491000DFE
0x04 0000011|0001110|0010010001|000100101001|000000000 0x00C712225200
0x05 0000011|0011011|0010010101|000000110010|111111111 0x00CD92A065FF
0x06 0000011|0011101|0010010101|000001010010|111111111 0x00CE92A0A5FF
0x07 0000011|0100111|0010010111|000011111010|111111110 0x00D392E1F5FE
0x08 0000011|0101100|0010010111|000011101010|111111110 0x00D612E1D5FE
0x09 0000011|0110001|0010001010|000001100111|000000011 0x00D89140CE03
0x0a 0000011|0110011|0010010101|111101111111|000000000 0x00D992BEFE00
0x0b 0000011|0110101|0010010101|111111000001|000000000 0x00DA92BF8200
0x0c 0000100|0010011|0010010010|111111101110|000000010 0x0109925FDC02
0x0d 0000100|0011001|0010000100|000001001011|000000011 0x010C90809603
0x0e 0000100|0011111|0010010010|111000111001|111111101 0x010F925C73FD
0x0f 0000100|0110011|0010000110|111011001101|111111110 0x011990DD9BFE
0x10 0000100|1000001|0010001110|000110111101|000000100 0x012091C37A04
0x11 0000100|1000010|0010001110|000000101010|000000000 0x012111C05400
0x12 0000101|0010110|0010000011|000100011011|000000011 0x014B10623603
BX = 110 Event : 15
0x00 0000101|0000010|0010010110|111110000110|111111111 0x014112DF0DFF
0x01 0000101|0000011|0010010110|110111000100|000000001 0x014192DB8801
0x02 0000101|0010100|0010010111|000000100110|000000001 0x014A12E04C01
BX = 111 Event : 16
0x00 0000011|0010011|0010010000|000000011111|111111110 0x00C992003FFE
0x01 0001000|0001100|0010000111|111110111001|000000010 0x020610FF7202
BX = 000 Event : 17
BX = 001 Event : 18
0x00 0000010|0000011|0010111000|111101010000|111111111 0x0081971EA1FF
0x01 0000100|0010100|0010100001|000011111001|000000011 0x010A1421F203
0x02 0000100|0011000|0010100010|000011111100|000000000 0x010C1441F800
0x03 0000100|0011110|0010011101|000010110010|000000001 0x010F13A16401
0x04 0000101|0000001|0010011011|111101011000|000000001 0x0140937EB001
0x05 0000101|0000101|0010011100|000010101011|000000001 0x014293815601
0x06 0000101|0000110|0010011011|111110010010|000000001 0x0143137F2401
0x07 0000101|0001010|0010011100|000001100110|000000001 0x01451380CC01
BX = 010 Event : 19
BX = 011 Event : 20
0x00 0000001|0000101|0010000100|000100111011|000000001 0x004290827601
0x01 0000001|0000110|0010000100|111111010001|000000000 0x0043109FA200
0x02 0000001|0000111|0010000100|111111001101|000000001 0x0043909F9A01
0x03 0000110|0001000|0010000001|001000110000|000000011 0x018410246003
0x04 0000110|0001100|0010000001|000101101111|000000011 0x01861022DE03
0x05 0000111|0011100|0010000010|000010001101|000000000 0x01CE10411A00
0x06 0000111|0011101|0010000010|000001011111|000000000 0x01CE9040BE00
0x07 0000111|0101000|0010000010|000000001010|000000010 0x01D410401402
0x08 0000111|0101100|0010000010|000001010000|000000001 0x01D61040A001
0x09 0000111|0101101|0010000010|000000101100|000000001 0x01D690405801
BX = 100 Event : 21
0x00 0000110|0001110|0010011010|000010010000|000000001 0x018713412001
0x01 0000110|0001111|0010100001|000000011000|000000000 0x018794203000
BX = 101 Event : 22
0x00 0000001|0000100|0010000001|111010111010|111111111 0x0042103D75FF
0x01 0000111|0001010|0010010010|000100100011|111111111 0x01C5124247FF
BX = 110 Event : 23
