BX = 000 Event : 1
0x00 0001000|0000101|0110011101|000000001111|0010101 0x080ACE80795
BX = 001 Event : 2
0x00 0000111|0000010|0110011000|000000111100|1101001 0x0704CC01E69
0x01 0000111|0000011|0110011000|000001000110|1100011 0x0706CC02363
BX = 010 Event : 3
0x00 0001000|0000101|0110000010|111111100010|0000101 0x080AC17F105
BX = 011 Event : 4
0x00 0000111|0010100|0110011100|000000011100|1011001 0x0728CE00E59
0x01 0000111|0010101|0110011100|000000000111|1010110 0x072ACE003D6
0x02 0001001|0100110|0110011101|000000100000|1000011 0x094CCE81043
BX = 100 Event : 5
0x00 0001000|0000110|0110010100|000000001011|0010000 0x080CCA00590
BX = 101 Event : 6
0x00 0001000|0001101|0110010100|111111110110|0000000 0x081ACA7FB00
0x01 0001000|0100001|0110010111|000000000100|1101001 0x0842CB80269
0x02 0001001|0000111|0110010001|000000010100|1111100 0x090EC880A7C
0x03 0001001|0001000|0110010001|000000010010|1111110 0x0910C88097E
0x04 0001001|0001100|0110010001|000000011110|1111110 0x0918C880F7E
0x05 0001001|0001101|0110010001|000000010001|0000000 0x091AC880880
0x06 0001001|0010000|0110010001|000000011010|0000001 0x0920C880D01
0x07 0001001|0010001|0110010001|000000001111|0000001 0x0922C880781
BX = 110 Event : 7
0x00 0001000|0010001|0110000011|000000011101|0001011 0x0822C180E8B
BX = 111 Event : 8
0x00 0001001|0110000|0110010011|000000000000|0000000 0x0960C980000
0x01 0001001|0110001|0110010011|000000000010|1111111 0x0962C98017F
BX = 000 Event : 9
BX = 001 Event : 10
BX = 010 Event : 11
BX = 011 Event : 12
0x00 0001000|0010011|0110011011|111111000110|0100001 0x0826CDFE321
BX = 100 Event : 13
BX = 101 Event : 14
BX = 110 Event : 15
0x00 0001000|0001111|0110010110|111111101101|1101101 0x081ECB7F6ED
0x01 0001000|0010000|0110010110|111111100010|1110001 0x0820CB7F171
0x02 0001001|0000011|0110010010|111111110111|0000000 0x0906C97FB80
BX = 111 Event : 16
0x00 0000111|0010001|0110000100|111111110111|1111000 0x0722C27FBF8
BX = 000 Event : 17
0x00 0000111|0000011|0110000010|000000100010|0011001 0x0706C101119
0x01 0000111|0000100|0110000010|000000011101|0010110 0x0708C100E96
BX = 001 Event : 18
BX = 010 Event : 19
BX = 011 Event : 20
0x00 0001001|0001011|0110001001|111111101101|1110101 0x0916C4FF6F5
0x01 0001001|0001100|0110001001|111111111101|1110101 0x0918C4FFEF5
0x02 0001001|0010101|0110010101|111110100100|1110111 0x092ACAFD277
0x03 0001001|0010110|0110010101|111111110101|0101101 0x092CCAFFAAD
BX = 100 Event : 21
BX = 101 Event : 22
BX = 110 Event : 23
0x00 0001001|0000101|0110110010|111111111010|1111110 0x090AD97FD7E
0x01 0001001|0000110|0110110010|111111111101|1111110 0x090CD97FEFE
BX = 111 Event : 24
0x00 0001000|0001000|0110100101|000000001011|1111111 0x0810D2805FF
BX = 000 Event : 25
0x00 0001000|0001010|0110000000|000000110111|1010101 0x0814C001BD5
0x01 0001000|0010010|0110000000|000000110000|1010100 0x0824C001854
0x02 0001000|0010110|0110101011|000000000101|0000001 0x082CD580281
0x03 0001000|0011000|0110101011|000000000100|0000000 0x0830D580200
BX = 001 Event : 26
BX = 010 Event : 27
0x00 0000111|0010100|0110011101|111111011111|0001010 0x0728CEFEF8A
BX = 011 Event : 28
0x00 0001000|0000010|0110000011|000000010001|1100100 0x0804C1808E4
BX = 100 Event : 29
BX = 101 Event : 30
0x00 0001001|0001000|0110001110|000000000001|0000011 0x0910C700083
0x01 0001001|0001001|0110001110|000000010000|0000001 0x0912C700801
BX = 110 Event : 31
0x00 0001000|0001110|0110001100|000000000011|1111111 0x081CC6001FF
0x01 0001000|0010011|0110001100|000000000010|1111111 0x0826C60017F
BX = 111 Event : 32
0x00 0001000|0000111|0110000111|000000101001|0011000 0x080EC381498
0x01 0001001|0000101|0110010101|000000000011|0000000 0x090ACA80180
0x02 0001010|0000000|0110010111|000000000011|0000000 0x0A00CB80180
0x03 0001010|0000001|0110010111|111111111111|0000001 0x0A02CBFFF81
0x04 0001010|0000011|0110010111|000000000101|1111111 0x0A06CB802FF
0x05 0001010|0000100|0110010111|000000000000|0000000 0x0A08CB80000
0x06 0001010|0001010|0110010111|000000001011|0000000 0x0A14CB80580
0x07 0001010|0001011|0110010111|000000001001|1111111 0x0A16CB804FF
0x08 0001010|0001101|0110010111|000000001100|0000000 0x0A1ACB80600
0x09 0001010|0001110|0110010111|000000001000|0000000 0x0A1CCB80400
0x0a 0001010|0010000|0110010111|000000011110|1111110 0x0A20CB80F7E
0x0b 0001010|0010001|0110010111|000000011101|1111110 0x0A22CB80EFE
BX = 000 Event : 33
BX = 001 Event : 34
BX = 010 Event : 35
0x00 0001000|0000111|0110001010|111111110110|0000000 0x080EC57FB00
0x01 0001000|0001010|0110010010|000000011110|0010110 0x0814C900F16
BX = 011 Event : 36
BX = 100 Event : 37
0x00 0001001|0011101|0110010010|000000000000|0000000 0x093AC900000
0x01 0001001|0011110|0110010010|000000000010|1111111 0x093CC90017F
BX = 101 Event : 38
BX = 110 Event : 39
0x00 0001001|0001111|0110001110|000001000101|1000010 0x091EC7022C2
0x01 0001011|0000000|0110001111|000001001000|0110100 0x0B00C782434
BX = 111 Event : 40
BX = 000 Event : 41
BX = 001 Event : 42
0x00 0001001|0001111|0110110101|111111111110|0000001 0x091EDAFFF01
BX = 010 Event : 43
0x00 0001000|0001110|0110011011|000000000110|1011010 0x081CCD8035A
BX = 011 Event : 44
BX = 100 Event : 45
BX = 101 Event : 46
0x00 0001001|0000100|0110001111|000000000011|1111111 0x0908C7801FF
0x01 0001001|0001111|0110011000|000001011100|0001100 0x091ECC02E0C
0x02 0001001|0010010|0110001101|000000000111|0000101 0x0924C680385
0x03 0001001|0010100|0110001101|000000010000|0000010 0x0928C680802
0x04 0001001|0010110|0110001101|111111111111|0000001 0x092CC6FFF81
0x05 0001001|0011110|0110110100|000000000100|0000010 0x093CDA00202
0x06 0001001|0011111|0110110100|000000000111|0000011 0x093EDA00383
0x07 0001001|0100011|0110110100|000000000110|0000000 0x0946DA00300
0x08 0001001|0100100|0110110100|000000001000|0000011 0x0948DA00403
0x09 0001001|0101000|0110111000|111111000010|1111110 0x0950DC7E17E
BX = 110 Event : 47
0x00 0001000|0010100|0110101100|000000000100|1111001 0x0828D600279
0x01 0001010|0000100|0110000101|000000100011|0010101 0x0A08C281195
BX = 111 Event : 48
BX = 000 Event : 49
0x00 0001001|0001100|0110010111|000000001010|1111101 0x0918CB8057D
0x01 0001001|0010110|0110011001|111111010011|0000000 0x092CCCFE980
0x02 0001001|0010111|0110011001|111111110000|0000111 0x092ECCFF807
0x03 0001001|0011110|0110011011|000000000001|0000000 0x093CCD80080
0x04 0001001|0100010|0110011000|000000001010|0000000 0x0944CC00500
0x05 0001001|0100011|0110011000|000000000111|0000011 0x0946CC00383
BX = 001 Event : 50
BX = 010 Event : 51
0x00 0001011|0000001|0110010011|000000000011|1111110 0x0B02C9801FE
BX = 011 Event : 52
0x00 0001010|0010110|0110010101|000000000010|1111111 0x0A2CCA8017F
0x01 0001010|0010111|0110010101|000000000110|1111110 0x0A2ECA8037E
BX = 100 Event : 53
0x00 0001001|0010001|0110000001|000000011010|0000011 0x0922C080D03
0x01 0001001|0011011|0110000001|000000010001|1111011 0x0936C0808FB
BX = 101 Event : 54
