BX = 000 Event : 1
0x00 0000010|0001100|01001111110100|001011000000101111|1101111001|00000111001111 0x010C4FD0B02FDE41CF
0x01 1001100|0110001|01000010110011|001010011100001111|0010101011|11110110111101 0x263142CCA70F2AFDBD
0x02 0101110|0000101|00000011111011|001010000000011100|1111010100|00000011000000 0x170503ECA01CF500C0
0x03 0101110|0001000|00000011010100|001010000000000000|1110101001|00000011111011 0x17080350A000EA40FB
0x04 0010110|0000111|10110010101010|001001010001101100|0001000001|00000001110001 0x0B07B2A8946C104071
0x05 0010110|0001010|10111011110101|001001011000100001|1101000110|00000111000001 0x0B0ABBD49621D181C1
BX = 001 Event : 2
0x00 0001010|0010011|11011001110001|001001001001000111|0010101110|00001001100100 0x0513D9C492472B8264
0x01 0010110|0000011|11011110011100|001001001110110101|1111101100|11111101110101 0x0B03DE7093B5FB3F75
0x02 0101100|0100011|10101101000000|001000100010001010|1111111111|11110100101111 0x1623AD00888AFFFD2F
0x03 0101100|0100111|10101101110011|001000100010110111|1111111100|11110100110011 0x1627ADCC88B7FF3D33
0x04 0101111|0100011|11100010100000|001001101001010111|0000101011|11110100001100 0x17A3E2809A570AFD0C
0x05 0101111|0100111|11110001001101|001001110100111110|0000101111|11110100000110 0x17A7F1349D3E0BFD06
0x06 0001100|0000010|11010101111111|001001111011001000|1100100000|00000000010000 0x0602D5FC9EC8C80010
0x07 0001101|0000100|01010000010100|001011011101001100|1100100110|00000000011110 0x06845050B74CC9801E
BX = 010 Event : 3
0x00 0000111|0001001|00101000101010|001010001001110110|0011111000|00000110001010 0x038928A8A2763E018A
0x01 0001001|0001111|10100111111011|001000111100001000|0000001001|00001110011000 0x048FA7EC8F08024398
0x02 0011001|0000101|11000100111110|001001011011001000|1100101100|00000110111100 0x0C85C4F896C8CB01BC
0x03 0011010|0000100|00111101010100|001011100101001001|1110101011|00000100111011 0x0D043D50B949EAC13B
BX = 011 Event : 4
0x00 0100011|0001000|10111001001100|001000101001111010|0001000101|00000010000101 0x1188B9308A7A114085
0x01 0110111|1000011|00100000110000|001001111110101000|1110010101|11110011100101 0x1BC320C09FA8E57CE5
0x02 0111110|1000011|00110001011101|001010010011111000|0001100000|11110001000101 0x1F433174A4F8183C45
0x03 1000100|1010000|01001010010011|001010101111100111|1101001011|11111011110100 0x22504A4CABE7D2FEF4
0x04 1000100|1010110|01000110100000|001010101100100101|1100100101|11111100100100 0x22564680AB25C97F24
0x05 1000101|1010000|01000001000001|001010100011100010|1101101101|11111011011010 0x22D04104A8E2DB7EDA
0x06 1000101|1010110|00111011001111|001010011110110101|1101001001|11111100000110 0x22D63B3CA7B5D27F06
0x07 1000110|0000000|01010011000111|001010111100101111|1101101010|11111100111000 0x2300531CAF2FDABF38
0x08 1000110|1010000|01010110011100|001010111111011011|0000110010|11111001000011 0x23505670AFDB0CBE43
0x09 1000110|1010110|01010100110111|001010111110001001|0000100110|11111001010001 0x235654DCAF8909BE51
0x0a 1000110|1011010|01010011010110|001010111100111011|1101100101|11111100111111 0x235A5358AF3BD97F3F
0x0b 0000101|0011000|00100110101001|001010011000101110|1111110111|00001000100011 0x029826A4A62EFDC223
0x0c 0000101|0011101|00101000111100|001010011010101011|1110010001|00001010011011 0x029D28F0A6ABE4429B
0x0d 1000100|1010100|00000110001001|001001111001010010|1110001101|11111010100001 0x225406249E52E37EA1
0x0e 1000110|1010100|00010000110000|001010000110111001|0001111011|11110111101000 0x235410C0A1B91EFDE8
0x0f 1000110|1010111|00100010000000|001010010100111001|0000010011|11111001101000 0x23572200A53904FE68
0x10 1001000|1010100|00010011111011|001010001010111110|0011000100|11110110101111 0x245413ECA2BE313DAF
0x11 1001000|1010111|00100110011011|001010011010011100|0001010101|11111000110011 0x2457266CA69C157E33
0x12 0110100|0111010|11000100000111|001000111110011111|0000101010|11101100011110 0x1A3AC41C8F9F0ABB1E
0x13 0110111|1000101|10111000101101|001000101000110101|1101010110|11110100110011 0x1BC5B8B48A35D5BD33
0x14 0111011|1000100|10101110000000|001000110100101000|0001000001|11110001110010 0x1DC4AE008D28107C72
0x15 0111101|1000100|10101101011100|001000110011111010|0000111000|11110001111001 0x1EC4AD708CFA0E3C79
0x16 0111101|1000101|11011111001110|001001011011000001|0000011101|11110010011000 0x1EC5DF3896C1077C98
0x17 0111110|1000101|11001111111010|001001000111000101|0000100001|11110010010101 0x1F45CFE891C5087C95
0x18 1000011|1001110|10101110101010|001000011111110011|1110011010|11111001110111 0x21CEAEA887F3E6BE77
0x19 1000110|1001110|11011011010100|001001011011100101|0010110010|11110110100100 0x234EDB5096E52CBDA4
0x1a 1000110|1010001|11001110111100|001001010001100011|0011001111|11110110000000 0x2351CEF0946333FD80
0x1b 1000110|1011001|11100101101011|001001100011111110|1110010100|11111100000100 0x2359E5AC98FEE53F04
0x1c 1001010|1011001|11100100100110|001001100010100011|0001001011|11111001111011 0x2559E49898A312FE7B
0x1d 0000101|0011000|00111011101000|001010110011001000|0000000011|00001000011000 0x02983BA0ACC800C218
0x1e 0000101|0011101|00111100100110|001010110011111101|1110011111|00001010001111 0x029D3C98ACFDE7C28F
0x1f 0001010|0011101|01000011000000|001010111100001101|0011010001|00000110100001 0x051D4300AF0D3441A1
0x20 0010110|1010100|00100010101111|001010011110000001|0010101001|11110111000100 0x0B5422BCA7812A7DC4
0x21 0010110|1010111|00110010010010|001010101001010111|0001011011|11111000101111 0x0B573248AA5716FE2F
0x22 0000101|0010100|11101011100110|001001101111011100|0010101000|00000101010111 0x0294EB989BDC2A0157
0x23 0000101|0010101|11101011010011|001001101111001100|0010100010|00000101011101 0x0295EB4C9BCC28815D
0x24 0000101|0010110|11101011011001|001001101111010001|0010011101|00000101100100 0x0296EB649BD1274164
0x25 0000101|0011010|11110000010111|001001110011011110|1111100011|00001001000000 0x029AF05C9CDEF8C240
0x26 0001010|0011010|11111011100110|001010000010010100|0100000000|00000101101000 0x051AFB98A094400168
0x27 0101100|1000100|11001110100010|001001011110100110|1100111111|11110100111000 0x1644CE8897A6CFFD38
0x28 0101101|1000100|11010000001110|001001100000110001|1101001010|11110100110000 0x16C4D0389831D2BD30
0x29 0110000|1000100|11111000011100|001010010100100011|0010011001|11110000101010 0x1844F870A523267C2A
0x2a 0000100|0011100|10111110100111|001001001111111010|1101100110|00001010111100 0x021CBE9C93FAD982BC
0x2b 0001010|0011100|11000000101010|001001010010100001|0011010010|00000110100001 0x051CC0A894A13481A1
0x2c 0001010|0100010|10111010111010|001001001101110111|0001000010|00001001010010 0x0522BAE89377108252
0x2d 0001011|0100010|11010011001100|001001101101101111|0010001011|00001000011011 0x05A2D3309B6F22C21B
