BX = 000 Event : 1
0x00 0001000|0001010|0100010001|000001001110|000000001 0x020522209C01
BX = 001 Event : 2
0x00 0000111|0000010|0101001001|000001100100|000000000 0x01C12920C800
0x01 0000111|0000011|0101001001|000011111100|000000000 0x01C1A921F800
0x02 0001001|0010010|0100100101|000001000100|111111110 0x024924A089FE
BX = 010 Event : 3
BX = 011 Event : 4
0x00 0000110|0010010|0100001101|000000101110|111111110 0x018921A05DFE
0x01 0000111|0001011|0100001011|000000011100|000000001 0x01C5A1603801
0x02 0000111|0100111|0100101000|000010100110|000000001 0x01D3A5014C01
0x03 0000111|0101100|0100010111|111100011001|000000010 0x01D622FE3202
0x04 0001000|0000111|0100010000|000001010000|000000001 0x0203A200A001
0x05 0001000|0001000|0100010000|000001110001|000000001 0x02042200E201
0x06 0001000|0001010|0100001100|111111010000|000000001 0x0205219FA001
BX = 100 Event : 5
0x00 0000111|0000111|0100000110|111111101100|000000010 0x01C3A0DFD802
BX = 101 Event : 6
0x00 0000101|0010001|0100000000|000100001110|000000000 0x0148A0021C00
0x01 0000101|0010010|0100000000|111100011001|111111101 0x0149201E33FD
0x02 0000101|0010100|0100000000|000000101101|000000011 0x014A20005A03
0x03 0000101|0011010|0100000000|111111011000|000000000 0x014D201FB000
0x04 0000101|0011100|0100000000|000000110111|000000011 0x014E20006E03
0x05 0000110|0001010|0100001000|111101010011|111111101 0x0185211EA7FD
0x06 0001001|0000001|0100100111|111011001001|111111111 0x0240A4FD93FF
0x07 0001001|0000010|0100100111|111011111101|111111110 0x024124FDFBFE
BX = 110 Event : 7
0x00 0000100|0001110|0100101000|000010110011|111111110 0x0107250167FE
0x01 0000110|0000001|0100101001|000011000011|111111110 0x0180A52187FE
0x02 0000110|0000010|0100101001|000011001011|111111110 0x0181252197FE
0x03 0000111|0000010|0100000000|111111001100|000000011 0x01C1201F9803
0x04 0001001|0001000|0100011010|000000111000|000000000 0x024423407000
0x05 0001001|0001001|0100011010|000000000000|000000000 0x0244A3400000
0x06 0001001|0001010|0100011010|000001101010|000000000 0x02452340D400
0x07 0001001|0001011|0100011010|000001000010|000000000 0x0245A3408400
BX = 111 Event : 8
0x00 0000110|0000110|0100110010|000011101000|111111101 0x01832641D1FD
0x01 0000111|0000001|0100000011|000001010110|000000001 0x01C0A060AC01
0x02 0000111|0000010|0100011011|000010000011|111111111 0x01C1236107FF
0x03 0001000|0000100|0100011101|000001000010|000000000 0x020223A08400
0x04 0001000|0000101|0100011101|000001011110|000000001 0x0202A3A0BC01
0x05 0001000|0000110|0101001001|000001100100|000000001 0x02032920C801
0x06 0001000|0001011|0100000111|000000001111|000000011 0x0205A0E01E03
0x07 0001001|0000101|0100100001|000010000110|111111110 0x0242A4210DFE
0x08 0001001|0001011|0100100011|111011100001|000000001 0x0245A47DC201
0x09 0001001|0010110|0100100011|000001000110|111111110 0x024B24608DFE
BX = 000 Event : 9
0x00 0000101|0001101|0100111010|111111101000|000000000 0x0146A75FD000
0x01 0000110|0001001|0100111011|111110100110|000000000 0x0184A77F4C00
0x02 0000110|0010101|0100101110|000000111111|111111111 0x018AA5C07FFF
0x03 0000110|0010110|0100101011|111110101000|000000001 0x018B257F5001
0x04 0000111|0001000|0100101110|000001010001|111111111 0x01C425C0A3FF
0x05 0001001|0010111|0100001010|111111010011|000000000 0x024BA15FA600
0x06 0001010|0000011|0100101100|000000010111|111111111 0x0281A5802FFF
BX = 001 Event : 10
0x00 0000111|0000001|0100001110|111111010110|111111111 0x01C0A1DFADFF
0x01 0000111|0000011|0100001110|111111110011|111111111 0x01C1A1DFE7FF
BX = 010 Event : 11
0x00 0000101|0000000|0100000001|000000000011|000000000 0x014020200600
0x01 0000101|0001011|0100011110|111111101101|000000010 0x0145A3DFDA02
0x02 0000111|0010010|0100010110|111101001000|111111110 0x01C922DE91FE
BX = 011 Event : 12
0x00 0000101|0000110|0100000011|111111000011|000000011 0x0143207F8603
0x01 0000110|0011010|0100110010|111110001111|000000010 0x018D265F1E02
BX = 100 Event : 13
0x00 0000100|0000101|0100011000|111011010111|111111110 0x0102A31DAFFE
0x01 0000100|0000110|0100011000|111010101001|111111110 0x0103231D53FE
0x02 0000100|0000111|0100011000|111101011101|111111101 0x0103A31EBBFD
0x03 0000100|0001000|0100011000|111101110101|111111101 0x0104231EEBFD
0x04 0000100|0001001|0100011011|000001111010|111111111 0x0104A360F5FF
0x05 0001000|0000010|0100000111|000001011100|000000011 0x020120E0B803
0x06 0001000|0000101|0100000111|000010001011|000000011 0x0202A0E11603
BX = 101 Event : 14
0x00 0000110|0000001|0100100000|111110111100|000000000 0x0180A41F7800
0x01 0000110|0000010|0100100000|111111101100|000000000 0x0181241FD800
0x02 0000111|0010001|0100010010|111110111111|111111110 0x01C8A25F7FFE
0x03 0000111|0010100|0100011010|000000011100|000000010 0x01CA23403802
0x04 0000111|0010110|0100100110|111100000110|111111111 0x01CB24DE0DFF
0x05 0000111|0010111|0100011010|111110000110|000000000 0x01CBA35F0C00
0x06 0000111|0011111|0100011010|111111011101|000000001 0x01CFA35FBA01
0x07 0000111|0100010|0100011010|111101000110|000000000 0x01D1235E8C00
0x08 0001000|0000011|0100100010|000101011001|111111111 0x0201A442B3FF
BX = 110 Event : 15
0x00 0000101|0000100|0101000110|111101001000|111111110 0x014228DE91FE
BX = 111 Event : 16
0x00 0000111|0000011|0100010011|111110000011|000000000 0x01C1A27F0600
0x01 0000111|0000100|0100010011|111111010011|000000000 0x01C2227FA600
0x02 0000111|0001010|0100010001|000000010101|111111111 0x01C522202BFF
0x03 0001000|0001100|0100001110|111111010011|000000000 0x020621DFA600
0x04 0001001|0010010|0100101100|000010110000|111111111 0x0249258161FF
BX = 000 Event : 17
0x00 0000110|0010011|0100101011|000010001111|000000000 0x0189A5611E00
0x01 0000110|0100000|0100001010|000010001101|000000001 0x019021411A01
0x02 0000111|0000011|0100010111|111011101111|000000010 0x01C1A2FDDE02
0x03 0000111|0000100|0100010111|111011110100|000000010 0x01C222FDE802
0x04 0000111|0000110|0100100010|111010110000|111111111 0x01C3245D61FF
0x05 0000111|0001000|0100000000|000000011111|000000000 0x01C420003E00
0x06 0001000|0000000|0100001110|000010100011|000000001 0x020021C14601
0x07 0001000|0000001|0100001110|000100000000|000000001 0x0200A1C20001
0x08 0001001|0000001|0100010000|111101110100|000000000 0x0240A21EE800
BX = 001 Event : 18
0x00 0000110|0000001|0100000111|000000011111|000000011 0x0180A0E03E03
BX = 010 Event : 19
0x00 0000111|0001011|0100010010|000001011101|000000001 0x01C5A240BA01
0x01 0000111|0001101|0100101011|111011100101|000000010 0x01C6A57DCA02
0x02 0001000|0001000|0100010111|000000011110|111111111 0x020422E03DFF
BX = 011 Event : 20
0x00 0000110|0011111|0100000100|000100110101|000000001 0x018FA0826A01
0x01 0000110|0100101|0100000101|000011011010|111111111 0x0192A0A1B5FF
0x02 0000110|0100110|0100010110|111111011111|000000011 0x019322DFBE03
0x03 0000111|0011100|0100000001|111111110101|111111111 0x01CE203FEBFF
0x04 0000111|0011101|0100000111|000000000111|000000000 0x01CEA0E00E00
0x05 0000111|0101000|0100000000|111101110010|000000000 0x01D4201EE400
0x06 0000111|0101100|0100000111|000000001011|000000001 0x01D620E01601
0x07 0000111|0101101|0100000111|111111110101|000000001 0x01D6A0FFEA01
BX = 100 Event : 21
0x00 0000110|0001010|0100011001|111010111100|000000011 0x0185233D7803
0x01 0000110|0010110|0100010010|000100000000|000000001 0x018B22420001
0x02 0000110|0010111|0100010010|000010111111|000000001 0x018BA2417E01
0x03 0000111|0000101|0100010111|000010111011|111111101 0x01C2A2E177FD
0x04 0001000|0000101|0100001111|000011001010|000000001 0x0202A1E19401
0x05 0001000|0000110|0100001111|000001011011|000000001 0x020321E0B601
BX = 101 Event : 22
0x00 0000101|0000011|0100000000|111101010111|000000000 0x0141A01EAE00
0x01 0000110|0001100|0100110110|000011011110|000000011 0x018626C1BC03
0x02 0000111|0001010|0100111010|000001101000|111111110 0x01C52740D1FE
BX = 110 Event : 23
0x00 0000101|0001110|0100001111|000001100001|000000011 0x014721E0C203
0x01 0000110|0000100|0101001110|000000100100|000000001 0x018229C04801
0x02 0001000|0001010|0101001001|000000000100|000000010 0x020529200802
0x03 0001000|0001100|0100100111|111110011011|000000000 0x020624FF3600
0x04 0001001|0000100|0101010100|111101100011|111111110 0x02422A9EC7FE
BX = 111 Event : 24
0x00 0000110|0010100|0100001001|000000001011|111111111 0x018A212017FF
0x01 0000110|0010101|0100001001|000010000001|111111111 0x018AA12103FF
0x02 0000110|0011000|0100001001|000000000001|111111111 0x018C212003FF
0x03 0000110|0011001|0100001001|000010001001|111111111 0x018CA12113FF
BX = 000 Event : 25
0x00 0000110|0000001|0101000011|000011100000|000000010 0x0180A861C002
0x01 0000110|0000011|0101000011|000010000110|000000011 0x0181A8610C03
0x02 0000110|0000101|0101001000|000000111010|000000000 0x0182A9007400
0x03 0000110|0000110|0101001000|000000000100|000000000 0x018329000800
0x04 0000110|0010110|0101000111|000000100100|000000000 0x018B28E04800
0x05 0000111|0000000|0100000101|000001000110|000000001 0x01C020A08C01
0x06 0000111|0000001|0100000101|000011101110|000000001 0x01C0A0A1DC01
0x07 0000111|0000011|0100000101|111011000110|000000011 0x01C1A0BD8C03
0x08 0000111|0000100|0100000101|000010000110|000000001 0x01C220A10C01
0x09 0000111|0001010|0100101000|111101101010|000000000 0x01C5251ED400
0x0a 0000111|0001011|0100101000|111110001101|000000000 0x01C5A51F1A00
0x0b 0000111|0001100|0100101000|111111101000|000000000 0x01C6251FD000
0x0c 0000111|0001101|0100101000|111111110010|000000000 0x01C6A51FE400
0x0d 0000111|0010100|0101001011|000001000110|111111111 0x01CA29608DFF
0x0e 0001001|0000000|0100111110|000010110110|000000000 0x024027C16C00
0x0f 0001001|0000011|0100111110|000010001010|000000000 0x0241A7C11400
0x10 0001001|0000101|0101001101|111110100100|111111111 0x0242A9BF49FF
0x11 0001001|0010010|0100001001|000001110001|111111111 0x02492120E3FF
BX = 001 Event : 26
0x00 0000111|0000011|0100011000|000010110011|111111110 0x01C1A30167FE
0x01 0000111|0000100|0100011000|000010010111|111111110 0x01C223012FFE
0x02 0000111|0000101|0100011000|000000110101|111111110 0x01C2A3006BFE
