BX = 000 Event : 0
00 0000000|001000010001|01010011111110|000 0x00422a7f0
01 0000010|000101110001|01000111000010|000 0x042e28e10
02 0000100|000011010101|01101011010010|110 0x081aad696
03 0001101|000001111011|01000001000010|000 0x1a0f68210
04 0001101|000010000101|01000000010010|001 0x1a10a8091
05 0001100|000010010010|01000011001001|111 0x18124864f
06 0001010|000001111110|01011000010001|110 0x140fcb08e
07 0001101|000010000010|01000010010000|110 0x1a1048486
08 0001101|000010110111|01101000110000|010 0x1a16ed182
09 0000010|000001110100|01000101010101|001 0x040e88aa9
0a 0000011|000001010011|01000001011010|110 0x060a682d6
0b 0000011|000001001110|01101000010100|101 0x0609cd0a5
0c 0000010|000001010001|01001000001010|011 0x040a29053
0d 0000010|000001110001|01100100000110|011 0x040e2c833
0e 0001010|111111100101|01001000100000|000 0x15fca9100
0f 0001010|000000001110|01001001110100|000 0x1401c93a0
10 0001011|000000100100|01000111100000|001 0x160488f01
11 0000001|111110111011|01001010110101|010 0x03f7695aa
12 0000010|111110011101|01100101000100|011 0x05f3aca23
13 0001010|111101110111|01001111111111|000 0x15eee9ff8
14 0001010|111101010111|01011001000001|010 0x15eaeb20a
15 0001010|111011010110|01001110101101|101 0x15dac9d6d
16 0000001|111001011110|01011000100110|101 0x03cbcb135
17 0001010|111001000010|01001100011101|010 0x15c8498ea
18 0000001|110110111110|01011110111110|111 0x03b7cbdf7
19 0000001|110111011111|01011110110101|001 0x03bbebda9
1a 0000010|110111100010|01100000110111|111 0x05bc4c1bf
1b 0000011|110111111101|01101001010111|001 0x07bfad2b9
1c 0000011|110111010000|01101001000001|010 0x07ba0d20a
1d 0000010|110110111110|01100011101110|101 0x05b7cc775
