BX = 000 Event : 0
00 0011000|01111010|01101010011111001|1010 0x30f4d4f9a
01 0011101|01101011|01101011001010011|1100 0x3ad6d653c
02 0011101|01110001|01101010111011101|1100 0x3ae2d5ddc
03 0011000|01100000|01100010110100000|0000 0x30c0c5a00
04 0011000|01100110|01101011101001010|1010 0x30ccd74aa
05 0011101|01010111|01101100100111000|0100 0x3aaed9384
06 0011101|01011100|01101011111101010|1011 0x3ab8d7eab
07 0011000|01010001|01101100001111000|1010 0x30a2d878a
08 0011101|01000111|01101101100101110|1100 0x3a8edb2ec
09 0011000|00111100|01101110000110011|1011 0x3078dc33b
0a 0011001|00110111|01101110001011101|1010 0x326edc5da
0b 0011101|00101101|01101111000001010|1010 0x3a5ade0aa
0c 0011101|00110010|01101110100111010|1010 0x3a64dd3aa
0d 0011001|00100010|01101111001010110|1001 0x3244de569
0e 0011101|00001000|01101010011001100|1010 0x3a10d4cca
0f 1100110|00011000|01001100100000010|1001 0xcc3099029
