BX = 000 Event : 0
00 1111101|011111100110|01101000001111|000 0xfafccd078
01 0010111|011111011111|01110000010000|111 0x2efbee087
02 1101111|011111101010|01101110000100|001 0xdefd4dc21
03 1101011|011111101100|01111100000011|111 0xd6fd8f81f
04 0011001|011111011111|01110000101011|010 0x32fbee15a
05 1111001|011111101000|01101110110010|110 0xf2fd0dd96
06 1100000|011111101111|01100011100110|010 0xc0fdec732
07 0010011|001011101111|01101010011001|011 0x265ded4cb
08 0000000|011010110110|01101010011101|001 0x00d6cd4e9
09 0000110|011010110101|01111010100100|010 0x0cd6af522
0a 0010001|001011110001|01110110001111|011 0x225e2ec7b
0b 0011101|001000001101|01100111010100|111 0x3a41acea7
0c 0001010|010110101101|01111000000001|001 0x14b5af009
0d 0100100|000110110011|01111101001100|010 0x48366fa62
0e 0011001|010000010000|01101110010001|001 0x32820dc89
0f 1111000|000110000101|01111101110010|111 0xf030afb97
10 1110101|000110001001|01111101111111|001 0xea312fbf9
11 0010101|000101101010|01111001010000|110 0x2a2d4f286
12 0001001|000100100111|01110100001111|111 0x1224ee87f
13 1110111|000100111011|01111101000000|010 0xee276fa02
14 0000101|000100101011|01110111110111|101 0x0a256efbd
