BX = 000 Event : 1
2 1 0111010|0000|0010 0x3A02
2 2 1000000|1100|0100 0x40C4
4 0 0001100|0011|0000 0x0C30
4 1 0001101|0001|0011 0x0D13
4 2 0001111|0100|0100 0x0F44
4 3 0010000|0100|0111 0x1047
7 0 0010100|1100|0001 0x14C1
7 1 0010101|1011|0001 0x15B1
7 2 0010110|0010|0100 0x1624
BX = 110 Event : 15
0 0 0011111|1000|0001 0x1F81
0 1 0100011|0100|0100 0x2344
0 2 0100111|1001|0111 0x2797
1 0 0101000|0000|0110 0x2806
2 0 0101011|0100|0000 0x2B40
3 0 0101110|0100|0000 0x2E40
5 0 0001010|0000|0000 0x0A00
BX = 111 Event : 16
0 0 0110001|0010|0101 0x3125
0 1 0110111|1000|0110 0x3786
0 2 0111011|0000|0111 0x3B07
0 3 0111100|0011|0111 0x3C37
1 0 0111111|0010|0110 0x3F26
1 1 1000001|0001|0111 0x4117
2 0 1000010|0010|0000 0x4220
3 0 1000100|0011|0010 0x4432
3 1 1000101|1000|0010 0x4582
3 2 1000110|1010|0110 0x46A6
3 3 1001010|0001|0111 0x4A17
4 0 0000100|1000|0000 0x0480
4 1 0001000|0100|0100 0x0844
4 2 0001100|0100|0111 0x0C47
6 0 0010101|0001|0111 0x1517
6 1 0010110|1100|0111 0x16C7
7 0 0010111|0000|0000 0x1700
BX = 000 Event : 17
3 0 0011100|1010|0000 0x1CA0
5 0 0001001|1010|0011 0x09A3
7 0 0010000|1010|0110 0x10A6
BX = 001 Event : 18
3 0 0101011|0100|0000 0x2B40
3 1 0101101|1010|0011 0x2DA3
3 2 0101111|0011|0100 0x2F34
3 3 0110000|0011|0110 0x3036
5 0 0000110|1000|0000 0x0680
5 1 0000111|1000|0000 0x0780
BX = 010 Event : 19
0 0 0011010|0001|0010 0x1A12
1 0 0011100|1000|0011 0x1C83
1 1 0011110|1011|0101 0x1EB5
1 2 0100001|1001|0110 0x2196
1 3 0100010|1011|0110 0x22B6
1 4 0100011|0011|0110 0x2336
1 5 0100100|0011|0111 0x2437
3 0 0110110|0011|0000 0x3630
3 1 0110111|0000|0100 0x3704
3 2 0111000|0100|0111 0x3847
4 0 0000101|0011|0011 0x0533
5 0 0001000|0000|0111 0x0807
7 0 0001001|0001|0100 0x0914
BX = 011 Event : 20
0 0 0111111|0011|0010 0x3F32
6 0 0010000|0100|0010 0x1042
6 1 0010001|0001|0100 0x1114
6 2 0010011|1011|0101 0x13B5
BX = 100 Event : 21
0 0 0100101|0001|0111 0x2517
2 0 0101100|0100|0100 0x2C44
3 0 0101110|1001|0000 0x2E90
3 1 0110001|0000|0010 0x3102
4 0 0000111|1000|0010 0x0782
4 1 0001000|0011|0100 0x0834
4 2 0001010|0000|0111 0x0A07
7 0 0001110|0100|0110 0x0E46
BX = 101 Event : 22
0 0 0001101|1010|0100 0x0DA4
0 1 0001110|1010|0100 0x0EA4
0 2 0001111|0001|0101 0x0F15
6 0 0000010|1000|0000 0x0280
6 1 0000011|1011|0011 0x03B3
7 0 0000101|0001|0000 0x0510
BX = 110 Event : 23
0 0 0110001|1011|0101 0x31B5
1 0 0111010|0010|0010 0x3A22
1 1 0111011|0010|0010 0x3B22
1 2 0111100|1000|0010 0x3C82
1 3 1000001|0001|0101 0x4115
1 4 1000010|1001|0101 0x4295
1 5 1000011|0000|0101 0x4305
1 6 1000100|0100|0101 0x4445
1 7 1000101|1011|0101 0x45B5
2 0 1000111|0011|0000 0x4730
3 0 1001011|1001|0011 0x4B93
3 1 1001100|0100|0011 0x4C43
3 2 1001101|1000|0011 0x4D83
3 3 1001110|0011|0011 0x4E33
3 4 1001111|1011|0011 0x4FB3
3 5 1010001|1001|0100 0x5194
3 6 1010010|0100|0100 0x5244
3 7 1010011|0000|0100 0x5304
3 8 1010100|0100|0100 0x5444
3 9 1010101|1010|0100 0x55A4
3 a 1010110|0000|0100 0x5604
4 0 0000110|0011|0000 0x0630
4 1 0000111|0000|0110 0x0706
4 2 0001000|0100|0110 0x0846
5 0 0001100|1011|0110 0x0CB6
6 0 0001110|0000|0011 0x0E03
BX = 111 Event : 24
0 0 0100100|1000|0001 0x2481
4 0 0001100|1100|0010 0x0CC2
4 1 0001101|1100|0010 0x0DC2
4 2 0001110|1010|0011 0x0EA3
4 3 0001111|1010|0011 0x0FA3
4 4 0010000|1010|0100 0x10A4
5 0 0010001|0010|0010 0x1122
6 0 0010101|0000|0010 0x1502
6 1 0010110|0010|0101 0x1625
7 0 0011000|1100|0011 0x18C3
7 1 0011001|0000|0011 0x1903
BX = 000 Event : 25
0 0 0100001|1000|0100 0x2184
0 1 0100010|0011|0100 0x2234
0 2 0100011|0001|0101 0x2315
0 3 0100100|0001|0101 0x2415
1 0 0101101|1010|0010 0x2DA2
1 1 0101110|0100|0010 0x2E42
2 0 0101111|1001|0010 0x2F92
2 1 0110000|1010|0100 0x30A4
3 0 0110001|0010|0011 0x3123
3 1 0111000|0100|0111 0x3847
3 2 0111001|1001|0111 0x3997
BX = 001 Event : 26
0 0 0110001|1000|0100 0x3184
1 0 0110011|0010|0001 0x3321
1 1 0110100|1010|0001 0x34A1
1 2 1000001|0000|0011 0x4103
4 0 0001010|0001|0100 0x0A14
4 1 0001011|0001|0100 0x0B14
4 2 0001100|0001|0100 0x0C14
4 3 0001101|0000|0110 0x0D06
4 4 0001111|1011|0111 0x0FB7
5 0 0010001|1100|0000 0x11C0
5 1 0010011|0011|0011 0x1333
5 2 0010110|1100|0111 0x16C7
6 0 0011000|0011|0100 0x1834
6 1 0100001|0000|0101 0x2105
BX = 010 Event : 27
0 0 0101101|0010|0101 0x2D25
0 1 0101110|1010|0110 0x2EA6
4 0 0000100|0000|0000 0x0400
4 1 0000101|1000|0000 0x0580
4 2 0000110|0000|0010 0x0602
5 0 0010001|0011|0010 0x1132
5 1 0010011|0000|0011 0x1303
5 2 0010100|1001|0011 0x1493
5 3 0010110|0100|0100 0x1644
7 0 0010111|0001|0011 0x1713
BX = 011 Event : 28
0 0 0011011|1011|0001 0x1BB1
0 1 0100001|0011|0010 0x2132
0 2 0100010|1000|0010 0x2282
0 3 0100011|0010|0100 0x2324
1 0 0100111|1010|0001 0x27A1
1 1 0101000|0000|0010 0x2802
1 2 0101001|0001|0010 0x2912
1 3 0101100|0000|0011 0x2C03
1 4 0101101|1011|0011 0x2DB3
1 5 0101110|1000|0011 0x2E83
1 6 0110001|1001|0111 0x3197
2 0 0110010|1010|0010 0x32A2
2 1 0110011|0100|0010 0x3342
2 2 0110100|1001|0011 0x3493
2 3 0110101|0000|0011 0x3503
2 4 0110110|1010|0011 0x36A3
3 0 0110111|1010|0110 0x37A6
4 0 0000101|1000|0011 0x0583
5 0 0001001|1001|0000 0x0990
7 0 0001111|1001|0001 0x0F91
7 1 0010000|1001|0011 0x1093
7 2 0010010|1011|0110 0x12B6
BX = 100 Event : 29
0 0 0011011|0010|0001 0x1B21
BX = 101 Event : 30
2 0 0111100|1011|0011 0x3CB3
5 0 0001100|0001|0011 0x0C13
5 1 0001101|1011|0011 0x0DB3
6 0 0011000|0010|0011 0x1823
6 1 0011001|1001|0011 0x1993
6 2 0011011|1010|0101 0x1BA5
6 3 0011101|1010|0111 0x1DA7
6 4 0011110|0000|0111 0x1E07
6 5 0011111|0100|0111 0x1F47
7 0 0100101|1010|0000 0x25A0
7 1 0100111|0010|0011 0x2723
7 2 0101001|1001|0100 0x2994
7 3 0101010|1100|0100 0x2AC4
7 4 0101011|0100|0100 0x2B44
7 5 0101100|0010|0100 0x2C24
7 6 0101101|1000|0100 0x2D84
7 7 0101111|1010|0101 0x2FA5
BX = 110 Event : 31
3 0 0100011|1100|0011 0x23C3
3 1 0100100|0001|0011 0x2413
4 0 0000001|0010|0100 0x0124
4 1 0000010|0010|0110 0x0226
7 0 0001000|0000|0011 0x0803
7 1 0001001|1000|0011 0x0983
7 2 0001010|0000|0011 0x0A03
7 3 0001011|0100|0011 0x0B43
7 4 0001100|0100|0011 0x0C43
7 5 0010101|0010|0100 0x1524
BX = 111 Event : 32
2 0 0010010|1011|0111 0x12B7
7 0 0000011|1000|0011 0x0383
7 1 0000101|1010|0101 0x05A5
BX = 000 Event : 33
0 0 0100010|0011|0010 0x2232
0 1 0100100|0000|0101 0x2405
1 0 0100111|0011|0001 0x2731
1 1 0101010|0011|0111 0x2A37
2 0 0101110|0000|0110 0x2E06
2 1 0101111|1000|0111 0x2F87
4 0 0000111|1001|0100 0x0794
6 0 0001001|0010|0000 0x0920
6 1 0001010|1010|0000 0x0AA0
6 2 0001011|0000|0000 0x0B00
7 0 0001101|0000|0100 0x0D04
BX = 001 Event : 34
1 0 0101010|1000|0001 0x2A81
1 1 0101100|1011|0010 0x2CB2
1 2 0101101|0000|0101 0x2D05
2 0 0101110|0001|0000 0x2E10
2 1 0110000|1011|0011 0x30B3
2 2 0110001|0000|0100 0x3104
3 0 0110011|1001|0000 0x3390
3 1 0110100|1011|0000 0x34B0
3 2 0110101|0000|0000 0x3500
3 3 0110111|0010|0100 0x3724
3 4 0111001|0000|0111 0x3907
4 0 0000111|0100|0110 0x0746
5 0 0001001|1100|0011 0x09C3
5 1 0001010|0011|0100 0x0A34
5 2 0001011|1100|0100 0x0BC4
BX = 010 Event : 35
1 0 0101111|0010|0010 0x2F22
1 1 0110001|1010|0101 0x31A5
1 2 0110010|0011|0110 0x3236
1 3 0110101|1010|0111 0x35A7
1 4 0110110|1100|0111 0x36C7
2 0 0110111|1001|0011 0x3793
3 0 0111000|0100|0000 0x3840
4 0 0000001|0001|0011 0x0113
4 1 0000100|1001|0100 0x0494
4 2 0000101|1001|0100 0x0594
4 3 0001000|1010|0110 0x08A6
5 0 0001010|0000|0011 0x0A03
5 1 0001011|1001|0111 0x0B97
7 0 0010010|1001|0011 0x1293
7 1 0010011|0000|0100 0x1304
BX = 011 Event : 36
0 0 0101011|1011|0110 0x2BB6
0 1 0101100|0000|0110 0x2C06
0 2 0101101|0010|0110 0x2D26
0 3 0110001|0100|0111 0x3147
0 4 0110010|1000|0111 0x3287
1 0 0110110|1010|0101 0x36A5
2 0 0111010|1010|0100 0x3AA4
2 1 0111011|0011|0100 0x3B34
2 2 0111100|0010|0100 0x3C24
2 3 0111110|1001|0111 0x3E97
3 0 0111111|0100|0010 0x3F42
3 1 1000100|1001|0111 0x4497
4 0 0000011|1001|0000 0x0390
4 1 0000100|1001|0011 0x0493
4 2 0000110|0000|0100 0x0604
4 3 0000111|1010|0110 0x07A6
4 4 0001000|1011|0110 0x08B6
4 5 0001010|1000|0111 0x0A87
4 6 0001011|0010|0111 0x0B27
4 7 0001100|0011|0111 0x0C37
4 8 0001101|1001|0111 0x0D97
4 9 0001110|0001|0111 0x0E17
4 a 0001111|1010|0111 0x0FA7
5 0 0010000|0000|0000 0x1000
5 1 0010001|0000|0010 0x1102
5 2 0010010|1100|0011 0x12C3
5 3 0010100|1001|0110 0x1496
6 0 0010110|0100|0111 0x1647
7 0 0011000|1010|0100 0x18A4
BX = 100 Event : 37
2 0 0011101|1100|0000 0x1DC0
5 0 0000100|0000|0011 0x0403
5 1 0000101|0001|0100 0x0514
5 2 0000110|1000|0100 0x0684
6 0 0001011|1100|0100 0x0BC4
7 0 0010000|0010|0011 0x1023
7 1 0010100|1010|0100 0x14A4
BX = 101 Event : 38
1 0 0011000|0011|0010 0x1832
1 1 0011110|1001|0111 0x1E97
2 0 0100101|0001|0011 0x2513
2 1 0101000|0000|0100 0x2804
2 2 0101100|0000|0111 0x2C07
3 0 0110000|1000|0011 0x3083
4 0 0000101|1010|0100 0x05A4
BX = 110 Event : 39
0 0 0001110|0011|0001 0x0E31
0 1 0001111|0000|0010 0x0F02
0 2 0010000|0100|0010 0x1042
0 3 0010001|1010|0100 0x11A4
0 4 0010010|0010|0100 0x1224
0 5 0010011|1010|0100 0x13A4
0 6 0010100|1011|0101 0x14B5
0 7 0010101|0011|0101 0x1535
1 0 0010110|1001|0001 0x1691
1 1 0011000|1000|0010 0x1882
1 2 0011010|1000|0011 0x1A83
2 0 0100000|1011|0110 0x20B6
2 1 0100001|1011|0110 0x21B6
3 0 0100011|1100|0000 0x23C0
3 1 0100101|0001|0111 0x2517
3 2 0100110|0001|0111 0x2617
3 3 0100111|1011|0111 0x27B7
3 4 0101000|0010|0111 0x2827
3 5 0101001|1001|0111 0x2997
5 0 0000101|1000|0111 0x0587
6 0 0000110|0000|0000 0x0600
7 0 0001000|1010|0000 0x08A0
BX = 111 Event : 40
0 0 0011010|0001|0010 0x1A12
0 1 0011011|0001|0010 0x1B12
0 2 0011100|0001|0010 0x1C12
0 3 0011101|0000|0010 0x1D02
0 4 0100000|0000|0101 0x2005
0 5 0100001|0100|0110 0x2146
0 6 0100010|0011|0110 0x2236
0 7 0100011|0001|0110 0x2316
0 8 0100110|1001|0111 0x2697
1 0 0101000|1010|0001 0x28A1
2 0 0101101|0001|0011 0x2D13
3 0 0110000|0011|0000 0x3030
3 1 0110001|1011|0110 0x31B6
6 0 0001010|1100|0111 0x0AC7
BX = 000 Event : 41
0 0 0100111|0000|0110 0x2706
1 0 0101000|0010|0011 0x2823
1 1 0101001|1010|0011 0x29A3
3 0 0101010|1001|0011 0x2A93
5 0 0001001|0001|0010 0x0912
6 0 0001010|0010|0100 0x0A24
6 1 0001011|0010|0100 0x0B24
6 2 0001100|0001|0101 0x0C15
BX = 001 Event : 42
0 0 0011001|0000|0010 0x1902
3 0 0101000|0100|0011 0x2843
3 1 0101110|1001|0110 0x2E96
4 0 0000100|1001|0011 0x0493
7 0 0001010|1011|0100 0x0AB4
BX = 010 Event : 43
3 0 0100111|1011|0010 0x27B2
4 0 0000111|0100|0011 0x0743
4 1 0001000|1100|0011 0x08C3
4 2 0001001|0100|0100 0x0944
5 0 0001010|1011|0010 0x0AB2
BX = 011 Event : 44
2 0 0101100|1011|0100 0x2CB4
3 0 0110100|0000|0111 0x3407
BX = 100 Event : 45
0 0 0111100|1011|0100 0x3CB4
0 1 0111101|1001|0101 0x3D95
0 2 0111111|0100|0111 0x3F47
1 0 1000011|0011|0011 0x4333
2 0 1000110|1000|0010 0x4682
2 1 1000111|0010|0010 0x4722
5 0 0001000|1001|0011 0x0893
6 0 0010001|1001|0010 0x1192
6 1 0010110|1001|0100 0x1694
7 0 0011000|0000|0000 0x1800
7 1 0011101|1010|0011 0x1DA3
7 2 0011111|0010|0100 0x1F24
7 3 0100010|0000|0101 0x2205
7 4 0100011|1010|0101 0x23A5
7 5 0100100|0011|0110 0x2436
7 6 0100101|1011|0110 0x25B6
BX = 101 Event : 46
0 0 0100111|1001|0010 0x2792
0 1 0101000|0010|0100 0x2824
5 0 0000111|1010|0000 0x07A0
5 1 0001001|0100|0010 0x0942
5 2 0001010|0010|0010 0x0A22
5 3 0001011|1001|0010 0x0B92
BX = 110 Event : 47
1 0 0011010|0100|0110 0x1A46
2 0 0011011|0000|0000 0x1B00
2 1 0011101|0011|0010 0x1D32
3 0 0100101|0000|0000 0x2500
3 1 0100110|1000|0000 0x2680
3 2 0100111|1001|0010 0x2792
3 3 0101000|0011|0010 0x2832
3 4 0101001|0000|0010 0x2902
3 5 0101010|0000|0011 0x2A03
3 6 0101011|0100|0011 0x2B43
3 7 0101101|0000|0100 0x2D04
4 0 0000110|1011|0110 0x06B6
5 0 0000111|0000|0000 0x0700
5 1 0001000|1011|0000 0x08B0
7 0 0001101|0011|0100 0x0D34
BX = 111 Event : 48
3 0 0111010|0001|0000 0x3A10
3 1 0111011|1100|0110 0x3BC6
4 0 0001100|1000|0010 0x0C82
4 1 0001101|0010|0011 0x0D23
4 2 0001110|1000|0011 0x0E83
4 3 0001111|0010|0011 0x0F23
4 4 0010000|1010|0011 0x10A3
4 5 0010001|1000|0011 0x1183
4 6 0010010|0010|0011 0x1223
4 7 0010011|0011|0011 0x1333
4 8 0010100|0001|0011 0x1413
4 9 0010101|1100|0011 0x15C3
4 a 0011001|0100|0100 0x1944
4 b 0011100|0011|0110 0x1C36
5 0 0011110|0011|0100 0x1E34
5 1 0011111|1100|0100 0x1FC4
6 0 0100010|1011|0100 0x22B4
6 1 0100011|1100|0100 0x23C4
BX = 000 Event : 49
1 0 0001000|0100|0110 0x0846
2 0 0001100|0000|0011 0x0C03
2 1 0001101|0000|0110 0x0D06
3 0 0001110|1011|0000 0x0EB0
3 1 0001111|0001|0000 0x0F10
3 2 0010000|0000|0010 0x1002
3 3 0010010|0000|0100 0x1204
BX = 001 Event : 50
0 0 0011110|0100|0010 0x1E42
1 0 0011111|1000|0001 0x1F81
1 1 0100000|1011|0010 0x20B2
1 2 0100001|0011|0011 0x2133
1 3 0100010|1010|0011 0x22A3
1 4 0100011|0010|0101 0x2325
1 5 0100101|0000|0110 0x2506
2 0 0100110|1010|0000 0x26A0
3 0 0101010|0010|0000 0x2A20
4 0 0000011|1100|0000 0x03C0
4 1 0000100|1011|0011 0x04B3
5 0 0000111|0010|0011 0x0723
5 1 0001010|1001|0100 0x0A94
6 0 0001111|1100|0101 0x0FC5
7 0 0010100|0011|0100 0x1434
BX = 010 Event : 51
1 0 0100110|1010|0001 0x26A1
2 0 0101101|0000|0010 0x2D02
2 1 0101110|0100|0011 0x2E43
2 2 0110000|0011|0100 0x3034
3 0 0110001|0011|0011 0x3133
4 0 0010001|0000|0100 0x1104
4 1 0010010|0000|0100 0x1204
4 2 0010101|0100|0111 0x1547
6 0 0010111|1010|0011 0x17A3
7 0 0011011|1011|0101 0x1BB5
BX = 011 Event : 52
0 0 0011001|1001|0001 0x1991
1 0 0100001|1001|0010 0x2192
2 0 0100010|1010|0000 0x22A0
2 1 0100100|0001|0011 0x2413
2 2 0100101|1001|0011 0x2593
2 3 0101000|0001|0100 0x2814
3 0 0101010|1000|0011 0x2A83
3 1 0101011|0011|0011 0x2B33
3 2 0101100|0011|0011 0x2C33
3 3 0101101|0100|0011 0x2D43
3 4 0101110|1000|0011 0x2E83
5 0 0001010|0100|0010 0x0A42
BX = 100 Event : 53
0 0 0100110|1001|0010 0x2692
2 0 0101101|1000|0110 0x2D86
2 1 0101110|1001|0111 0x2E97
2 2 0101111|1000|0111 0x2F87
2 3 0110000|1000|0111 0x3087
3 0 0110100|0010|0111 0x3427
5 0 0000110|1011|0110 0x06B6
6 0 0001001|1100|0011 0x09C3
6 1 0001010|0100|0100 0x0A44
6 2 0001011|1001|0101 0x0B95
7 0 0001101|0011|0011 0x0D33
7 1 0010000|0010|0110 0x1026
BX = 101 Event : 54
2 0 0010101|0001|0000 0x1510
4 0 0001000|1010|0110 0x08A6
4 1 0001001|1010|0110 0x09A6
4 2 0001010|1011|0110 0x0AB6
5 0 0001011|1011|0000 0x0BB0
7 0 0001111|1001|0110 0x0F96
BX = 110 Event : 55
1 0 1000110|0010|0111 0x4627
2 0 1001110|1001|0110 0x4E96
2 1 1010000|1000|0111 0x5087
2 2 1010001|1000|0111 0x5187
3 0 1010010|1001|0010 0x5292
3 1 1010011|1000|0011 0x5383
5 0 0010000|1001|0011 0x1093
5 1 0010010|0001|0100 0x1214
6 0 0010111|0011|0000 0x1730
6 1 0011000|1000|0000 0x1880
6 2 0011001|1011|0000 0x19B0
6 3 0011011|0010|0010 0x1B22
6 4 0011100|1000|0010 0x1C82
6 5 0011101|0100|0010 0x1D42
6 6 0011110|0000|0010 0x1E02
6 7 0011111|0011|0010 0x1F32
6 8 0100000|0010|0010 0x2022
6 9 0100101|0011|0111 0x2537
7 0 0101000|1001|0000 0x2890
7 1 0101001|0010|0011 0x2923
7 2 0101010|1100|0101 0x2AC5
BX = 111 Event : 56
1 0 0101001|1000|0010 0x2982
1 1 0101010|0100|0010 0x2A42
3 0 0110011|0010|0100 0x3324
3 1 0110100|0001|0100 0x3414
4 0 0000100|1010|0011 0x04A3
4 1 0000101|0001|0110 0x0516
5 0 0001100|1000|0000 0x0C80
5 1 0001101|1000|0011 0x0D83
5 2 0001110|0001|0011 0x0E13
5 3 0010000|0011|0111 0x1037
6 0 0010010|0000|0100 0x1204
7 0 0010011|0011|0001 0x1331
BX = 000 Event : 57
1 0 0100010|1010|0001 0x22A1
4 0 0000010|0001|0000 0x0210
4 1 0000011|1010|0000 0x03A0
6 0 0010000|1001|0101 0x1095
6 1 0010001|1011|0101 0x11B5
6 2 0010011|1001|0111 0x1397
7 0 0011001|0010|0100 0x1924
BX = 001 Event : 58
0 0 0101111|1010|0100 0x2FA4
0 1 0110000|1011|0110 0x30B6
0 2 0110001|0000|0110 0x3106
0 3 0110010|0010|0111 0x3227
2 0 0110100|0011|0100 0x3434
2 1 0110101|0010|0110 0x3526
3 0 0110111|1001|0000 0x3790
3 1 0111000|0100|0110 0x3846
3 2 0111001|1001|0111 0x3997
4 0 0000010|0011|0011 0x0233
4 1 0000110|1001|0110 0x0696
4 2 0000111|1010|0110 0x07A6
6 0 0001110|0010|0010 0x0E22
BX = 010 Event : 59
1 0 0101011|0100|0010 0x2B42
1 1 0101111|0000|0110 0x2F06
3 0 0110001|1001|0010 0x3192
3 1 0110010|0100|0110 0x3246
4 0 0000011|1001|0000 0x0390
4 1 0000100|0001|0000 0x0410
4 2 0000101|1001|0010 0x0592
4 3 0000110|0011|0010 0x0632
4 4 0001011|0010|0100 0x0B24
6 0 0001111|0011|0010 0x0F32
6 1 0010001|0001|0101 0x1115
7 0 0010010|1000|0001 0x1281
7 1 0010100|0000|0100 0x1404
7 2 0011001|0010|0110 0x1926
7 3 0011010|0010|0110 0x1A26
BX = 011 Event : 60
0 0 0011100|0100|0001 0x1C41
0 1 0011101|1010|0001 0x1DA1
0 2 0100001|0011|0100 0x2134
0 3 0100011|0000|0110 0x2306
1 0 0100110|1000|0011 0x2683
1 1 0100111|0001|0011 0x2713
1 2 0101001|1010|0101 0x29A5
2 0 0101100|0100|0010 0x2C42
2 1 0101101|1000|0010 0x2D82
2 2 0101110|0000|0010 0x2E02
2 3 0101111|0000|0010 0x2F02
