BX = 000 Event : 1
0x00 0001010|0001010 0x050A
0x01 0001011|0001010 0x058A
BX = 001 Event : 2
0x00 0001010|0011001 0x0519
BX = 010 Event : 3
0x00 0001010|0000001 0x0501
BX = 011 Event : 4
0x00 0101110|0101011 0x172B
0x01 0110001|0101011 0x18AB
0x02 1000010|0101011 0x212B
BX = 100 Event : 5
0x00 0001011|0010101 0x0595
0x01 0001100|0010101 0x0615
0x02 0001101|0010101 0x0695
BX = 101 Event : 6
0x00 0001010|0101101 0x052D
0x01 0011110|0110011 0x0F33
0x02 0011111|0110011 0x0FB3
BX = 110 Event : 7
0x00 0001110|0110011 0x0733
0x01 0010110|0011111 0x0B1F
0x02 0011111|0110110 0x0FB6
0x03 0011111|0110111 0x0FB7
0x04 0011111|0111000 0x0FB8
0x05 0100000|0110110 0x1036
0x06 0100000|0110111 0x1037
0x07 0100000|0111000 0x1038
BX = 111 Event : 8
0x00 0001010|0100111 0x0527
0x01 0010001|0100111 0x08A7
0x02 0011101|0100111 0x0EA7
0x03 0100000|0001010 0x100A
0x04 0100010|0001010 0x110A
BX = 000 Event : 9
0x00 0010110|0001010 0x0B0A
0x01 0011001|0001010 0x0C8A
0x02 0101110|0101101 0x172D
0x03 0101111|0101110 0x17AE
0x04 0110000|0101101 0x182D
0x05 0110100|0110000 0x1A30
0x06 0110110|0001010 0x1B0A
0x07 0111000|0001010 0x1C0A
0x08 0111001|0011100 0x1C9C
0x09 0111100|0101110 0x1E2E
0x0a 1000110|0110000 0x2330
0x0b 1000110|0110001 0x2331
0x0c 1010110|0001000 0x2B08
0x0d 1101101|0101110 0x36AE
0x0e 1110110|0001010 0x3B0A
BX = 001 Event : 10
0x00 0000100|0010010 0x0212
0x01 0000100|0010100 0x0214
BX = 010 Event : 11
0x00 0000110|1000001 0x0341
0x01 0000110|1000010 0x0342
0x02 0000110|1000011 0x0343
0x03 0000110|1000100 0x0344
0x04 0000110|1000110 0x0346
0x05 0000110|1000111 0x0347
0x06 0000110|1001000 0x0348
0x07 0000111|1000001 0x03C1
0x08 0000111|1000010 0x03C2
0x09 0000111|1000011 0x03C3
0x0a 0000111|1000100 0x03C4
0x0b 0000111|1000110 0x03C6
0x0c 0000111|1000111 0x03C7
0x0d 0000111|1001000 0x03C8
BX = 011 Event : 12
0x00 0001110|0100001 0x0721
0x01 0001110|0100010 0x0722
0x02 0001111|0100010 0x07A2
0x03 0010011|0111011 0x09BB
0x04 0011111|1000100 0x0FC4
0x05 0100001|0010101 0x1095
0x06 0100011|1000100 0x11C4
0x07 1000100|1000100 0x2244
0x08 1000101|1000100 0x22C4
0x09 1000110|1000100 0x2344
0x0a 1000111|1000100 0x23C4
BX = 100 Event : 13
BX = 101 Event : 14
0x00 0001011|0110010 0x05B2
0x01 0001011|0110011 0x05B3
0x02 0001011|0110101 0x05B5
0x03 0001011|0111000 0x05B8
0x04 0010101|0110101 0x0AB5
0x05 0010101|0111000 0x0AB8
0x06 0010101|0111010 0x0ABA
0x07 0010111|0111010 0x0BBA
0x08 0011000|0110010 0x0C32
0x09 0011000|0110011 0x0C33
0x0a 0011000|0110100 0x0C34
0x0b 0011000|0110101 0x0C35
0x0c 0011000|0111000 0x0C38
0x0d 0011010|0110010 0x0D32
0x0e 0011010|0110011 0x0D33
0x0f 0011010|0110100 0x0D34
0x10 0011010|0110101 0x0D35
0x11 0011010|0111000 0x0D38
0x12 0011101|0110010 0x0EB2
0x13 0011101|0110011 0x0EB3
0x14 0101101|0111000 0x16B8
0x15 0101101|0111010 0x16BA
0x16 0101111|0110010 0x17B2
0x17 0101111|0110011 0x17B3
0x18 0110000|0110010 0x1832
0x19 0110000|0110011 0x1833
0x1a 0110000|0110100 0x1834
0x1b 0110000|0110101 0x1835
0x1c 0110000|0111000 0x1838
0x1d 0110001|0110010 0x18B2
0x1e 0110001|0110011 0x18B3
0x1f 0110001|0110100 0x18B4
0x20 0110010|0110010 0x1932
0x21 0110010|0110011 0x1933
0x22 0110010|0110100 0x1934
0x23 0110010|0110101 0x1935
BX = 110 Event : 15
0x00 0000111|0100011 0x03A3
0x01 1000100|0101011 0x222B
BX = 111 Event : 16
0x00 0000110|0110001 0x0331
0x01 0000110|0111100 0x033C
0x02 0001101|1001010 0x06CA
0x03 0001111|0111111 0x07BF
0x04 0001111|1000001 0x07C1
0x05 0001111|1000010 0x07C2
0x06 0010100|1000110 0x0A46
0x07 0011101|0111111 0x0EBF
0x08 0011101|1000001 0x0EC1
0x09 0011101|1000010 0x0EC2
BX = 000 Event : 17
0x00 0101101|0001001 0x1689
0x01 0101110|0001001 0x1709
BX = 001 Event : 18
0x00 0000010|0101111 0x012F
0x01 0000010|0110000 0x0130
0x02 0010110|0000110 0x0B06
0x03 0010110|0000111 0x0B07
0x04 0011000|0000110 0x0C06
0x05 0011000|0000111 0x0C07
0x06 0011100|0000110 0x0E06
0x07 0011100|0000111 0x0E07
0x08 0011111|0000110 0x0F86
0x09 0011111|0000111 0x0F87
0x0a 0110100|0000110 0x1A06
0x0b 0110100|0000111 0x1A07
0x0c 0110101|0000110 0x1A86
0x0d 0110101|0000111 0x1A87
BX = 010 Event : 19
BX = 011 Event : 20
0x00 0010101|0010001 0x0A91
BX = 100 Event : 21
0x00 0001110|0001010 0x070A
0x01 0011000|0000111 0x0C07
0x02 0101011|0000111 0x1587
BX = 101 Event : 22
BX = 110 Event : 23
0x00 0001111|0001000 0x0788
0x01 0010000|0001000 0x0808
0x02 0010100|1001011 0x0A4B
0x03 0010100|1001101 0x0A4D
0x04 0010100|1010001 0x0A51
0x05 0010100|1010011 0x0A53
0x06 0010100|1010110 0x0A56
BX = 111 Event : 24
BX = 000 Event : 25
BX = 001 Event : 26
0x00 0010111|0001010 0x0B8A
0x01 0010111|0001011 0x0B8B
0x02 0010111|0001100 0x0B8C
0x03 0010111|0001101 0x0B8D
0x04 0011000|0001010 0x0C0A
0x05 0011000|0001011 0x0C0B
0x06 0011000|0001100 0x0C0C
0x07 0011000|0001101 0x0C0D
BX = 010 Event : 27
0x00 0000101|0010001 0x0291
BX = 011 Event : 28
0x00 0010101|0001111 0x0A8F
0x01 0011001|0001111 0x0C8F
0x02 0011001|0010000 0x0C90
0x03 0011101|0001111 0x0E8F
0x04 0100010|0110010 0x1132
0x05 0100010|0110100 0x1134
0x06 0100010|0110110 0x1136
0x07 0100100|0110010 0x1232
0x08 0100100|0110110 0x1236
0x09 0100101|0110010 0x12B2
0x0a 0100101|0110100 0x12B4
0x0b 0100101|0110110 0x12B6
0x0c 0110011|0000101 0x1985
0x0d 0110011|0001001 0x1989
0x0e 0110100|0000101 0x1A05
0x0f 0110100|0001001 0x1A09
0x10 0110101|0000101 0x1A85
0x11 0110101|0001001 0x1A89
0x12 0110110|0000101 0x1B05
0x13 0110110|0001001 0x1B09
0x14 0110111|0000101 0x1B85
0x15 0110111|0001001 0x1B89
0x16 0111000|0000101 0x1C05
0x17 0111000|0001001 0x1C09
0x18 0111001|0000101 0x1C85
0x19 0111001|0001001 0x1C89
0x1a 0111010|0000101 0x1D05
0x1b 0111010|0001001 0x1D09
0x1c 0111101|0000101 0x1E85
0x1d 0111101|0001001 0x1E89
0x1e 1000001|0001001 0x2089
0x1f 1000010|0001001 0x2109
0x20 1000011|0001001 0x2189
BX = 100 Event : 29
BX = 101 Event : 30
BX = 110 Event : 31
BX = 111 Event : 32
BX = 000 Event : 33
0x00 0010010|0001011 0x090B
BX = 001 Event : 34
0x00 0001110|0110011 0x0733
0x01 0001110|0110101 0x0735
0x02 0101110|0000111 0x1707
0x03 0101111|0000111 0x1787
0x04 0101111|0001010 0x178A
BX = 010 Event : 35
0x00 0010110|0000001 0x0B01
0x01 0010111|0000001 0x0B81
0x02 0100110|0000100 0x1304
0x03 0100110|0000101 0x1305
0x04 0100110|0001000 0x1308
0x05 0101010|0000100 0x1504
0x06 0101010|0000101 0x1505
0x07 0101010|0001000 0x1508
0x08 0101011|0001000 0x1588
0x09 0101100|0000100 0x1604
0x0a 0101100|0000101 0x1605
0x0b 0101100|0001000 0x1608
0x0c 0110110|0110001 0x1B31
0x0d 0110110|0110101 0x1B35
0x0e 0110110|0110110 0x1B36
0x0f 0110111|0110001 0x1BB1
0x10 0110111|0110101 0x1BB5
0x11 0110111|0110110 0x1BB6
0x12 1000110|0000100 0x2304
0x13 1000110|0000101 0x2305
0x14 1000110|0001000 0x2308
0x15 1001100|0000100 0x2604
0x16 1001100|0000101 0x2605
0x17 1001100|0001000 0x2608
0x18 1010010|0000001 0x2901
0x19 1010010|0000100 0x2904
0x1a 1010010|0000101 0x2905
0x1b 1010010|0001010 0x290A
0x1c 1010011|0000001 0x2981
0x1d 1010011|0000100 0x2984
0x1e 1010011|0000101 0x2985
0x1f 1010100|0000001 0x2A01
0x20 1010100|0000100 0x2A04
0x21 1010100|0000101 0x2A05
0x22 1010101|0000001 0x2A81
0x23 1010101|0000100 0x2A84
0x24 1010101|0000101 0x2A85
0x25 1010101|0001010 0x2A8A
0x26 1010110|0000001 0x2B01
