BX = 000 Event : 1
00 011|0001000|000100110100|10110000101100
01 011|0001010|000001111101|10010001111001
02 011|0011010|001000100011|01110010111100
03 011|0001000|000000100100|10101000100001
04 011|0001011|000100011111|10000011010100
05 011|0000111|000111000011|11000100110001
06 011|1101110|000000101110|00101001101110
07 100|1101110|001100010001|00101010010011
08 100|1101110|000111111111|00101000111101
09 101|1100011|001001001001|01000101000001
0a 101|0010010|001010011100|11011110100111
0b 010|0001011|000100111001|10000011100000
0c 101|0010011|000001010000|11011000101101
0d 001|0011000|001100111111|10000101111101
0e 001|0000111|001010111101|10110111000100
0f 001|0000111|001010100011|10110111000100
10 001|0011011|001100010110|01101000100011
11 110|0001010|001001000001|10010010100111
12 110|1101101|000110001111|00100100001010
13 001|0011001|000100000101|01111111101010
14 110|1100100|000001111010|01010010110111
15 001|1100100|000111011010|01010010011110
16 111|1100100|001111000101|01010010010001
17 111|0010011|001100011001|11001001111000
18 000|0010101|000011101000|10110011101000
19 000|0000110|000001101110|11000111001001
1a 000|1101111|001010001100|00111011101101
1b 111|1110000|001000101011|01000111100000
1c 111|1100001|000111010010|00101001001000
1d 000|1100001|001011011110|00101100101011
1e 111|0011011|001100101101|01101011011111
1f 000|1110000|000101111000|01000010001011
20 111|0010011|000011000010|11001011011111
21 000|1100100|000010000111|01010011110101
22 111|0000110|000010111011|11001010000101
23 111|0010011|000001101001|11011000010110
24 111|0001000|001101101111|10100111110010
25 000|1100001|001011010110|00101001111011
BX = 001 Event : 2
00 100|1100100|000010110000|01010000101110
01 100|1101111|001010001100|00111111010100
02 011|1110011|001010010001|01100110010000
03 011|0001000|000000101001|10110011100111
04 100|1100111|001101100011|01101011110011
05 010|1100010|000000000101|00111110110000
06 010|0010110|001100111101|10011110001101
07 101|1100110|000001101110|01100011111001
08 010|1101111|001110101100|00110110001010
09 101|0001010|000010100110|10011000011000
0a 101|0011010|001000010001|01110111010011
0b 110|1110010|000101010110|01011010100110
0c 001|1100111|000110100001|01101011011010
0d 110|1110011|000111110100|01101000010100
0e 001|1110001|000011001111|01001100111111
0f 110|1110011|000001110100|01100100111100
10 001|1100100|000010000101|01010001000111
11 001|0011010|001100101000|01110001000010
12 110|0011011|001000100011|01101010000111
13 111|0001110|001010111010|01101001011100
14 000|1110011|000110000101|01100110110100
15 111|0011000|001101000111|10000100100011
16 111|1110001|000000101001|01001011101011
17 111|1110010|000001010111|01011011001010
18 000|1110100|000001011100|01101010111100
19 111|0001011|001101000110|10000011100000
1a 000|1110010|001101000101|01011101100111
1b 000|0010101|000000101100|10101101011011
1c 111|0010100|000011000010|10111011011100
1d 000|1100100|000010111101|01010011110101
1e 111|0010100|001000011011|10111000001111
1f 111|0001000|001000101010|10110010111000
BX = 010 Event : 3
00 100|1110010|000011010001|01011111000111
01 011|1100110|000010111011|01100110110010
02 011|0010101|001100001110|10101000000110
03 011|0010101|001010100011|10110011110011
04 100|1101111|000101010110|00111000000100
05 010|0001100|000101000011|01111111101111
06 101|1110001|001001111010|01010100110000
07 101|0010100|000000110001|10111001001000
08 010|0011000|001110111001|10000011100000
09 001|0011010|001010001111|01111000101100
0a 110|0011010|000011000010|01110000110111
0b 110|1101000|000100101100|01110110111010
0c 110|1100010|001110101011|00110101101111
0d 110|1101101|000110100010|00100001001000
0e 001|0010100|000001000101|10111110101001
0f 001|1100000|000000010100|00100000011100
10 110|0010100|000011111000|10111011110011
11 000|0011000|001111000110|10000011101011
12 000|1110011|001110011101|01100111100100
13 111|1101110|001110110110|00101011110101
14 000|0001110|000110101001|01101010101100
15 000|0010101|001011111100|10101010111100
16 000|0001000|001101100011|10101100001001
17 000|0010100|001000001100|10111101011010
18 111|1100010|001111000101|00110101100010
19 000|1100000|000110100111|00100000011100
1a 111|0010011|001100101101|11001010110001
1b 111|0010100|000001010101|10111000110010
1c 111|0000111|000000000111|10111001110011
1d 111|0011010|001010010001|01110101001101
1e 111|0000111|000010011100|10110101011011
1f 000|1110000|000011001001|01001010001010
20 000|1101101|000011110011|00100000001000
BX = 011 Event : 4
00 011|1101110|000001010010|00110010111011
01 011|0010011|000011000111|11010010011101
02 011|0010100|001011111100|11000011010010
03 011|0000110|000000010100|11010011100110
04 011|0010100|001111000001|10110100111000
05 011|1100001|000111011101|00101010111010
06 100|1110011|001100111101|01100111110000
07 101|1101110|000000110011|00110010101110
08 010|1101000|000000100100|01110011101010
09 101|0001011|001101100011|10001010110111
0a 101|1100001|000111010101|00110000101000
0b 010|1101111|000001101001|00110101011001
0c 101|1100010|000110110110|00111111001001
0d 001|0001011|000001110000|10000111011100
0e 110|0001011|001111001101|10000011001001
0f 110|1101110|000110011100|00101000110001
10 001|0001110|001101001110|01101010100000
11 110|1110010|001110010000|01010111001101
12 110|0001100|001101011011|01111011110011
13 111|0000110|001100111100|11011100100110
14 111|0001001|000010110000|10011010001100
15 000|1101000|000001111101|01110100110100
16 000|0001100|001111100001|10000010011011
17 000|1100100|000110001111|01010100110011
18 111|0000110|000010111101|11001010000101
19 111|0000111|000000010010|10110110001010
1a 000|0011000|001001111010|10001010100000
1b 111|0010100|000011010100|11000010100100
1c 000|0010010|001100111000|11011100110100
1d 111|0010011|000111110111|11010000011111
1e 111|1110001|001110010111|01010100011000
1f 000|1110011|000000110110|01100001100100
20 111|0011001|001100001110|01111001111010
21 111|0011010|001100011110|01110111111111
BX = 100 Event : 5
00 011|0010101|000001110100|10101110110101
01 100|1100000|000111000101|00100001001111
02 011|0010011|000111111100|11010100000100
03 011|0010011|000101010100|11011000111001
04 011|0010011|001100101000|11000111000001
05 011|0000110|001100101111|11000110111101
06 011|0010011|000110010100|11000110101010
07 011|0010111|000011011110|10010111101011
08 010|0001100|000100100100|01111001011110
09 010|0011001|001000010011|01111100001011
0a 101|0011010|001100111010|01111001101111
0b 101|0001001|000000100110|10011010001100
0c 010|0001010|000000000101|10010010010000
0d 101|1101111|000110000111|00111101111111
0e 101|0001011|001100111100|10000110100011
0f 110|1100001|000000010111|00101101011110
10 110|1100010|001111101100|00111011001110
11 110|0001010|001111010100|10010011101100
12 001|0010101|001010100110|10101001101100
13 001|1110001|000111101111|01001101110000
14 110|1101110|001100110101|00100101111001
15 110|1101101|001111001000|00100100001010
16 001|1100001|000000010111|00110000000010
17 000|1100111|001101101000|01101010010000
18 000|0001010|001001001001|10011000011000
19 000|1100010|001101011000|00111111101111
1a 111|0001001|001001001110|10011001110101
1b 111|0001010|000110110011|10010000110011
1c 111|0010011|001100101101|11010000101010
BX = 101 Event : 6
00 100|1101110|001110010101|00110001100101
01 011|0010110|000000111110|10011011100100
02 011|0001011|001110111101|10001000001010
03 011|0010100|001100101101|10110101111100
04 011|0011001|000111111100|10000010011101
05 011|0001011|001101100000|10001000101101
06 010|0010011|001110100111|11001011010011
07 101|1110101|000011010110|01110010111101
08 010|0001001|000000100100|10011101110100
09 101|0010110|000000101001|10011011111010
0a 101|0011011|000000111000|01101001111100
0b 110|0010111|000001110110|10010011101000
0c 111|0010100|000101101110|10111010011000
0d 000|0010100|001010000101|10110101100101
0e 111|1110001|000101011110|01001100100111
0f 000|0001010|000111001000|10010110001110
10 000|1100100|001010110101|01001100101000
11 000|0011000|001101001100|10001101010100
12 111|0010110|001010100001|10011010010101
13 000|1100110|000000000010|01100101101000
BX = 110 Event : 7
00 011|0001001|001101110101|10100001111110
01 011|0010101|000111101010|10101001010110
02 011|0001000|001111110001|10110010010101
03 011|0001010|001001100011|10011000011000
04 011|0010100|001100110011|10110100111000
05 100|1101111|000011110101|00111100000101
06 011|0000111|001101001001|10110100111000
07 010|0001010|001000110010|10010001101101
08 010|0000111|000000000111|11000000100100
09 101|1100001|000000010111|00110000000010
0a 101|0000111|000100011010|10111001011100
0b 010|1110000|000110000010|01000111000111
0c 110|0010011|001001111010|11000101110001
0d 110|0010111|001010001100|10010011111111
0e 001|1100001|000100110001|00101001100010
0f 001|0001110|001001000111|01101000101111
10 110|0011010|001010111011|01110001000010
11 110|1100001|000100110110|00101000111100
12 001|0000111|000010100110|10111001101000
13 110|0001101|001011001100|01110000000001
14 110|0001011|000010011110|10001011110001
15 000|0000110|001001000001|11010011011011
16 000|0011010|000001010101|01110110100110
17 000|0011000|000110100100|10000110010011
18 111|0010011|001001110101|11000101100110
19 000|1110010|000101111011|01011001101010
1a 000|1110100|001000100011|01101010111100
1b 000|1101111|001111001000|00111100110110
1c 000|1101000|000101000001|01110011000101
1d 111|0011001|001010011001|10000010110011
1e 000|1101111|000001000000|00111000101001
1f 111|0001010|001000011011|10010001001010
20 111|0001101|001010110111|01101111101010
21 111|0001000|001111100001|10110001100111
22 111|0001010|001100101111|10001101101111
23 000|1100010|000110100001|00111110001011
24 000|1100010|001110110000|00111110100100
