BX = 000 Event : 1
00 011|0001111|001110101110|10000011000011
01 011|0011100|001101100110|01100000111100
02 011|1101010|001010000000|11101011111101
03 010|0001111|000101001110|01111001001111
04 010|0010011|000001111011|00101010110011
05 010|0011111|001111011111|00110100000010
06 010|0010010|000000000100|00101101100111
07 010|0011100|001111011010|01111111100000
08 010|0011111|001001000110|00110000000111
09 101|0011111|000101100011|00101110101110
0a 101|0100000|000001110111|00101010100101
0b 101|0011100|001011011001|01011111110010
0c 010|0001111|001001100001|10100001111000
0d 001|0010001|001001111000|11000011010100
0e 001|0001111|000000011001|01111000011010
0f 001|1110101|001111101111|00000011110101
10 110|1110101|001011001010|11111010011011
11 111|0011111|000101111000|00101101000000
12 111|0011100|001100111101|01011011001001
13 000|0010001|001001000111|11000011011100
14 000|0100001|001010101000|11100111011001
15 000|0001111|001101100110|01100001110110
16 000|1110110|001000101100|11110100001111
17 111|0001111|001010000010|01111000000011
18 000|0010001|001001110101|11000000100111
19 000|0011100|001010011110|10001111110010
1a 111|1101010|001110011110|11101010101110
1b 000|0001111|001111111101|10010001111100
1c 000|1110101|001010101110|00000110000000
BX = 001 Event : 2
00 011|0011100|001000001101|01100111010101
01 011|0011100|001111100010|10000101101011
02 011|0010001|001110110011|10111111111010
03 011|0001111|000010001101|01110000001000
04 011|0001111|000010001101|01110100010001
05 010|0011101|001111100010|10101111101101
06 010|0010000|000010010010|01001111111011
07 010|0100010|001111111110|11101011101000
08 001|0010000|000000001110|01010111111011
09 110|0011100|001101010010|10100011111000
0a 001|1110101|000001110000|00000110011111
0b 001|0011100|001101101001|10011010001111
0c 111|0011100|001101111000|10011001110001
0d 000|0011101|001101010111|10110111100101
0e 111|0001111|001100010111|01100001100111
0f 000|0001111|000100011111|10001010111110
10 000|1101010|000111000101|00010101000110
11 111|0011111|001000101100|00110001101110
12 000|1110110|001000010000|11110011111000
13 111|0001111|000010010010|01111101011000
14 000|0100001|001101001111|11011111111100
15 000|0011111|001000000011|11001010111000
BX = 010 Event : 3
00 011|1110101|000101101001|11111010011011
01 011|0100000|000100010101|11010101110101
02 011|0001111|000111110011|10100100111100
03 011|0100000|001111111110|00100100001001
04 100|0010011|000101011011|11011010001011
05 010|0010100|001110100110|00011101100110
06 101|0011100|001010011110|10100000100000
07 101|0001111|000100110110|10000100011101
08 101|0010010|000111101001|11010001110000
09 101|0100010|001111100101|11101010011111
0a 010|0010000|001011110110|10110111001101
0b 101|1101001|001011100100|11110100010100
0c 101|0011101|000100000101|01000101111100
0d 010|0001111|001110010111|10000110101101
0e 001|0010000|000111110000|01010111101100
0f 001|1101010|000111001100|11101010000110
10 001|0001111|001001101000|01110110110000
11 001|0010010|000110101101|11001011011011
12 110|1110101|000110011111|11111010001011
13 000|0011100|001111110010|10100001001101
14 111|0011100|000011110001|01111001001110
15 000|0011101|000111111110|01000101001000
16 111|1110111|000110000101|00010001011001
17 000|0010010|000000001100|11001110111100
18 000|0011111|001101010010|11010000111111
19 111|0001111|000111110011|01011100110001
1a 000|1110111|000110011111|00010010010111
1b 111|0011110|000110000000|00111001011101
1c 111|0100001|000110011001|00010111100001
BX = 011 Event : 4
00 011|0001111|001001000100|01100000100011
01 011|0010011|001001001001|00100001001110
02 011|0100000|000000111010|11011110100100
03 100|0011100|000110000000|10100110101010
04 101|0011100|000011001010|10100010011111
05 101|0001111|001001001111|10000011110000
