BX = 000 Event : 1
00 011|1101010|000111001111|11010010001001
01 011|1100101|001011100001|10011101000111
02 011|0010100|000111001111|11011110011010
03 100|1100110|000111101110|10100101000101
04 011|0100000|001000000011|11100010111111
05 100|1100011|000110111111|01101110000000
06 101|1110010|001011100100|10011101011010
07 010|0010101|000110111111|11010001100111
08 101|0010010|000110101101|11101011010001
09 001|1110010|001010100011|10011101101001
0a 110|1110010|001010010110|00100000010101
0b 001|0011111|000110101001|11101011000010
0c 001|1101000|000101011100|11000100011110
0d 110|1110010|001100110101|10011000010000
0e 111|0010101|001110000101|11010100110111
0f 000|0100001|001010101000|11011011001100
10 111|0010010|001001111010|11101011011000
11 111|0010011|001001110011|11100101000100
12 000|1100101|001101110011|10011101100111
13 000|1110010|000101100110|00011010101101
14 000|1110001|000011111110|10000101000111
15 000|1110010|000001100011|10100010101010
16 000|1110001|001011100100|10000010010010
17 111|1100011|000100010000|01001001010011
BX = 001 Event : 2
00 011|1100100|001011010101|01111101000001
01 011|1110000|001011001100|01111101010000
02 011|1100100|001001110000|00101110100011
03 011|1110000|000110011100|01001001011101
04 100|1110011|000011010010|10101010011111
05 011|1100101|001110000000|00011100000110
06 011|1100110|001011101110|00011010110110
07 010|0010010|000100101111|11110010110001
08 101|1110000|001100111010|01000010010100
09 001|1101000|001011010010|00000000110011
0a 110|1110001|001111100010|00110011111100
0b 111|1110000|000110001111|01100001001101
0c 000|1110000|001010101110|01011111111110
0d 111|0010011|000111010100|11101001111111
0e 000|1100100|000010001000|00110110101011
0f 111|0010010|000100111001|11110010011010
10 111|0010010|000100011111|11110010011010
11 111|1110001|000011101110|01111111001110
12 000|1110101|000011010100|11000110010000
13 000|1110000|000000101000|01111001101100
BX = 010 Event : 3
00 100|1100101|000000101000|10010100100001
01 011|0010010|000010001000|11101100111010
02 011|1100110|001110010010|00010110111000
03 010|1100100|000001111110|01000100010011
04 101|1110000|000001110111|01000100000010
05 101|1110000|001100111101|01110101011000
06 010|1100100|000010001010|10000001011001
07 110|0100000|000000101111|11100000100101
08 001|0011110|000101110101|11111111110011
09 111|1100110|000000001001|10110001011001
0a 000|1100011|000010000101|01011111010110
0b 111|1110011|000101100110|00001110011000
0c 111|1100011|000010011100|01111000010001
0d 000|1110010|001010100110|10011110000001
0e 000|0100000|001101011100|11100110111001
0f 000|1110000|000110101011|01101101000001
10 111|0010100|000000100011|11011111011101
11 111|1100011|000110101101|01101011111111
12 111|1110010|001010111010|10011110100000
13 000|1100110|001011110011|10100101010101
14 111|1110000|001111001000|01101001010101
15 000|1100011|000000011110|01110000111000
16 000|1110011|000110011111|10101010010000
17 000|1100011|000010111110|01111000111001
18 000|1100110|001001100001|10110000100001
19 111|0010101|000111011110|11010110000001
1a 000|1110001|000000101101|10010001000001
BX = 011 Event : 4
00 011|1100111|001011111001|10111010100100
01 010|1100110|000101011000|00010111001000
02 101|1110001|001111011010|10000000011100
03 010|1101000|001110001100|11000101001101
04 010|1100101|000100011010|00101001001100
05 010|1110011|001100101110|10110000010110
06 110|1110001|000011101110|00110000011001
07 000|1110110|000011001111|11001001101001
08 111|1100111|001001101011|00001100000100
09 000|1110001|001010110011|10000110001110
0a 000|1110000|001101100100|01010001101100
0b 000|1110000|001010101000|01110010100011
0c 000|1100011|001100010000|01110010100000
0d 000|1100110|000000010100|10101001000100
0e 000|1100110|001110010111|10101001110100
0f 111|1100111|001001110000|00001011111100
10 000|1110010|001011001100|10011011101100
BX = 100 Event : 5
00 011|1110000|001111110111|01011110101111
01 011|1110010|001111111110|10011001101110
02 101|1110100|001101010010|10111000110000
03 010|1110000|001011000010|01001100001010
04 101|1100100|000100010010|10000001000001
05 010|0010010|000000010110|11101111001000
06 101|1100111|000001111011|10110010010000
07 101|1110000|000110001010|01011101000001
08 010|1101010|001110110110|11010000101011
09 001|1110000|001000000011|01011000001110
