BX = 000 Event : 1
00 011|0001111|000110110101|11000001000010
01 100|1101001|001001111010|01000111110011
02 011|1100101|001111111101|00011100110111
03 011|0011100|000001011000|10101111000111
04 101|0011100|000011110001|11000100111110
05 010|1100110|000000011011|00101010001100
06 101|0010101|000000000010|01010100111110
07 010|0001111|001100000101|11011101100000
08 101|0001111|001010000000|11010011010110
09 010|1110010|001100101110|00011100101011
0a 110|0011100|000110011111|11001000001110
0b 110|0010101|000000100011|01010101111010
0c 111|0011100|001000011010|11010010101100
0d 111|0001111|001001110000|11001110000010
0e 000|1110101|001111010101|01000010111110
0f 000|0011100|001010010100|11011000000010
10 111|0010000|001110001100|11110110101111
11 111|0010101|000000100011|01010100101111
12 111|0010101|000000010110|01010100101111
13 000|0010000|001110011110|11110010001001
14 000|1110011|001111111001|00101010000000
BX = 001 Event : 2
00 011|0010000|001110011001|10001110000010
01 011|0001111|000000000100|11100001100001
02 011|0100001|000001000001|01011110000011
03 011|0001111|000000011001|11100101010011
04 100|1110010|000001001100|00100001111011
05 101|1110100|000001100011|00111000101001
06 010|1110011|000000101111|00101101000011
07 110|1110010|000001001100|00100101100110
08 001|1110010|000001000110|00100001000101
09 001|1110010|001010111101|00100101010111
0a 001|0001111|000110111101|10110110111111
0b 110|1110010|000001110101|00010111101001
0c 001|0001111|000100010000|10100101001001
0d 000|0010001|000000001100|01111110100000
0e 000|0010000|000000100011|11101001010011
0f 111|1110010|000001010110|00100000100101
10 111|1110111|000000111111|01010011001101
11 000|0010001|000100111110|10000011011100
12 000|0011100|000100010000|10100100011011
13 111|1110110|000101100001|01001101010010
14 000|1101001|001110010010|01000111101011
15 111|0011100|000110000111|10111011011100
16 000|1101001|001110110000|01001011110111
17 000|1101001|001011110011|01001101001110
18 111|0010010|000000001110|01110011000000
19 000|1100100|000001111110|00001111100001
1a 000|1100101|000010010111|00010101010001
BX = 010 Event : 3
00 100|1110011|000000111100|00101110011001
01 011|1101001|000110111111|01001111011100
02 011|1100101|001001111010|00011100100111
03 011|0010000|000111100011|10010111110100
04 010|1110110|001010100001|01000111111101
05 010|1110001|000101101110|00010011010111
06 010|1110110|001111010101|01001001000010
07 010|0010000|000010001101|10001010001001
08 110|0001111|000001110110|11001010000001
09 001|0011100|001000010000|10011111010100
0a 000|1100101|001111111101|00011101010111
0b 111|1110001|000000111111|00001011010000
0c 111|1110001|000011110110|00001010011001
0d 000|0010011|000000001110|01100101011011
0e 111|0011100|000001110111|11001010111001
0f 111|0010000|000100011010|10010100001010
10 111|0001111|000010011010|10101110001000
11 000|0011101|000011100110|11101110000101
12 111|0011101|000001110010|10010000100110
13 000|0011101|000001110010|10001000010111
14 111|1101001|000111100011|01001101100110
15 111|1100101|001011100111|00010111100000
16 000|1110110|001111011000|01001010110111
17 000|1101001|000111001010|01001011010000
18 000|1100101|001001001111|00011010100000
19 000|1110100|000011001000|00111010110101
1a 000|0011101|001000101111|11101101100111
1b 000|1101000|000010010111|01000011101110
BX = 011 Event : 4
00 011|0011101|000011100001|11110101100111
01 100|0001111|001101101000|11011000110010
02 011|1100111|001100010000|00110010000001
03 011|1110010|001101010100|00011101011010
04 011|0011101|001111010101|10010100110001
05 011|1110100|000001110000|00111001101111
06 100|1100101|000010011111|00100011001110
07 011|0011100|001011000111|11001111110010
08 101|1110010|001100101011|00011101010010
09 010|0001111|001001111101|10111010000100
0a 101|0001111|001010001010|10111010100010
0b 101|0010001|001001010100|10000010101111
0c 010|1110001|000001110101|00000001100011
0d 001|1100100|000001111000|00000010001001
0e 110|1110010|000001011110|00100101001111
0f 110|1110101|001101001111|00111110100110
10 001|0010000|001110110000|11101010110110
11 110|1100111|001011111110|00110110010110
12 000|0001111|000110111010|11000000000110
13 000|0011100|000011011111|11000011001110
14 000|0100001|000111111110|01011011111000
15 111|1100110|000110111010|00100101100101
16 000|1100100|000000011011|00001001100001
17 111|0010011|000100011111|01100110110101
18 000|1100111|000010010111|00111001001101
19 000|1110011|000101111011|00101011000110
1a 000|1100100|000101011101|00010000111001
1b 000|1100100|000100111001|00010000111001
BX = 100 Event : 5
00 100|0011101|001010110000|11110100101100
01 011|0010101|000101011011|01010111001100
02 100|1100110|000010011010|00101100110011
03 011|1110110|000011010010|01001111000110
04 101|1110100|000110001010|00110101110101
05 101|0001111|001110000010|11010110000100
06 110|0100001|000110011100|01011101010000
07 001|0011101|001101101110|11101111000000
08 001|0010000|001001110101|10000110100000
09 111|0011101|001010110101|11110011110000
0a 000|1101001|000100110110|01001011011000
0b 000|0011101|000011110110|11111010100101
0c 000|1110001|001000100100|00001111100011
0d 111|1110010|001101000101|00011001001111
0e 000|0001111|001110010010|11001110101000
BX = 101 Event : 6
00 011|0010000|001001101000|10010110111111
01 011|0010001|000110111101|01111100101000
02 100|0011100|001010110011|11100101110110
03 100|0001111|001001000111|11001001101010
04 010|0011100|001000101111|10101011000011
05 010|0011100|000001110101|10101010111100
06 101|0011101|001011001010|11101111101101
07 010|1110100|001000100100|00110101001110
08 110|0001111|001001110000|10110011101011
09 110|1110010|000110001010|00011001110110
0a 111|1100110|000100101010|00101111011010
0b 111|1100110|001100100010|00101111001010
0c 111|0011100|000001010001|10110010001001
0d 000|0010001|000111100110|10000101011100
0e 000|0011100|001011000000|11100000101000
0f 000|0011100|001011000000|11100100110011
10 000|1110100|000101100110|00111100010010
BX = 110 Event : 7
00 011|0010000|001110100100|10001000010001
01 011|0001111|000111010111|11000010111011
02 100|1110011|000011000101|00101100000101
03 011|1100100|000111000111|00000000100001
04 011|0011100|000011001000|10110111010111
05 011|0011100|001010100001|10101110010011
06 100|0011101|001100110101|11101010000001
07 011|0001111|001011110011|10110001000101
08 011|0010011|001010000101|01100110001000
09 011|0010001|001001110011|10000000111110
0a 101|0011110|001011000010|11111101011111
0b 010|0001111|000100011010|10011101110101
0c 010|0001111|000010000101|10100010100011
0d 010|0010010|000101000110|01110010000100
0e 010|0001111|001001010110|10100100011100
0f 010|0001111|000101010101|11000101110001
10 010|1100100|001111111011|00000001001001
11 001|0011100|000110011111|11100101010001
12 110|0011100|001101000000|11001111100011
13 110|0001111|001001101011|10011010000011
14 001|0001111|001101101000|11001110100000
15 110|0010001|001110010111|01111010000010
16 001|0010101|001110010100|01010010010011
17 110|1110100|001011001010|00110011101001
18 111|0011101|001111001011|10000110001010
19 111|1100111|001001000111|00111000010101
1a 111|0001111|001100000011|11000000100100
1b 111|0010010|001001011011|01101101000001
1c 111|0010001|001110001111|10000011101011
1d 111|0010011|001001111101|01100101101010
1e 000|1100100|000110111101|00000000111001
1f 111|0011100|000011001111|10101101111101
20 111|0011100|000110000101|10101000011111
21 111|0010010|000100101100|01110001101101
22 000|1110011|001010111010|00101101000011
BX = 111 Event : 8
00 100|1110010|001011010010|00100011001010
01 101|1110011|000001100011|00101001111000
02 001|0010000|000111110000|11101100011111
03 110|0011101|001101100110|10001100010011
04 111|0011100|000110000101|10100001000100
05 111|0010000|000111011001|11101000100110
06 000|0011101|000111111011|11101011011010
07 111|0011101|001111010011|11110111001111
08 000|0011101|001111000110|11110101100111
09 111|0011101|001101010100|10000111001101
