BX = 000 Event : 1
00 001|0011101|000100111100|00110101011010
01 110|0010001|001111011010|01001101011011
02 000|0011101|001001111100|00100101000000
03 000|0010011|001011001111|01110111000011
04 111|0010000|001101111111|00111100111010
05 111|0011101|001111011011|01001110001111
06 111|1110010|000011001101|11011010101100
07 111|0010000|001111110010|00110000001001
08 111|1110010|001010110010|11001000111011
09 000|0011111|000000010010|01100110110001
BX = 001 Event : 2
00 011|1100111|000001101010|10011111010011
01 100|0010101|000001000011|10000101010011
02 100|0100010|000001000010|10000101001101
03 010|0010010|001000010010|01101011000000
04 101|1101001|000001000011|10000100010000
05 010|1110010|001001110110|10110010110010
06 110|1110110|000001000010|10000100101110
07 000|1100101|000110001111|11000001010011
08 111|0011110|000101001110|01011110011101
BX = 010 Event : 3
00 011|1110010|001111100000|10111110111110
01 011|1100101|000111000000|10110011110110
02 010|0100001|001110011101|01111111111110
03 010|0010100|001101101010|10000001000101
04 111|1110010|001110101010|11011100110110
05 111|1100101|001111100000|11000011001110
06 111|1101001|001011100010|10001010011110
BX = 011 Event : 4
00 011|1100101|000001011101|11010110010101
01 100|0010101|001110000101|10000011101001
02 011|1110010|000000110010|11010110101000
03 100|0010011|001111111110|01110110000011
04 110|0010001|001101100000|01010100010001
05 111|1110010|000101110111|10110001000100
06 111|0011110|000100111001|01011101111110
07 000|0100000|000111110101|01110110101101
08 000|0010001|001101100000|01011010000001
BX = 100 Event : 5
00 011|1100101|001111110100|10111101101111
01 100|0100001|000011000000|10000000000011
02 011|1110010|001110101111|11011100010101
03 011|1110010|001110100101|11011100110000
04 011|0010000|001111100000|00101011100011
05 011|0011101|001111100101|00101011101011
06 011|1110010|001101000111|10110000101110
07 101|0011101|000101010110|00101101000101
08 101|1100110|001101001011|10110000010010
09 010|0010100|000001001011|10000000011010
0a 110|0010000|001011001000|00110100100100
0b 110|0010000|001111110111|00111101101010
0c 001|0010100|000010000110|10000000100000
0d 001|0100001|000010011100|10000010010000
0e 111|0010000|001101011101|00111001101010
0f 000|0100000|000101000001|01110110101101
10 111|0010001|001111100101|00100000101101
BX = 101 Event : 6
00 011|1100111|001011011111|10011100110010
01 011|1100110|001000011111|10100101100010
02 011|1100101|001110000001|11000110010000
03 010|1110110|000111010110|10000110010101
04 010|0010100|000001011101|01111110000000
05 010|0100010|000111110000|10000100001110
06 110|0010010|001011010101|01100100000000
07 110|1110010|001100101010|11000100000010
08 000|1101001|000001011000|10000011010100
09 111|1110010|000000110011|10110111110000
0a 111|0010011|001011100111|01110111011101
0b 111|1110101|001100110000|10001111101000
0c 000|0010100|000001100000|01111111111010
0d 111|1100101|000011110100|11011010010101
0e 111|0100001|000000100001|10000000111100
0f 111|1110100|001000011001|10100000010010
10 111|0010001|001011100111|01011011101100
BX = 110 Event : 7
00 100|0011110|000101010000|01010001000111
01 100|0100001|000111111010|01111111001001
02 011|0011101|000000111000|00101000010011
03 011|0011101|000010101110|01001000010011
04 101|0100001|000111101101|10000000001101
05 010|0011110|001110110100|01011100101001
06 101|0011110|001000000010|01011001000111
07 101|0011110|001101001001|01010101001111
08 110|1100101|001010111011|11001111011000
09 110|1100110|000110110011|10101110100011
0a 000|1100101|000001010101|11000011111010
0b 111|0011110|001110110100|01011100001010
0c 111|1110010|000010010100|11010001110110
0d 000|0010100|000110100001|10000001000101
BX = 111 Event : 8
00 011|0011101|001001101001|00100101111010
01 100|1110010|001111010110|11011100100000
02 011|1100101|001111100101|10110111011010
03 010|0010001|001001000001|01010101010110
04 010|0010100|001001001011|01111111011011
05 110|1110010|001111100101|10110111001111
06 110|1110010|001110110100|10110101100111
07 110|0010000|000001110100|01000100011011
08 110|0010001|001001011000|01011001010001
09 111|0010100|001000101111|10000001110100
0a 000|0010000|000100011111|01000110001001
0b 000|0010011|001001100000|01110011101110
0c 000|0010010|001001011101|01100011001011
0d 111|0011110|000010111000|01010001100111
0e 111|0010001|000011110010|01011100011100
0f 111|0100000|000010101001|01110011011011
10 000|0010101|001101100010|10000101111000
11 000|0011101|001111100101|01000010100010
12 111|1100101|000010001110|10110011100000
13 000|1100101|001111111100|11011110001111
BX = 000 Event : 9
00 001|0010011|001001000001|01111000110010
