BX = 000 Event : 0
0x00 0010111|0000100|00100000101101|001000010010010000|0000010110|00000111001010 0x0b8420b484900581ca
0x01 0010111|0001001|00100000111010|001000010010011011|0000010011|00000111001101 0x0b8920e8849b04c1cd
0x02 0011001|0000100|00011111110111|001000010001000111|0000000101|00000111010111 0x0c841fdc84470141d7
0x03 0011001|0001001|00011111110101|001000010001000110|0000000001|00000111011100 0x0c891fd484460041dc
0x04 0011010|0000100|00100001000100|001000010010101110|0000010110|00000111001010 0x0d04211084ae0581ca
0x05 0011010|0001001|00100001010011|001000010010111010|0000010100|00000111001100 0x0d09214c84ba0501cc
0x06 0011011|0000100|11111100001011|000111100001101011|1101101001|00001001001100 0x0d84fc2c786bda424c
0x07 0011011|0001001|11110011001010|000111011001110100|1101001010|00001001110000 0x0d89f3287674d28270
0x08 0011101|0000100|00011001101100|001000001000111001|1101001001|00001001100101 0x0e8419b08239d24265
0x09 0011101|0001001|00011000010100|001000000111110010|1100101011|00001010001001 0x0e89185081f2cac289
0x0a 0100010|0000100|00100010000011|001000010100000001|0000010100|00000111001100 0x1104220c85010501cc
0x0b 0100010|0001001|00100010100010|001000010100011100|0000010001|00000111001111 0x11092288851c0441cf
