BX = 000 Event : 1
0x00 0000111|0000000|10001011000101|111010101001|1100101111|1111101010  0x0E022C5EA9CBFEA
0x01 0000111|0000001|10001001011011|111010010111|1100000010|1111100111  0x0E0625BE97C0BE7
0x02 0000111|0000010|10101001100111|110110100000|0011001110|1111001010  0x0E0AA67DA033BCA
0x03 0000111|0000011|10101000110010|110111000100|0011000000|1111001111  0x0E0EA32DC4303CF
0x04 0000111|0000100|10100101001110|111110000000|0010001000|0000000110  0x0E1294EF8022006
0x05 0000111|0000101|10101101011001|110110111100|0101001110|1111001101  0x0E16B59DBC53BCD
0x06 0000111|0000110|10101001100000|111101111001|0100010001|0000000100  0x0E1AA60F7944404
0x07 0000111|0000111|10101100001010|110110101111|0100101000|1111001010  0x0E1EB0ADAF4A3CA
0x08 0000111|0001000|10101000010111|111101101101|0011101101|0000000001  0x0E22A17F6D3B401
0x09 0000111|0001001|10100010101001|111100001100|0000110101|1111101001  0x0E268A9F0C0D7E9
0x0a 0000111|0001010|10111000000111|110100000111|0100110010|1111010100  0x0E2AE07D074CBD4
0x0b 0000111|0001011|10100001001111|011001001000|1100111101|0001101101  0x0E2E84F648CF46D
0x0c 0000111|0001100|10011011111001|111111010001|1011110000|1111110010  0x0E326F9FD1BC3F2
BX = 001 Event : 2
0x00 0000111|0000000|10010000100001|111110010101|1100110110|1111110111  0x0E02421F95CDBF7
0x01 0000111|0000001|10001001001001|000011000000|1011000010|0000011100  0x0E062490C0B081C
0x02 0000111|0000010|10010010110100|111101011001|1101111101|1111101000  0x0E0A4B4F59DF7E8
0x03 0000111|0000011|10001011011100|000010000101|1100001001|0000001101  0x0E0E2DC085C240D
0x04 0000111|0000100|10010001110010|100101101110|1110000110|1110001101  0x0E1247296EE1B8D
0x05 0000111|0000101|10010000100000|100100111001|1101011011|1101111111  0x0E16420939D6F7F
0x06 0000111|0000110|10010000000011|100100110100|1101001100|1101111110  0x0E1A403934D337E
0x07 0000111|0001000|10101110010110|000110000111|0011010001|0000100010  0x0E22B9618734422
0x08 0000111|0001001|10011111001111|111111010001|1111100111|1111101100  0x0E267CFFD1F9FEC
