BX = 000 Event : 1
0x00 0100010|0000000|10001000111010|000100010000|1110110001|0000100001  0x440223A110EC421
0x01 0100010|0000001|10000101111001|000110111011|1111001001|0000010111  0x44061791BBF2417
0x02 0100010|0000010|10000010110100|000110111011|1111100010|0000010111  0x440A0B41BBF8817
0x03 0100010|0000100|10010110000100|001100011111|0001100011|0000111110  0x441258431F18C3E
0x04 0100010|0000101|10110011100110|001000010011|1101001010|0000100110  0x4416CE6213D2826
0x05 0100010|0000110|10110011100111|001001011001|1101001010|0000100001  0x441ACE7259D2821
0x06 0100010|0000111|10110101110101|111110000101|1110000011|0000001010  0x441ED75F85E0C0A
0x07 0100010|0001000|10110101011111|111110000110|1110001000|0000001010  0x4422D5FF86E200A
0x08 0100010|0001001|10110101001110|111110000110|1110001100|0000001010  0x4426D4EF86E300A
0x09 0100010|0001010|10111100110011|110000100100|0000001010|1111001000  0x442AF33C2402BC8
BX = 001 Event : 2
0x00 0100010|0000000|10100011101011|110100100010|1011101000|1111010111  0x44028EBD22BA3D7
0x01 0100010|0000001|10100110101001|111100101111|0000011111|1111011000  0x44069A9F2F07FD8
BX = 010 Event : 3
0x00 0100010|0000000|10100100110001|111001000100|1011001011|1111011100  0x4402931E44B2FDC
0x01 0100010|0000001|10100100110000|110111100010|1011001011|1111100110  0x4406930DE2B2FE6
0x02 0100010|0000101|10100000001011|001100100001|1111001101|0000111110  0x441680B321F343E
0x03 0100010|0000110|10100000110100|010000001001|1111001000|0000110000  0x441A834409F2030
0x04 0100010|0000111|10111101111000|111100110000|1010100001|0000000000  0x441EF78F30A8400
0x05 0100010|0001000|10100011000011|001101000101|0000011000|0000101000  0x44228C334506028
BX = 011 Event : 4
0x00 0100010|0000000|10100010101101|110001000001|1010111010|1111001010  0x44028ADC41AEBCA
0x01 0100010|0000010|10111100100100|000011001101|0000001101|0000100000  0x440AF240CD03420
0x02 0100010|0000011|10111100010110|000011001101|0000010000|0000100000  0x440EF160CD04020
BX = 100 Event : 5
0x00 0100010|0000001|10001011001111|111010010100|0100110101|1111100100  0x44062CFE944D7E4
0x01 0100010|0000010|10001110111001|111010010011|0100011000|1111100100  0x440A3B9E93463E4
BX = 101 Event : 6
0x00 0100010|0000001|10010000000010|000000111010|0001010000|0000011010  0x440640203A1401A
0x01 0100010|0000011|10111110011110|111010110111|1110110001|1111011011  0x440EF9EEB7EC7DB
BX = 110 Event : 7
BX = 111 Event : 8
0x00 0100010|0000000|10011110011100|111111100000|1011000101|0000000000  0x440279CFE0B1400
0x01 0100010|0000001|10011010111000|111111100000|1011111000|0000000000  0x44066B8FE0BE000
0x02 0100010|0000010|10010101001110|111110000101|1101001100|0000001010  0x440A54EF85D300A
0x03 0100010|0000011|10010100010011|111110000101|1101011001|0000001010  0x440E513F85D640A
0x04 0100010|0000100|10010011101011|111110000101|1101100011|0000001010  0x44124EBF85D8C0A
0x05 0100010|0000101|10110101001110|001100001000|1011011011|0000110101  0x4416D4E308B6C35
0x06 0100010|0000110|10111011111011|001010000110|1010111001|0000110111  0x441AEFB286AE437
0x07 0100010|0000111|10111000011000|001101000100|1101001110|0000110110  0x441EE18344D3836
BX = 000 Event : 9
0x00 0100010|0000000|10010011111010|001010100000|1011111000|0000110100  0x44024FA2A0BE034
0x01 0100010|0000001|10100000001111|001010010001|1010011100|0000110011  0x440680F291A7033
0x02 0100010|0000010|10000111011111|110000101101|0001111000|1111001101  0x440A1DFC2D1E3CD
0x03 0100010|0000011|10111011011011|000011010000|1010011111|0000000000  0x440EEDB0D0A7C00
0x04 0100010|0000100|10001110001111|110010111001|0100010101|1111001001  0x441238FCB9457C9
0x05 0100010|0000101|10010010111111|110010110000|0011010110|1111001001  0x44164BFCB035BC9
0x06 0100010|0000110|10010010111010|110001000010|0011010111|1111010100  0x441A4BAC4235FD4
BX = 001 Event : 10
0x00 0100010|0000000|10101110111010|000110111110|1101000000|0000001011  0x4402BBA1BED000B
0x01 0100010|0000001|10101110000010|000110111110|1101000111|0000001011  0x4406B821BED1C0B
0x02 0100010|0000010|10101100110011|000110111110|1101010000|0000001011  0x440AB331BED400B
0x03 0100010|0000011|10101011111001|000101001111|1101101001|0000010111  0x440EAF914FDA417
0x04 0100010|0000100|10101010111101|000101001111|1101110101|0000010111  0x4412ABD14FDD417
0x05 0100010|0000101|10100010110001|000011001100|1111100011|0000100110  0x44168B10CCF8C26
0x06 0100010|0000110|10100010001000|000011001100|1111101100|0000100110  0x441A8880CCFB026
0x07 0100010|0000111|10101011000000|000101001111|1101110000|0000010111  0x441EAC014FDC017
0x08 0100010|0001000|10100001011010|000011001100|1111101110|0000100110  0x442285A0CCFB826
0x09 0100010|0001001|10100000110010|000011001100|1111110110|0000100110  0x44268320CCFD826
0x0a 0100010|0001010|10101001110011|000101010000|1101111001|0000010111  0x442AA73150DE417
0x0b 0100010|0001011|10101000110110|000101010000|1110000110|0000010111  0x442EA36150E1817
0x0c 0100010|0001100|10011101011111|000101101101|0000101111|0000001100  0x443275F16D0BC0C
0x0d 0100010|0001101|10011110000011|000101101101|0000100111|0000001100  0x443678316D09C0C
0x0e 0100010|0001110|10011100110001|000011111011|0000111001|0000011000  0x443A7310FB0E418
0x0f 0100010|0001111|10011100110100|000011111011|0000111000|0000011000  0x443E7340FB0E018
0x10 0100010|0010000|10100000111101|000010001100|0000000000|0000100100  0x444283D08C00024
0x11 0100010|0010001|10011011000010|000010001011|0001010000|0000100100  0x44466C208B14024
0x12 0100010|0010010|10011100001010|000110111111|0000111110|0000001100  0x444A70A1BF0F80C
0x13 0100010|0010011|10011100001110|000110111111|0000111101|0000001100  0x444E70E1BF0F40C
0x14 0100010|0010100|10100000010001|000101010001|0000000101|0000010111  0x445281115101417
0x15 0100010|0010101|10011010011110|000101010001|0001010101|0000010111  0x445669E15115417
0x16 0100010|0010110|10100001011010|000011001100|1111110101|0000100110  0x445A85A0CCFD426
0x17 0100010|0010111|10011010110100|000110111111|0001001000|0000001100  0x445E6B41BF1200C
0x18 0100010|0011000|10011010110111|000110111111|0001001000|0000001100  0x44626B71BF1200C
0x19 0100010|0011001|10011110111011|000101010001|0000010000|0000010111  0x44667BB15104017
0x1a 0100010|0011010|10011001001000|000101010001|0001100000|0000010111  0x446A64815118017
0x1b 0100010|0011011|10100000000011|000011001100|0000000000|0000100110  0x446E8030CC00026
0x1c 0100010|0011100|10111000010011|000100100101|1101011100|0000010101  0x4472E13125D7015
0x1d 0100010|0011101|10110110101101|000011001011|1101110100|0000011111  0x4476DAD0CBDD01F
BX = 010 Event : 11
0x00 0100010|0000000|10100110001110|110000010000|1011011111|1111001010  0x440298EC10B7FCA
0x01 0100010|0000001|10010100010101|111011011100|0000010100|1111100101  0x4406515EDC053E5
0x02 0100010|0000010|10001001101110|110001101010|0011001100|1111010000  0x440A26EC6A333D0
0x03 0100010|0000011|10001110000110|110100001101|0010101010|1111000110  0x440E386D0D2ABC6
0x04 0100010|0000100|10111001111001|110111011111|1011110111|1111100110  0x4412E79DDFBDFE6
0x05 0100010|0000101|10111001101000|110110101110|1011111001|1111101001  0x4416E68DAEBE7E9
BX = 011 Event : 12
0x00 0100010|0000000|10100111110111|000000101101|1010111011|0000011001  0x44029F702DAEC19
0x01 0100010|0000001|10010110111001|001001001000|1111110101|0000001110  0x44065B9248FD40E
0x02 0100010|0000010|10010111101000|001001001000|1111110000|0000001110  0x440A5E8248FC00E
0x03 0100010|0000011|10000110011001|111101101011|0010001010|1111110001  0x440E199F6B22BF1
BX = 100 Event : 13
0x00 0100010|0000101|10110101011011|111111001001|0000010111|0000001100  0x4416D5BFC905C0C
0x01 0100010|0000110|10111000011100|111111001001|1111111110|0000001100  0x441AE1CFC9FF80C
BX = 101 Event : 14
0x00 0100010|0000001|10101011110101|000110010110|1011000011|0000101000  0x4406AF5196B0C28
0x01 0100010|0000010|10101111011010|001100010010|0000011010|0000111110  0x440ABDA3120683E
BX = 110 Event : 15
0x00 0100010|0000001|10000010011001|111011100000|0011111110|0000000000  0x4406099EE03F800
0x01 0100010|0000010|10010010111010|110110110110|0100110110|1111001110  0x440A4BADB64DBCE
0x02 0100010|0000011|10011000010101|000001011100|0101010110|0000001100  0x440E61505C5580C
0x03 0100010|0000100|10111000010000|111110100000|0000110010|1111011110  0x4412E10FA00CBDE
BX = 111 Event : 16
0x00 0100010|0000000|10010101011010|000111100000|1101110100|0000110000  0x440255A1E0DD030
0x01 0100010|0000001|10100110000111|000111111001|0000101100|0000100100  0x44069871F90B024
BX = 000 Event : 17
0x00 0100010|0000000|10110001001000|001100000110|1011011000|0000110101  0x4402C48306B6035
0x01 0100010|0000001|10100101001111|000110111100|1110010111|0000110000  0x440694F1BCE5C30
