BX = 000 Event : 1
0x00 0010100|001|11|0010|00110001101 0x143918D
0x01 0010110|100|01|0010|00110000100 0x1689184
0x02 0010111|001|10|0111|00100000001 0x1733901
0x03 0011000|001|10|0111|00100000001 0x1833901
0x04 0101000|100|11|0000|00011000001 0x28980C1
0x05 0101010|000|00|0001|01101010001 0x2A00B51
0x06 0101011|100|10|0100|01001011100 0x2B9225C
0x07 0101100|000|00|0111|00101011110 0x2C0395E
0x08 0101101|000|00|0111|00011011111 0x2D038DF
BX = 001 Event : 2
0x00 0001100|000|00|0000|00010011111 0x0C0009F
0x01 0001101|100|11|0011|01010011011 0x0D99A9B
0x02 0011110|100|00|0000|00011000001 0x1E800C1
0x03 0011111|000|01|0000|00101000001 0x1F08141
0x04 0100000|100|01|0101|00111000100 0x208A9C4
0x05 0100001|100|00|0101|00111001101 0x21829CD
BX = 010 Event : 3
0x00 0001100|000|10|0010|00110010000 0x0C11190
0x01 0001101|100|10|0010|00110001110 0x0D9118E
0x02 0001111|000|00|0111|00100000010 0x0F03902
0x03 0010000|000|01|0111|00100000001 0x100B901
0x04 0011010|001|11|0000|00101000001 0x1A38141
0x05 0011011|000|10|0101|00101000100 0x1B12944
0x06 0011100|000|00|0101|00111001101 0x1C029CD
0x07 0011110|100|01|0001|01011001111 0x1E88ACF
0x08 0011111|001|10|0001|01101010001 0x1F30B51
BX = 011 Event : 4
0x00 0010010|001|01|0010|00110001101 0x122918D
BX = 100 Event : 5
0x00 0010011|100|10|0110|01100010000 0x1393310
0x01 0010100|100|01|0110|01010001111 0x148B28F
0x02 0100100|100|11|0101|00111000100 0x249A9C4
0x03 0101000|100|01|0001|01101010000 0x2888B50
0x04 0101011|100|01|0111|00011011111 0x2B8B8DF
BX = 101 Event : 6
0x00 0001001|001|00|0011|01100011010 0x0921B1A
0x01 0001010|000|01|0110|01010011011 0x0A0B29B
0x02 0001011|100|00|0110|01100011010 0x0B8331A
0x03 0001100|100|11|0010|00110001111 0x0C9918F
0x04 0001101|000|11|0010|00110001110 0x0D1918E
BX = 110 Event : 7
0x00 0001110|100|01|0011|00000100000 0x0E89820
0x01 0001111|000|00|0011|00000100000 0x0F01820
0x02 0010000|000|00|0110|01010001111 0x100328F
0x03 0010001|000|00|0010|00110010000 0x1101190
0x04 0010010|000|01|0010|00110001110 0x120918E
0x05 0010100|000|10|0010|00100000100 0x1411104
0x06 0010101|001|11|0111|00100000100 0x153B904
0x07 0010110|001|11|0111|00100000010 0x163B902
0x08 0100001|000|01|0000|00101000100 0x2108144
BX = 111 Event : 8
0x00 0001011|001|01|0011|01100011010 0x0B29B1A
0x01 0001100|001|10|0110|01100011010 0x0C3331A
0x02 0001101|000|01|0110|01100011010 0x0D0B31A
0x03 0001110|000|11|0110|01100010001 0x0E1B311
0x04 0001111|001|10|0110|01100010001 0x0F33311
0x05 0100000|100|11|0000|00101000001 0x2098141
0x06 0100101|100|01|0101|00111001111 0x258A9CF
0x07 0100110|100|10|0101|00111001111 0x26929CF
0x08 0101001|000|10|0001|01101011010 0x2910B5A
0x09 0101011|001|00|0100|01011011011 0x2B222DB
0x0a 0101101|001|10|0100|00101011110 0x2D3215E
BX = 000 Event : 9
0x00 0001111|001|01|0011|01010011011 0x0F29A9B
0x01 0010000|001|01|0110|01010011011 0x102B29B
0x02 0100001|001|11|0000|00101000100 0x2138144
BX = 001 Event : 10
0x00 0011000|000|11|0011|01010011011 0x1819A9B
0x01 0011100|001|00|0110|01100010001 0x1C23311
0x02 0011110|001|00|0110|01010001111 0x1E2328F
