BX = 000 Event : 1
0x00 0010010|001|0|1010011011 0x048A9B
0x01 0010011|001|0|1010011011 0x04CA9B
0x02 0010100|001|1|1010011011 0x050E9B
0x03 0010101|000|1|1100010000 0x054710
0x04 0010111|001|0|1100010000 0x05CB10
0x05 0011000|100|0|0100000010 0x062102
0x06 0011100|000|0|0100000001 0x070101
0x07 0011101|000|1|0010000001 0x074481
0x08 0110100|001|0|0101000001 0x0D0941
0x09 0110101|000|1|0101000001 0x0D4541
0x0a 0110110|000|1|0011000011 0x0D84C3
0x0b 0110111|100|0|0111000100 0x0DE1C4
0x0c 0111000|001|1|0111000100 0x0E0DC4
0x0d 0111010|000|1|0111001111 0x0E85CF
0x0e 0111011|001|0|1011001111 0x0ECACF
0x0f 0111110|100|1|1011011011 0x0FA6DB
BX = 001 Event : 2
0x00 0010000|100|0|0110001111 0x04218F
0x01 0010001|000|0|0110000100 0x044184
0x02 0010011|100|1|0100000010 0x04E502
0x03 0011111|001|1|0101000010 0x07CD42
0x04 0100010|001|0|0101011110 0x08895E
BX = 010 Event : 3
0x00 0001101|000|0|0100011110 0x03411E
0x01 0001110|100|0|0100011110 0x03A11E
0x02 0010000|001|0|1100010001 0x040B11
0x03 0010011|001|0|0100000010 0x04C902
0x04 0100100|000|1|0101000010 0x090542
0x05 0100111|000|0|0111011101 0x09C1DD
BX = 011 Event : 4
0x00 0010010|100|0|0110011101 0x04A19D
0x01 0010111|001|0|1100011010 0x05CB1A
0x02 0011000|001|1|0110001101 0x060D8D
0x03 0011011|000|1|0010000101 0x06C485
0x04 0011101|000|0|0111001101 0x0741CD
0x05 0011110|000|0|1101011010 0x07835A
0x06 0101000|000|0|0111001101 0x0A01CD
0x07 0101010|001|0|0111001111 0x0A89CF
0x08 0101100|001|0|1011001110 0x0B0ACE
0x09 0101101|000|1|1011001111 0x0B46CF
0x0a 0101110|100|1|1101010001 0x0BA751
BX = 100 Event : 5
0x00 0010001|001|1|0110001101 0x044D8D
0x01 0010010|000|1|0100000100 0x048504
0x02 0100011|001|0|0101000001 0x08C941
0x03 0100100|100|1|0101000010 0x092542
0x04 0100110|001|0|0101011110 0x09895E
BX = 101 Event : 6
0x00 0001111|100|1|0100011110 0x03E51E
0x01 0010000|100|1|0110011101 0x04259D
0x02 0010001|000|0|0010000011 0x044083
0x03 0011101|000|1|1101010000 0x074750
0x04 0011110|000|1|1011011011 0x0786DB
BX = 110 Event : 7
0x00 0010011|000|0|0110001110 0x04C18E
0x01 0100010|100|1|0111001101 0x08A5CD
0x02 0100011|100|1|0111001111 0x08E5CF
BX = 111 Event : 8
0x00 0001001|100|0|0010011111 0x02609F
0x01 0001010|000|1|0110001111 0x02858F
0x02 0001100|100|1|0101000010 0x032542
0x03 0010100|100|1|0101000001 0x052541
BX = 000 Event : 9
0x00 0010010|000|0|1010001111 0x04828F
0x01 0010100|000|0|0110010000 0x050190
0x02 0010101|100|1|0110001111 0x05658F
0x03 0101010|000|0|0011000100 0x0A80C4
BX = 001 Event : 10
0x00 0000100|001|0|1010011011 0x010A9B
0x01 0001010|000|1|0010000011 0x028483
0x02 0010001|100|0|1011001111 0x0462CF
0x03 0010010|000|1|1011011011 0x0486DB
0x04 0010011|100|0|1001011100 0x04E25C
BX = 010 Event : 11
0x00 0001001|100|0|0110011101 0x02619D
0x01 0001101|000|1|1100010000 0x034710
0x02 0001111|001|0|1010001111 0x03CA8F
0x03 0010010|000|0|0101011110 0x04815E
0x04 0010101|100|1|0111001111 0x0565CF
0x05 0010111|001|0|1001011100 0x05CA5C
0x06 0011000|001|1|0101011110 0x060D5E
0x07 0011001|001|0|0011011111 0x0648DF
BX = 011 Event : 12
0x00 0001101|100|1|0110001111 0x03658F
0x01 0001110|000|1|0010000101 0x038485
0x02 0001111|100|1|0100000100 0x03E504
0x03 0010000|001|1|0100000100 0x040D04
0x04 0010001|001|0|0100000010 0x044902
0x05 0100110|001|1|0101000010 0x098D42
